54042 0:-999 105:-61 347:-89 1807:-85 2063:-86 2292:-66 2880:-89 3764:-87 3886:-86 4121:-88 4393:-999
119158 0:-999 1022:-78 1245:-69 1445:-48 2037:-73 3076:-85 3708:-79 3716:-48 4029:-86 4147:-72 4323:-77 4393:-999
119159 0:-999 1022:-73 1245:-59 1445:-48 1804:-76 1830:-80 2037:-76 3716:-48 4029:-88 4147:-78 4323:-74 4393:-999
54460 0:-999 43:-86 802:-39 1276:-66 1297:-28 1801:-40 1985:-66 2524:-66 3237:-43 3486:-49 4067:-66 4393:-999
119249 0:-999 1501:-74 3090:-73 3522:-85 4092:-48 4231:-86 4393:-999
119252 0:-999 1501:-31 1916:-59 3090:-80 3376:-68 3522:-49 3777:-82 4092:-60 4099:-63 4126:-66 4135:-75 4393:-999
119256 0:-999 348:-90 501:-51 846:-75 851:-89 1022:-79 1589:-90 1602:-74 2037:-70 2608:-90 3648:-80 4393:-999
119257 0:-999 501:-41 846:-68 851:-84 1269:-38 1602:-69 2037:-73 2608:-91 2871:-83 3648:-82 4147:-78 4393:-999
119258 0:-999 501:-41 846:-68 851:-84 1269:-38 1602:-69 2037:-73 2608:-91 2871:-83 3648:-82 4147:-78 4393:-999
119259 0:-999 62:-78 1205:-94 1366:-74 1884:-64 2926:-65 4200:-91 4393:-999
119260 0:-999 479:-88 501:-51 846:-75 1269:-53 1602:-75 1765:-92 1853:-89 2608:-88 2871:-87 3648:-88 4393:-999
119261 0:-999 62:-78 1205:-94 1366:-74 1884:-64 2926:-65 4200:-91 4393:-999
119262 0:-999 348:-91 501:-45 846:-72 851:-89 1269:-38 1589:-90 1791:-86 1853:-85 2871:-88 3648:-88 4393:-999
119263 0:-999 501:-43 846:-77 1022:-76 1245:-69 1445:-53 2037:-69 2608:-85 2871:-77 3511:-84 3583:-86 4393:-999
220147 0:-999 2266:-75 2755:-43 3213:-73 3777:-49 4072:-89 4099:-76 4304:-85 4393:-999
34180 0:-999 1283:-65 1807:-84 2246:-78 2498:-82 2712:-53 3046:-87 3311:-74 3341:-72 3952:-46 4082:-69 4393:-999
119282 0:-999 1022:-70 1245:-61 1445:-52 1804:-75 2037:-70 3587:-83 3708:-72 3716:-54 4147:-73 4323:-69 4393:-999
119283 0:-999 1022:-78 1445:-48 1791:-84 1804:-77 1830:-77 1853:-78 2037:-69 2701:-85 4147:-66 4323:-78 4393:-999
119284 0:-999 1022:-77 1245:-68 1445:-61 1791:-89 1804:-81 2037:-78 3076:-77 3716:-61 4147:-81 4393:-999
54605 0:-999 809:-80 1022:-75 1245:-55 1445:-45 2037:-65 3661:-54 3708:-76 3716:-45 4147:-65 4323:-71 4393:-999
34282 0:-999 130:-81 1000:-54 1078:-70 1204:-69 1250:-65 1333:-59 1886:-56 3290:-70 3579:-29 4325:-64 4393:-999
34283 0:-999 143:-82 283:-66 812:-57 2212:-81 2296:-34 2786:-26 3340:-83 3352:-66 3355:-74 3598:-64 4393:-999
34286 0:-999 558:-85 825:-88 1078:-86 1287:-91 1613:-88 2770:-80 2856:-53 4325:-86 4393:-999
119419 0:-999 80:-75 541:-79 664:-64 900:-57 994:-74 1824:-50 2076:-53 2434:-74 3600:-37 4022:-70 4393:-999
220330 0:-999 1501:-59 2748:-75 2815:-73 2987:-70 3090:-67 3522:-79 3775:-77 4092:-58 4099:-74 4126:-82 4393:-999
220331 0:-999 369:-73 1008:-87 1501:-72 1916:-79 2587:-81 2748:-78 3090:-73 3522:-82 4092:-44 4126:-88 4393:-999
34418 0:-999 369:-79 1008:-93 1501:-70 2748:-80 3090:-75 3522:-79 4092:-49 4099:-90 4284:-90 4393:-999
34436 0:-999 501:-51 846:-77 1022:-68 1242:-87 1445:-53 1602:-76 2037:-79 2608:-88 3708:-69 4147:-79 4393:-999
34489 0:-999 830:-31 1302:-79 3223:-50 3379:-52 3621:-62 3783:-61 3952:-77 4150:-75 4393:-999
119641 0:-999 539:-60 854:-58 1097:-89 1296:-74 1836:-74 2453:-73 2759:-65 3595:-68 4078:-72 4125:-74 4393:-999
119642 0:-999 530:-65 539:-64 1836:-54 2147:-74 2453:-66 2759:-65 2760:-65 2945:-78 3595:-58 4393:-999
54942 0:-999 198:-62 825:-46 1000:-54 1767:-58 2121:-53 2231:-54 2261:-55 2742:-51 3579:-39 4325:-57 4393:-999
54943 0:-999 471:-78 1022:-79 1245:-64 1445:-41 2037:-69 2701:-88 3716:-42 4029:-87 4147:-71 4323:-73 4393:-999
54952 0:-999 99:-59 430:-75 693:-66 812:-47 1016:-79 2005:-71 2296:-75 3146:-77 3218:-80 4342:-50 4393:-999
119701 0:-999 741:-66 1040:-70 1209:-64 1356:-63 2685:-41 2933:-59 3919:-80 3941:-59 3997:-55 4393:-999
55029 0:-999 257:-57 1163:-51 1379:-80 2009:-77 2093:-49 3261:-49 3482:-61 3521:-86 3905:-78 4071:-49 4393:-999
220607 0:-999 369:-67 919:-88 1501:-61 2748:-69 2815:-78 2987:-82 3090:-70 3638:-90 4092:-35 4126:-84 4393:-999
119777 0:-999 539:-71 844:-59 854:-59 1569:-72 1836:-67 2453:-66 2759:-53 2760:-65 3595:-54 4078:-72 4393:-999
55100 0:-999 741:-58 1209:-75 1356:-75 2685:-32 2933:-56 3022:-86 3941:-57 3997:-47 4091:-86 4393:-999
220681 0:-999 59:-70 582:-68 693:-67 812:-60 1152:-65 2146:-71 2211:-77 2296:-44 2702:-77 3581:-74 4393:-999
220704 0:-999 802:-62 1239:-77 1297:-47 1801:-58 1985:-69 2849:-68 3041:-74 3237:-36 3486:-52 4067:-66 4393:-999
220706 0:-999 1501:-67 2748:-73 2914:-90 3090:-67 3890:-81 4092:-43 4099:-79 4126:-87 4393:-999
220753 0:-999 501:-40 846:-77 1245:-63 1269:-40 1445:-57 1602:-76 2037:-65 3708:-82 3716:-55 4147:-62 4393:-999
119880 0:-999 683:-74 970:-74 1853:-88 2625:-81 2701:-67 3587:-69 3728:-74 3969:-84 4251:-84 4393:-999
119881 0:-999 683:-89 826:-54 947:-69 1372:-71 1578:-80 1756:-85 2754:-83 3080:-89 3208:-91 3587:-69 4393:-999
55221 0:-999 501:-53 1164:-81 1245:-59 1445:-40 1804:-74 1830:-75 2037:-65 3076:-71 4029:-80 4393:-999
55222 0:-999 501:-58 846:-76 1245:-63 1269:-58 1445:-41 1602:-75 1804:-74 1830:-80 2037:-72 3076:-74 4393:-999
34825 0:-999 501:-43 846:-71 1269:-43 1445:-45 1602:-71 1804:-70 3648:-84 3716:-47 4029:-79 4323:-78 4393:-999
34826 0:-999 501:-51 846:-79 1242:-89 1445:-42 1589:-84 1804:-72 1830:-78 2037:-67 2608:-84 3648:-77 4393:-999
34827 0:-999 501:-54 846:-74 1245:-63 1269:-54 1445:-38 2016:-81 2037:-60 2924:-81 3716:-38 4147:-62 4393:-999
34828 0:-999 501:-42 846:-81 1245:-65 1269:-42 1445:-48 1602:-81 1804:-75 2037:-66 3716:-47 4147:-67 4393:-999
34829 0:-999 348:-83 501:-41 846:-75 1242:-87 1564:-85 1804:-72 1830:-81 2608:-88 4097:-88 4323:-73 4393:-999
34830 0:-999 348:-89 479:-83 1083:-84 1242:-87 1564:-87 1804:-72 2608:-83 3735:-87 4097:-85 4323:-74 4393:-999
55322 0:-999 387:-87 473:-76 575:-80 1873:-60 2869:-78 3245:-68 3834:-58 3952:-86 4150:-85 4272:-68 4393:-999
34942 0:-999 524:-55 977:-55 2030:-75 2225:-64 2292:-43 2820:-69 2899:-71 2929:-63 4139:-67 4158:-67 4393:-999
35018 0:-999 1292:-47 3606:-50 3992:-76 4393:-999
120128 0:-999 630:-86 1245:-61 1445:-46 1830:-77 2037:-73 3194:-86 3716:-46 4147:-73 4288:-88 4323:-73 4393:-999
35032 0:-999 875:-69 879:-76 1353:-76 1610:-89 1885:-73 2361:-79 2411:-79 3606:-71 3992:-59 4065:-73 4393:-999
120129 0:-999 471:-79 1022:-84 1245:-74 1445:-50 2037:-73 2903:-79 3076:-79 3708:-82 3716:-50 4147:-73 4393:-999
120141 0:-999 312:-77 582:-80 997:-86 1400:-88 2296:-32 3047:-80 3340:-89 3581:-77 3598:-28 4393:-999
35159 0:-999 471:-74 1022:-68 1245:-62 1445:-54 1804:-75 2037:-73 3587:-73 3708:-68 3716:-53 4147:-69 4393:-999
35160 0:-999 501:-52 846:-75 1022:-73 1445:-45 1517:-59 1589:-82 1853:-74 2037:-69 3648:-78 4323:-77 4393:-999
35161 0:-999 479:-89 501:-41 657:-80 846:-82 1242:-88 1269:-42 1804:-74 1830:-72 2037:-72 3735:-92 4393:-999
120280 0:-999 1022:-75 1245:-62 1445:-50 1983:-90 2037:-69 2538:-87 2929:-82 3194:-78 3716:-49 4288:-78 4393:-999
35216 0:-999 580:-73 825:-49 911:-78 1250:-69 1767:-66 2231:-54 2987:-69 3579:-34 3645:-76 4135:-80 4393:-999
221228 0:-999 369:-78 1025:-85 1501:-71 1916:-60 2748:-75 3090:-82 3316:-91 4092:-50 4099:-84 4126:-89 4393:-999
35266 0:-999 1114:-85 1338:-72 1720:-38 1841:-56 2650:-47 2954:-74 3510:-36 3636:-46 4327:-72 4393:-999
55721 0:-999 1309:-62 1381:-64 1536:-62 2234:-94 2698:-81 3429:-93 3443:-69 3712:-84 4393:-999
55729 0:-999 1022:-67 1245:-51 1445:-36 1804:-68 1830:-75 2037:-60 3076:-72 3708:-66 3716:-38 4323:-71 4393:-999
55736 0:-999 1025:-80 1501:-61 2748:-69 3090:-64 3316:-77 3522:-79 4092:-40 4126:-67 4393:-999
55737 0:-999 1025:-80 1501:-61 2748:-69 3090:-64 3316:-77 3522:-79 4092:-40 4126:-67 4393:-999
55738 0:-999  4393:-999
55739 0:-999  4393:-999
221351 0:-999 335:-71 1304:-87 1387:-47 1788:-69 1873:-49 2712:-87 3210:-71 3245:-55 3382:-63 4393:-999
55805 0:-999 1189:-62 1801:-52 1985:-72 2349:-72 2849:-71 3041:-85 3383:-71 3486:-57 4067:-69 4343:-61 4393:-999
120515 0:-999 42:-91 593:-87 627:-84 1212:-84 1862:-74 2382:-83 2560:-58 3077:-60 3593:-84 3723:-94 4393:-999
120516 0:-999 347:-83 394:-86 1807:-92 1840:-29 2038:-97 2498:-91 2627:-79 2867:-92 2929:-41 3521:-94 4393:-999
120517 0:-999 348:-89 501:-55 1022:-71 1445:-42 2037:-70 2204:-89 3412:-68 4074:-75 4147:-70 4251:-90 4393:-999
120518 0:-999 546:-67 1216:-76 1397:-80 1825:-85 2296:-83 3085:-68 3312:-60 3820:-92 4393:-999
35431 0:-999 1209:-65 2521:-83 2685:-28 3087:-77 3194:-69 3474:-91 3941:-56 4288:-79 4393:-999
35500 0:-999 400:-50 1834:-47 1916:-73 2914:-56 2987:-69 3213:-76 3645:-46 4035:-67 4393:-999
35502 0:-999 334:-59 352:-66 627:-45 694:-60 2573:-64 2933:-73 2954:-67 3344:-55 3474:-45 3941:-71 4393:-999
221470 0:-999 66:-36 830:-31 1304:-74 2063:-83 2498:-49 2712:-74 3223:-44 3379:-50 3621:-57 3783:-59 4393:-999
55932 0:-999 348:-87 501:-42 846:-83 1242:-86 1245:-66 1445:-49 1804:-71 1830:-84 2037:-86 3648:-90 4393:-999
55943 0:-999 539:-84 844:-62 1836:-74 2147:-73 2222:-78 2453:-78 2759:-60 3595:-64 3722:-61 4078:-69 4393:-999
35548 0:-999 35:-82 552:-76 1297:-60 1413:-67 1937:-76 2255:-82 2617:-62 3089:-62 3635:-40 4290:-69 4393:-999
120652 0:-999 1025:-79 3090:-72 4092:-38 4393:-999
120678 0:-999 479:-80 501:-50 846:-56 1022:-80 1602:-55 2037:-64 2608:-80 3648:-81 3708:-79 4147:-66 4393:-999
120679 0:-999 479:-82 846:-72 1245:-79 1445:-46 1602:-74 2037:-69 2608:-82 2871:-81 3648:-81 4147:-72 4393:-999
120680 0:-999 501:-48 846:-59 1022:-64 1589:-78 2037:-72 2608:-84 2701:-84 3076:-77 3648:-85 4393:-999
35610 0:-999 443:-71 802:-43 1189:-54 1754:-76 1801:-45 1937:-86 1985:-65 2255:-86 3486:-51 4120:-52 4393:-999
221631 0:-999 348:-46 657:-81 1083:-50 1564:-46 1983:-57 2081:-63 2608:-63 3583:-82 3735:-46 4323:-41 4393:-999
35725 0:-999 334:-61 442:-67 627:-60 694:-63 2573:-69 2954:-82 3344:-70 3474:-60 3941:-80 4091:-63 4393:-999
56123 0:-999 334:-54 442:-52 570:-68 694:-54 1991:-73 2197:-79 2573:-58 2798:-85 4393:-999
120889 0:-999 1501:-67 2173:-86 2815:-80 3090:-70 3522:-80 4092:-47 4393:-999
221784 0:-999 1040:-21 1209:-69 2207:-45 2650:-62 2954:-79 3022:-63 3613:-46 3636:-59 3997:-59 4091:-63 4393:-999
35819 0:-999 442:-67 661:-67 683:-89 947:-65 1578:-65 2527:-66 3194:-83 3474:-71 4288:-81 4313:-77 4393:-999
120948 0:-999 846:-73 1578:-79 1589:-44 1765:-51 1853:-54 2280:-71 2618:-74 3076:-65 3535:-61 3648:-68 4393:-999
221850 0:-999 394:-85 1309:-70 1368:-53 2430:-83 2466:-84 2627:-83 2867:-71 2929:-67 3205:-54 3886:-92 4393:-999
121031 0:-999 672:-78 1022:-66 1445:-50 1804:-74 1853:-60 2037:-71 2701:-69 3587:-74 4147:-72 4323:-69 4393:-999
121032 0:-999 809:-91 1022:-60 1245:-69 1445:-46 2037:-76 2625:-84 3076:-79 3287:-92 3716:-51 4323:-81 4393:-999
121033 0:-999 1245:-68 1445:-50 1791:-86 1804:-76 2527:-89 3076:-75 3287:-87 3587:-81 4147:-69 4393:-999
121034 0:-999 1083:-79 1245:-68 1445:-50 1804:-76 1853:-79 2037:-69 3076:-74 3708:-72 3716:-52 4323:-80 4393:-999
121035 0:-999 1022:-65 1245:-73 1445:-53 1765:-80 1853:-85 2037:-69 3048:-82 3076:-76 3587:-85 3716:-56 4393:-999
121036 0:-999 1022:-79 1245:-67 1445:-51 1804:-70 1830:-84 1853:-87 2037:-67 2701:-87 4029:-75 4323:-80 4393:-999
221917 0:-999 331:-72 1501:-64 1916:-72 2815:-78 3090:-72 4092:-44 4109:-85 4231:-74 4284:-77 4393:-999
221918 0:-999 331:-66 1501:-64 1916:-77 2815:-81 3090:-73 4092:-43 4126:-88 4231:-79 4284:-77 4393:-999
56399 0:-999 122:-72 334:-60 442:-60 627:-65 661:-60 694:-60 2283:-79 2573:-68 3344:-71 3474:-67 4393:-999
222081 0:-999 382:-75 723:-60 970:-77 1378:-64 1775:-78 2275:-65 2817:-74 3322:-76 3535:-71 3728:-76 4393:-999
222082 0:-999 130:-85 198:-71 580:-81 1250:-74 1886:-66 1967:-81 2742:-48 3164:-65 3579:-53 4325:-64 4393:-999
56516 0:-999 369:-69 919:-71 1008:-87 1025:-80 2173:-84 2748:-79 3090:-54 3316:-77 3638:-83 4092:-81 4393:-999
222318 0:-999 99:-55 120:-75 430:-78 582:-55 812:-48 816:-78 2005:-53 2296:-77 2786:-68 4342:-58 4393:-999
56770 0:-999 697:-79 1110:-80 1508:-48 1529:-83 1801:-78 1985:-61 2859:-74 3486:-70 3880:-52 4290:-69 4393:-999
56806 0:-999 1008:-89 1025:-91 1501:-79 2748:-72 2987:-89 3090:-77 3316:-90 3522:-72 4092:-50 4126:-87 4393:-999
36457 0:-999 10:-60 190:-74 790:-73 882:-75 1309:-65 1536:-48 2009:-75 2292:-71 2922:-76 2929:-64 4393:-999
56910 0:-999 369:-70 1025:-67 2916:-79 3090:-32 3316:-68 3522:-74 3638:-80 4092:-64 4109:-72 4393:-999
222547 0:-999 714:-87 1025:-84 1501:-65 1762:-92 1916:-91 3090:-79 3376:-82 3522:-83 4092:-57 4126:-78 4393:-999
222548 0:-999 714:-70 1501:-41 1916:-73 3090:-83 3376:-73 3522:-52 3770:-65 4092:-72 4126:-69 4135:-72 4393:-999
222549 0:-999 714:-78 1501:-41 1762:-87 1916:-68 2914:-81 3522:-41 3770:-69 4092:-80 4126:-58 4296:-91 4393:-999
222550 0:-999 1501:-49 1886:-89 1916:-70 3090:-82 3376:-73 3522:-48 3777:-89 4092:-71 4126:-71 4135:-78 4393:-999
57000 0:-999 10:-52 196:-70 939:-62 1421:-85 1807:-80 2009:-72 2627:-67 2820:-69 4332:-70 4393:-999
36638 0:-999 530:-43 905:-72 1315:-56 1359:-77 1386:-85 1467:-72 2453:-85 2593:-86 3878:-43 4355:-78 4393:-999
36649 0:-999 1022:-68 1245:-57 1445:-42 1853:-85 1907:-51 2037:-68 3076:-68 3708:-77 3716:-43 4147:-69 4393:-999
57063 0:-999 42:-87 371:-51 467:-59 823:-50 1271:-51 1379:-85 1629:-62 4288:-81 4393:-999
222729 0:-999 825:-84 911:-34 1249:-72 1886:-80 2501:-67 2914:-73 2987:-65 3433:-76 3579:-83 3645:-72 4393:-999
36789 0:-999 501:-49 846:-84 1022:-80 1445:-44 1589:-88 2037:-73 2608:-86 3587:-89 3648:-84 4393:-999
57201 0:-999 539:-73 844:-61 1353:-66 1836:-74 2147:-68 2335:-76 2759:-57 3138:-68 3595:-63 4393:-999
36897 0:-999 257:-53 1163:-61 1955:-76 2009:-78 2030:-80 2093:-54 3482:-53 3675:-80 4071:-62 4393:-999
122087 0:-999 471:-76 1022:-65 1245:-72 1445:-47 1804:-73 1830:-83 2037:-68 2903:-76 3587:-80 4323:-78 4393:-999
122088 0:-999 1022:-71 1245:-56 1445:-42 1804:-64 2037:-69 3181:-76 3708:-72 3716:-45 4147:-67 4288:-81 4393:-999
57407 0:-999 369:-76 1501:-67 3090:-74 3376:-81 3522:-81 4092:-41 4126:-83 4135:-86 4231:-84 4284:-86 4393:-999
122099 0:-999 149:-72 277:-71 409:-76 789:-73 948:-81 1710:-71 2991:-87 3606:-76 4101:-71 4131:-73 4393:-999
122100 0:-999 468:-74 1349:-87 1451:-77 1564:-86 1830:-81 1930:-85 2009:-58 2234:-72 2608:-74 3675:-70 4393:-999
37023 0:-999 232:-74 530:-81 844:-65 1353:-75 1836:-84 2173:-86 2759:-68 3595:-67 3992:-85 4393:-999
223032 0:-999 232:-85 539:-91 844:-81 1353:-92 1836:-91 2147:-85 2759:-77 2760:-86 3595:-85 4078:-85 4393:-999
223033 0:-999 245:-82 480:-59 1092:-42 1560:-89 2030:-84 2032:-71 2292:-90 2929:-87 3046:-81 3720:-87 4393:-999
122164 0:-999 23:-60 501:-48 846:-75 1022:-69 1445:-44 1804:-69 2037:-73 2608:-86 3648:-76 3708:-65 4393:-999
122165 0:-999 23:-66 501:-51 846:-80 1022:-57 1445:-47 1804:-70 2037:-76 3648:-76 3708:-60 4393:-999
122205 0:-999 782:-90 994:-82 1303:-52 1374:-76 2406:-90 3508:-65 3573:-53 4110:-26 4118:-87 4189:-82 4393:-999
223140 0:-999 35:-91 689:-92 1413:-46 1529:-46 1628:-85 2255:-91 2402:-92 3372:-80 4253:-88 4387:-92 4393:-999
37205 0:-999 502:-74 1847:-89 2120:-82 2308:-86 2574:-83 3356:-73 3481:-70 3800:-74 4285:-69 4313:-81 4393:-999
223186 0:-999 1501:-65 2278:-75 3461:-88 3522:-85 4092:-51 4126:-85 4393:-999
223219 0:-999 400:-35 1030:-72 1834:-36 2266:-69 2914:-40 2987:-61 3213:-70 3645:-36 4035:-66 4229:-67 4393:-999
57638 0:-999 198:-60 1000:-59 1333:-68 1767:-55 1886:-59 2121:-65 3164:-64 3579:-26 3742:-68 4325:-56 4393:-999
57650 0:-999 1501:-47 3376:-76 3522:-54 3890:-87 4092:-68 4099:-74 4126:-72 4393:-999
57705 0:-999 2755:-55 3777:-68 4393:-999
223325 0:-999 10:-63 190:-74 1309:-62 1352:-69 1381:-63 1536:-59 2922:-73 3614:-74 4393:-999
37422 0:-999 334:-80 442:-79 694:-82 947:-65 1578:-63 2573:-81 3344:-81 3474:-79 4091:-83 4313:-76 4393:-999
223410 0:-999 530:-30 905:-69 1359:-69 1467:-79 1662:-77 2173:-67 2956:-74 3595:-77 3878:-35 4100:-73 4393:-999
57879 0:-999 786:-81 1135:-79 1158:-74 1725:-73 2254:-78 2374:-76 2681:-79 2923:-81 3088:-76 4393:-999
57880 0:-999 587:-66 664:-60 994:-66 1824:-48 2076:-52 2434:-73 2693:-70 2953:-60 3600:-33 4022:-75 4393:-999
122696 0:-999 369:-84 1008:-84 1025:-89 1501:-72 1762:-87 1916:-86 2587:-88 3090:-76 3522:-73 4092:-58 4393:-999
122697 0:-999 369:-87 1501:-78 1916:-89 2748:-82 2815:-88 3090:-80 4092:-51 4231:-83 4284:-87 4393:-999
122698 0:-999 369:-86 1501:-78 1916:-86 2748:-83 2987:-90 3090:-83 3522:-76 4092:-45 4099:-87 4393:-999
122702 0:-999 1276:-78 1801:-44 1985:-70 2152:-73 2524:-78 2849:-71 2859:-80 3352:-69 3383:-71 3486:-48 4393:-999
122721 0:-999 348:-88 501:-43 846:-83 1022:-84 1245:-64 1445:-52 2037:-72 2608:-85 3076:-84 4323:-84 4393:-999
122722 0:-999 501:-49 846:-79 1245:-73 1269:-48 1445:-54 1602:-79 1804:-90 2037:-77 2608:-88 3716:-55 4393:-999
58037 0:-999 10:-55 170:-81 1309:-64 1352:-67 1381:-62 1536:-59 2292:-77 3205:-60 3443:-67 3724:-76 4393:-999
37748 0:-999 501:-49 846:-83 1245:-73 1269:-41 1445:-52 1804:-72 1830:-81 2608:-89 3076:-79 3648:-75 4393:-999
37749 0:-999 501:-52 846:-57 851:-71 1245:-65 1445:-55 1589:-65 2037:-44 3587:-58 3648:-67 3728:-64 4393:-999
37845 0:-999 689:-81 1110:-83 1262:-72 1297:-36 2849:-70 3323:-90 3372:-67 3383:-69 3561:-72 4387:-81 4393:-999
58202 0:-999 357:-68 1250:-90 1505:-43 2116:-35 3290:-67 3652:-81 3742:-82 4393:-999
37897 0:-999 875:-59 879:-77 1353:-72 1885:-67 2361:-72 2411:-78 2759:-88 3138:-82 3992:-55 4065:-64 4393:-999
123013 0:-999 789:-82 879:-84 1292:-38 1610:-74 2186:-93 3606:-59 3696:-77 3980:-88 3992:-73 4393:-999
123014 0:-999 1110:-84 1189:-66 1801:-59 1985:-77 2152:-71 2255:-79 3089:-72 3372:-71 3486:-65 4343:-68 4393:-999
58343 0:-999 1062:-78 2274:-66 2491:-93 2540:-61 2588:-91 2659:-94 2677:-92 2775:-76 2933:-91 3896:-95 4393:-999
223974 0:-999 111:-90 324:-88 2489:-46 2866:-85 3063:-78 3730:-84 4393:-999
58420 0:-999 35:-82 1110:-82 1262:-75 1297:-44 1413:-55 1937:-83 2255:-81 3230:-75 3372:-77 3561:-77 4393:-999
38094 0:-999 232:-77 539:-71 844:-59 1353:-68 1836:-61 2147:-76 2759:-59 2760:-65 2945:-76 3138:-71 4393:-999
58462 0:-999 1068:-67 1501:-56 2587:-83 2987:-86 3522:-76 3638:-81 3777:-88 4092:-37 4126:-67 4393:-999
123190 0:-999 348:-88 479:-88 501:-35 851:-87 1589:-90 1853:-87 2608:-89 2701:-83 2871:-83 3648:-84 4393:-999
38147 0:-999 1501:-64 1916:-60 1967:-83 2987:-65 3522:-75 4109:-76 4231:-60 4393:-999
38148 0:-999 1501:-62 1916:-77 3090:-64 3522:-74 3775:-88 4092:-58 4126:-79 4393:-999
38149 0:-999 1025:-84 1501:-70 1762:-79 2815:-73 3090:-69 3522:-72 4092:-50 4126:-88 4237:-79 4284:-78 4393:-999
123248 0:-999 400:-45 700:-74 1250:-83 1834:-70 2914:-56 2987:-59 3522:-78 4231:-46 4325:-65 4393:-999
224130 0:-999 10:-64 939:-82 1352:-66 1536:-50 1737:-69 2292:-73 2430:-81 2922:-79 2929:-57 4121:-89 4393:-999
224178 0:-999 501:-52 846:-72 1242:-85 1245:-55 1269:-52 1445:-41 2037:-65 2608:-77 3648:-85 3716:-43 4393:-999
58600 0:-999 939:-81 1368:-52 1737:-66 2430:-84 2867:-65 2929:-70 3205:-46 3443:-76 3720:-83 4148:-53 4393:-999
58620 0:-999 580:-75 911:-44 1249:-72 1250:-80 1332:-84 1886:-78 1967:-76 2987:-66 3522:-80 4072:-83 4393:-999
58621 0:-999 501:-35 1022:-80 1245:-75 1445:-47 1602:-73 2037:-72 2608:-73 3648:-80 3708:-76 3716:-45 4393:-999
58813 0:-999 846:-79 1022:-72 1589:-46 1765:-42 1853:-54 2280:-73 3076:-75 3194:-74 3535:-74 3648:-76 4393:-999
58870 0:-999 122:-61 334:-67 442:-54 694:-67 2283:-73 2573:-71 3344:-60 4288:-77 4393:-999
158493 0:-999 665:-70 689:-83 1297:-42 1413:-51 1606:-75 2464:-70 3236:-75 3237:-48 3486:-52 4387:-85 4393:-999
158495 0:-999 1501:-64 2748:-69 3090:-67 4092:-42 4135:-80 4393:-999
158496 0:-999 1501:-61 2558:-74 3090:-61 4092:-31 4393:-999
158497 0:-999 369:-74 1501:-60 3090:-66 4092:-41 4393:-999
158508 0:-999 409:-92 879:-92 948:-83 1292:-47 1507:-90 1610:-86 3606:-50 3696:-80 4393:-999
158509 0:-999 789:-82 879:-83 948:-75 1292:-40 1610:-79 2361:-87 3606:-46 3696:-80 4101:-89 4393:-999
58932 0:-999 2489:-53 2866:-88 3063:-82 3730:-91 4393:-999
59001 0:-999 844:-78 1296:-77 1315:-82 1353:-85 1836:-85 2453:-69 2759:-74 2760:-84 3595:-79 4393:-999
59002 0:-999 901:-58 1387:-55 1392:-78 1788:-65 2246:-75 2290:-95 2802:-58 3382:-58 4272:-72 4393:-999
158627 0:-999 479:-89 501:-58 846:-73 1164:-81 1269:-53 1445:-48 1804:-78 2037:-73 2608:-88 3648:-86 4393:-999
158628 0:-999 479:-86 501:-53 846:-67 1164:-81 1269:-50 1445:-46 1804:-73 2037:-61 2608:-87 3648:-85 4393:-999
