219581 0:-999 173:-85 1074:-89 1107:-62 1551:-91 1848:-76 1901:-94 2527:-78 2969:-88 3637:-66 5368:-999
220071 0:-999 260:-79 927:-54 1076:-60 1322:-31 2039:-63 2808:-60 3434:-55 3581:-73 4626:-50 5108:-51 5368:-999
220076 0:-999 258:-71 435:-75 1443:-37 2600:-76 2712:-74 3423:-60 3646:-52 5183:-71 5206:-70 5368:-999
220100 0:-999 1361:-67 2479:-84 2812:-33 3103:-76 3166:-86 3479:-71 3986:-72 4192:-74 4438:-74 4712:-38 5368:-999
119247 0:-999 272:-67 920:-43 1104:-62 1247:-46 1314:-49 2683:-44 3341:-56 3830:-64 4495:-54 5368:-999
220166 0:-999 14:-36 1199:-37 1401:-56 1484:-66 2226:-66 2307:-66 3665:-55 3751:-78 4332:-68 4804:-37 5368:-999
119332 0:-999 280:-81 742:-68 2479:-83 2600:-90 2712:-82 3230:-72 3319:-67 3423:-74 3617:-52 5183:-89 5368:-999
34293 0:-999 696:-49 1117:-85 1924:-70 2562:-57 2565:-56 2721:-54 2996:-77 3312:-46 3540:-75 4138:-87 5368:-999
119445 0:-999 386:-71 816:-68 2442:-75 2634:-43 2865:-72 3010:-54 3463:-55 3875:-66 4800:-45 5072:-71 5368:-999
119446 0:-999 353:-74 504:-75 1928:-85 2442:-75 2634:-48 3010:-55 3463:-62 3875:-69 4800:-40 5072:-67 5368:-999
119475 0:-999 1526:-74 2274:-89 2493:-59 2749:-63 2983:-83 3111:-88 3115:-83 3555:-78 4309:-79 4876:-87 5368:-999
34380 0:-999 834:-76 1924:-66 2071:-94 2562:-68 2565:-76 2721:-75 3313:-50 3923:-40 5068:-65 5368:-999
220353 0:-999 1526:-59 1783:-88 2493:-53 2749:-47 2874:-83 2983:-83 3555:-72 3751:-78 4032:-76 4876:-69 5368:-999
54794 0:-999 156:-74 802:-58 1281:-65 1844:-52 2040:-83 2314:-62 3049:-89 3374:-77 4266:-71 4682:-79 5368:-999
119530 0:-999 129:-52 274:-73 1117:-47 1662:-92 1924:-75 1976:-76 2562:-76 2565:-71 3923:-75 4094:-77 5368:-999
34459 0:-999 2216:-84 2452:-83 2639:-82 3109:-69 3536:-50 3610:-81 4081:-51 4577:-89 5368:-999
54870 0:-999 957:-59 1543:-81 2106:-86 2685:-73 2724:-88 4579:-66 4738:-51 5368:-999
220469 0:-999 97:-78 113:-82 757:-77 950:-72 957:-74 1963:-70 2933:-76 2972:-56 5192:-41 5368:-999
54922 0:-999 196:-85 659:-74 1128:-39 1220:-75 2031:-64 2479:-73 3230:-71 4218:-71 5204:-86 5294:-83 5368:-999
220543 0:-999 419:-75 580:-43 1747:-73 1875:-74 2565:-81 3511:-81 3881:-83 4138:-91 4607:-90 4739:-80 5368:-999
34595 0:-999 435:-80 742:-58 801:-83 2641:-88 2712:-80 2730:-84 3022:-88 3319:-60 3423:-71 3617:-47 5368:-999
220566 0:-999 504:-71 2634:-76 2865:-78 3010:-61 3463:-75 4800:-65 5010:-89 5072:-38 5125:-86 5368:-999
220572 0:-999 853:-93 1614:-56 2146:-91 2730:-88 5368:-999
34704 0:-999 274:-69 296:-67 419:-78 1747:-33 1875:-54 2927:-78 3511:-67 3582:-78 4138:-75 5368:-999
34705 0:-999 1526:-65 2493:-44 2749:-53 2946:-75 2983:-84 3555:-67 4876:-72 5368:-999
34740 0:-999 1153:-58 1622:-71 1691:-75 1962:-89 2673:-79 3367:-83 3962:-64 4081:-89 4203:-87 4562:-87 5368:-999
34747 0:-999 127:-40 1890:-78 2123:-89 2221:-84 2251:-78 2797:-82 3057:-84 3832:-65 4658:-78 5368:-999
34756 0:-999 199:-79 580:-84 1128:-70 1978:-52 2031:-76 2479:-59 2481:-57 3895:-71 4206:-66 4218:-78 5368:-999
34768 0:-999 1153:-50 1622:-82 1691:-72 1962:-89 2673:-82 3243:-82 3367:-87 3753:-90 3962:-59 4562:-87 5368:-999
34777 0:-999 256:-92 1059:-75 1971:-75 2074:-80 2108:-86 3243:-73 3753:-41 3962:-79 4398:-82 5147:-86 5368:-999
119890 0:-999 1875:-87 2812:-40 3103:-78 3986:-70 4192:-78 4218:-89 4387:-77 4438:-73 4712:-26 5368:-999
119965 0:-999 456:-75 696:-52 1924:-69 2562:-65 2565:-71 2721:-61 3312:-46 3313:-80 3923:-80 4399:-83 5368:-999
55269 0:-999 1065:-54 1448:-54 1454:-54 2014:-74 2139:-49 2632:-61 2721:-61 3540:-58 4835:-60 4919:-72 5368:-999
55329 0:-999 1153:-53 1622:-79 1691:-68 1971:-82 2673:-82 3367:-92 3753:-91 3962:-61 4562:-87 5368:-999
120052 0:-999 1153:-61 1622:-83 1691:-80 2673:-82 3367:-87 3962:-61 4562:-85 5368:-999
120053 0:-999 1153:-68 1622:-76 1691:-66 1971:-80 2673:-84 3353:-91 3367:-79 3753:-86 3962:-53 4562:-84 5368:-999
220926 0:-999 199:-53 1128:-77 1275:-53 1978:-36 2031:-67 2479:-59 2481:-36 3230:-72 3423:-84 4206:-56 5368:-999
220953 0:-999 272:-51 1314:-81 2224:-81 2504:-72 2683:-80 3006:-47 3341:-44 3830:-79 4122:-47 4495:-71 5368:-999
55413 0:-999 538:-70 1692:-66 2089:-65 2175:-50 2472:-52 3531:-43 4038:-90 4332:-66 4710:-84 4737:-49 5368:-999
120150 0:-999 651:-69 1289:-67 1927:-65 2089:-55 2175:-66 2472:-36 3531:-55 3649:-75 4332:-72 4737:-57 5368:-999
120154 0:-999 129:-44 274:-77 580:-74 1117:-53 1976:-77 2565:-79 3103:-80 3511:-85 4138:-90 5368:-999
120155 0:-999 129:-47 419:-65 1117:-54 2927:-72 3103:-83 4138:-89 4192:-80 5327:-82 5368:-999
35065 0:-999 25:-66 497:-88 501:-76 927:-82 1322:-74 2577:-75 3004:-81 3772:-51 4211:-86 4745:-86 5368:-999
35066 0:-999 25:-71 497:-88 1322:-78 2116:-66 2577:-76 3004:-85 3772:-52 4211:-86 4359:-76 4410:-83 5368:-999
120176 0:-999 181:-74 890:-70 1484:-76 1692:-64 2118:-61 2226:-63 2307:-74 2655:-76 3875:-65 4332:-73 5368:-999
120177 0:-999 890:-64 1289:-70 1484:-78 2089:-73 2118:-63 2307:-72 2655:-69 3463:-59 3875:-66 4332:-69 5368:-999
35098 0:-999 538:-60 651:-75 1507:-86 2175:-62 2278:-84 2472:-52 3531:-42 4332:-63 4710:-76 5368:-999
55499 0:-999 129:-46 274:-68 467:-85 580:-81 1924:-77 1976:-71 2562:-74 2565:-68 3923:-80 5368:-999
221104 0:-999 77:-63 504:-68 870:-74 1928:-48 3010:-49 3463:-77 3875:-85 4800:-58 5072:-33 5368:-999
55544 0:-999 127:-45 1890:-75 2221:-87 2251:-78 2797:-68 3057:-74 3832:-47 4658:-78 5368:-999
221116 0:-999 1526:-69 2493:-76 2749:-59 2987:-79 3555:-80 4876:-70 5215:-71 5244:-83 5368:-999
221117 0:-999 489:-82 1153:-53 1622:-75 1691:-65 1971:-79 3243:-78 3353:-87 3753:-83 3962:-57 4583:-85 5368:-999
221118 0:-999 256:-88 489:-76 1153:-51 1622:-75 1691:-64 1971:-77 3243:-76 3353:-87 3753:-80 3962:-61 5368:-999
120251 0:-999 406:-82 1074:-84 1556:-57 1682:-83 2390:-79 2928:-83 2969:-77 3845:-45 4070:-83 4303:-82 5368:-999
35150 0:-999 538:-68 1289:-74 1692:-63 2089:-60 2219:-60 2472:-49 3531:-36 3802:-76 4332:-60 4737:-45 5368:-999
221132 0:-999 381:-29 456:-72 672:-67 1211:-68 1981:-69 2122:-71 3486:-20 4181:-77 4698:-68 4835:-20 5368:-999
221142 0:-999 538:-47 651:-68 698:-77 2175:-54 2219:-88 2307:-75 2472:-76 2668:-75 3531:-62 4466:-84 5368:-999
120278 0:-999 260:-72 501:-71 927:-80 1042:-73 1580:-62 2116:-70 3142:-79 3772:-40 3821:-61 4697:-67 5368:-999
55624 0:-999 1065:-65 1448:-65 1454:-65 2014:-79 2139:-72 2153:-68 2632:-67 2721:-68 3540:-71 4607:-80 5368:-999
221198 0:-999 696:-44 1924:-63 2565:-62 2721:-55 3312:-39 5368:-999
120332 0:-999 272:-58 1247:-81 1314:-85 2506:-82 3006:-56 3341:-79 3830:-78 4122:-57 4495:-83 5368:-999
55638 0:-999 113:-66 614:-66 750:-46 950:-70 957:-54 1543:-69 2068:-50 2569:-49 4823:-69 5328:-73 5368:-999
55641 0:-999 260:-85 1381:-64 1580:-68 2984:-67 3087:-53 3104:-63 3142:-64 4359:-64 4697:-88 4706:-71 5368:-999
35247 0:-999 659:-86 742:-66 1128:-73 1275:-56 1978:-37 2029:-77 2479:-41 2481:-38 3230:-73 5368:-999
221229 0:-999 435:-66 965:-81 1107:-65 2471:-52 2712:-40 2730:-60 3534:-80 4776:-52 5183:-39 5206:-39 5368:-999
221230 0:-999 696:-51 1924:-68 2416:-78 2562:-63 2565:-60 2721:-60 3312:-48 3313:-79 3923:-71 5368:-999
55730 0:-999 1128:-79 1361:-64 2031:-79 2918:-74 3103:-76 3386:-65 3895:-78 3986:-64 4206:-86 4712:-80 5368:-999
221344 0:-999 538:-70 1692:-59 2089:-87 2175:-62 2219:-70 2472:-60 3531:-42 4332:-82 4710:-84 4737:-68 5368:-999
35465 0:-999 950:-61 957:-55 1963:-66 2972:-75 3084:-63 4302:-78 4468:-79 4823:-79 5192:-63 5251:-83 5368:-999
35481 0:-999 97:-75 113:-78 872:-84 950:-60 957:-62 1963:-69 2972:-74 3084:-55 5192:-62 5368:-999
221450 0:-999 419:-78 498:-85 576:-59 696:-47 1117:-84 1662:-84 3312:-41 4138:-84 4607:-59 5368:-999
221464 0:-999 461:-79 742:-83 1614:-49 2730:-80 3230:-81 3423:-84 3617:-84 5368:-999
55898 0:-999 623:-83 688:-66 960:-80 1084:-90 1253:-76 1827:-82 4016:-30 4363:-73 4389:-58 5244:-85 5368:-999
120614 0:-999 129:-46 274:-78 419:-69 1117:-52 1662:-83 2211:-83 2565:-67 3103:-74 4138:-81 5368:-999
35525 0:-999 1128:-71 1204:-86 2918:-74 2927:-84 3166:-78 3386:-66 4218:-82 5294:-86 5368:-999
35552 0:-999 1072:-66 2274:-59 2811:-77 2983:-83 3111:-75 3115:-48 4309:-30 4389:-63 4876:-41 5244:-64 5368:-999
35553 0:-999 777:-78 1072:-56 2274:-64 2811:-75 2837:-77 3115:-47 4309:-29 4649:-60 4876:-25 5244:-60 5368:-999
55950 0:-999 489:-83 1153:-55 1691:-80 1971:-84 3243:-83 3367:-87 3753:-85 3962:-57 4203:-89 4888:-88 5368:-999
35554 0:-999 1072:-59 2216:-63 2274:-66 2811:-77 2837:-79 3115:-55 3870:-70 4016:-65 4309:-27 4389:-60 5368:-999
35644 0:-999 419:-88 1128:-64 3386:-72 3588:-91 3895:-87 4206:-88 4712:-87 5368:-999
35683 0:-999 1381:-57 1701:-87 2309:-90 3087:-62 3104:-49 3142:-58 3321:-87 4697:-78 4706:-60 5029:-49 5368:-999
35684 0:-999 1381:-57 1580:-56 1701:-87 2309:-91 3087:-64 3104:-58 3142:-56 3321:-87 4706:-57 5029:-51 5368:-999
35685 0:-999 156:-68 802:-69 975:-80 1563:-77 2040:-88 2314:-37 2316:-83 3374:-82 4266:-73 4682:-86 5368:-999
35686 0:-999 205:-75 503:-74 973:-69 1184:-77 1793:-62 2040:-60 2316:-74 2790:-94 3030:-75 3649:-78 5368:-999
120821 0:-999 156:-55 436:-72 802:-72 1281:-68 1431:-75 1563:-85 1844:-54 2270:-74 2314:-38 3374:-79 5368:-999
35748 0:-999 1186:-56 2989:-57 3075:-79 3969:-79 4612:-80 4623:-86 4888:-89 5368:-999
56202 0:-999 367:-79 1034:-75 1236:-78 1636:-85 1821:-78 3060:-77 3469:-84 3804:-77 4157:-85 4543:-77 5368:-999
56203 0:-999 182:-68 367:-86 1236:-87 1821:-86 1954:-68 3060:-87 3804:-88 4543:-88 5003:-69 5076:-89 5368:-999
221802 0:-999 615:-70 1074:-90 1314:-49 1832:-87 2245:-84 2683:-56 3006:-75 3830:-81 4122:-76 4495:-69 5368:-999
35873 0:-999 890:-76 1507:-82 1927:-62 2089:-48 2175:-78 2472:-46 3531:-56 4038:-89 4332:-84 4737:-74 5368:-999
221876 0:-999 156:-56 802:-77 975:-88 1281:-90 1431:-83 1563:-92 1844:-56 2040:-80 2316:-80 3605:-80 5368:-999
35978 0:-999 538:-66 2089:-74 2219:-75 2472:-63 2955:-85 3531:-44 4332:-61 4710:-76 4737:-63 5368:-999
121086 0:-999 1928:-84 2634:-48 2723:-89 2865:-68 3010:-58 3463:-60 3529:-68 3875:-76 4800:-46 5072:-73 5368:-999
121111 0:-999 156:-56 436:-71 802:-75 1281:-73 1431:-81 1563:-77 1844:-58 2270:-81 2314:-33 3374:-83 5368:-999
121112 0:-999 156:-67 436:-82 802:-73 1281:-72 1431:-82 1844:-64 2270:-80 2314:-40 3374:-86 4682:-83 5368:-999
36096 0:-999 65:-77 416:-81 1206:-47 2360:-75 2983:-68 3873:-74 4052:-43 4269:-69 4475:-65 5055:-55 5368:-999
36102 0:-999 258:-64 435:-64 1588:-81 2600:-67 2712:-67 3423:-51 3534:-79 4032:-69 5183:-74 5194:-79 5368:-999
36121 0:-999 205:-77 443:-75 503:-70 802:-74 973:-71 2874:-74 3030:-75 3056:-75 3649:-77 5215:-62 5368:-999
36125 0:-999 846:-61 2378:-74 2874:-77 2946:-73 2983:-37 3751:-22 3873:-79 4052:-68 4475:-76 4705:-72 5368:-999
56562 0:-999 639:-68 651:-70 1103:-89 1628:-73 2360:-80 2709:-88 2790:-87 2983:-89 3264:-81 5142:-74 5368:-999
56563 0:-999 3036:-80 3323:-34 4582:-75 5368:-999
56564 0:-999 1153:-57 1691:-74 1971:-84 2673:-82 2830:-88 3753:-88 3962:-53 4562:-86 5368:-999
56570 0:-999 659:-81 1128:-44 1978:-81 2031:-68 2479:-73 3103:-87 3895:-86 3986:-78 4218:-72 5368:-999
56571 0:-999 258:-73 435:-82 1477:-82 1615:-27 2049:-61 2807:-80 3291:-70 4601:-63 4821:-81 5368:-999
56583 0:-999 1153:-39 1691:-62 1962:-86 2673:-79 3353:-85 3367:-84 3753:-87 3962:-52 4562:-83 5022:-90 5368:-999
56584 0:-999 156:-46 802:-67 1281:-67 1563:-85 1844:-45 2040:-83 2314:-28 2316:-79 3374:-79 4266:-81 5368:-999
121302 0:-999 367:-88 381:-27 1236:-88 1310:-73 1757:-71 1821:-90 3060:-88 3486:-29 3804:-91 4543:-89 5368:-999
121316 0:-999 381:-70 935:-78 942:-70 1139:-72 1236:-80 1407:-76 2721:-57 3981:-41 4059:-77 4543:-81 5368:-999
222238 0:-999 156:-65 295:-83 802:-58 1281:-62 1563:-82 1793:-79 1844:-54 2040:-81 2314:-63 2316:-75 5368:-999
121409 0:-999 435:-78 801:-91 1107:-85 1344:-73 1568:-80 2471:-92 2807:-79 3637:-74 4776:-92 4821:-79 5368:-999
121410 0:-999 419:-75 580:-50 1117:-74 1747:-68 3103:-74 4138:-91 4438:-81 4712:-77 4739:-72 5368:-999
121411 0:-999 272:-77 920:-55 1074:-88 1314:-48 1775:-83 2683:-51 3441:-78 3533:-83 4122:-80 4495:-69 5368:-999
121415 0:-999 128:-86 435:-62 1107:-70 1615:-71 2215:-86 2600:-74 2807:-84 3423:-62 3637:-51 4821:-84 5368:-999
121420 0:-999 353:-77 685:-34 1137:-78 1162:-49 1225:-76 1925:-70 2442:-86 2709:-87 3531:-87 3649:-85 5368:-999
222289 0:-999 97:-80 757:-87 950:-68 957:-71 972:-89 1963:-67 2678:-80 2972:-57 4274:-92 5192:-42 5368:-999
222290 0:-999 538:-33 651:-76 698:-73 1225:-88 2175:-50 2219:-73 2307:-74 2472:-77 3531:-57 4466:-85 5368:-999
56737 0:-999 129:-50 274:-64 419:-65 498:-85 1117:-48 1662:-87 1875:-62 1976:-65 4739:-79 5368:-999
36371 0:-999 65:-81 639:-76 973:-71 1184:-78 1526:-83 2946:-83 2983:-91 3056:-78 5215:-73 5368:-999
36372 0:-999 127:-47 1890:-79 2221:-81 2251:-75 3057:-85 3832:-73 4658:-75 5368:-999
222352 0:-999 504:-83 870:-94 1928:-71 2469:-81 2634:-75 2865:-83 3010:-65 4800:-78 5010:-86 5072:-49 5368:-999
36384 0:-999 127:-33 865:-80 953:-82 1890:-60 2797:-63 3057:-73 3832:-45 5368:-999
36385 0:-999 405:-74 1526:-70 2360:-88 2874:-76 2946:-74 2983:-84 3056:-73 4309:-93 5301:-64 5368:-999
121495 0:-999 435:-66 1107:-80 1588:-90 1901:-85 2600:-80 2969:-70 3423:-59 3512:-86 3637:-66 5206:-80 5368:-999
36415 0:-999 272:-63 920:-41 1314:-52 1690:-76 1730:-77 2150:-65 2683:-43 4495:-57 4924:-81 5368:-999
36416 0:-999 419:-60 580:-34 1117:-70 1976:-68 3103:-57 3425:-75 3986:-69 4138:-79 4438:-63 4712:-83 5368:-999
36458 0:-999 1669:-89 1744:-83 2493:-57 2539:-89 2969:-90 3512:-90 3811:-89 4032:-64 4309:-74 5097:-82 5368:-999
56895 0:-999 538:-57 651:-77 1692:-69 2175:-52 2307:-70 2472:-54 3531:-31 4332:-59 4737:-60 5368:-999
56896 0:-999 248:-69 445:-84 641:-69 839:-85 1034:-77 3074:-76 3711:-72 3720:-71 3977:-83 4854:-86 5368:-999
222520 0:-999 538:-60 651:-75 1692:-54 2089:-74 2175:-51 2278:-75 2472:-59 3531:-42 4332:-60 4737:-61 5368:-999
222537 0:-999 205:-89 280:-90 461:-79 853:-83 1614:-63 1628:-91 2146:-85 2730:-85 3423:-90 3751:-89 5368:-999
222580 0:-999 14:-38 424:-73 903:-58 1199:-39 1401:-57 1484:-66 1692:-77 2226:-76 4710:-89 4804:-38 5368:-999
57030 0:-999 49:-67 136:-92 1006:-93 2213:-92 2301:-92 2325:-93 3983:-91 4331:-89 4397:-92 4510:-93 5368:-999
36655 0:-999 291:-90 435:-68 1344:-51 2600:-78 2807:-92 3423:-74 3637:-53 4821:-91 5368:-999
36656 0:-999 435:-75 1107:-82 1443:-54 2600:-94 3423:-74 3895:-92 5206:-85 5368:-999
36678 0:-999 977:-54 1033:-53 1499:-54 2232:-18 2496:-68 3105:-55 3723:-49 3953:-40 4037:-71 4629:-68 5368:-999
121788 0:-999 696:-50 1662:-82 3312:-50 4607:-69 5368:-999
121829 0:-999 504:-69 1928:-73 2634:-67 2865:-73 2983:-91 3010:-40 3463:-63 3875:-68 4800:-59 5072:-59 5368:-999
57176 0:-999 49:-62 248:-67 306:-72 641:-62 839:-68 1351:-71 1948:-75 2119:-67 3088:-68 4854:-68 5368:-999
57182 0:-999 353:-81 3036:-78 3323:-31 3661:-89 4582:-74 4727:-86 5368:-999
222779 0:-999 386:-75 504:-74 1928:-72 2442:-77 2634:-49 2865:-75 2983:-87 3010:-55 3875:-66 4800:-48 5368:-999
222780 0:-999 443:-93 1526:-58 2040:-79 2360:-80 2874:-82 2946:-66 2983:-79 3056:-63 5142:-62 5215:-72 5368:-999
121924 0:-999 405:-65 846:-80 1206:-74 1526:-68 2493:-72 2874:-72 2983:-85 3828:-74 5142:-65 5215:-70 5368:-999
57220 0:-999 381:-69 456:-72 1065:-66 2721:-70 2996:-75 3540:-64 3981:-76 4607:-72 4698:-84 4835:-66 5368:-999
222801 0:-999 274:-70 580:-40 1747:-71 1875:-67 1976:-68 2812:-80 3425:-86 3540:-84 4438:-65 4739:-64 5368:-999
36836 0:-999 4:-45 688:-75 1253:-35 1827:-84 2274:-58 2811:-85 2837:-79 3115:-38 4016:-70 4876:-72 5368:-999
36899 0:-999 1381:-54 2367:-82 3087:-50 3104:-53 3112:-82 3142:-53 4359:-55 4697:-77 4706:-52 5029:-51 5368:-999
122003 0:-999 127:-31 868:-95 1890:-76 2251:-77 2797:-71 3057:-76 3832:-55 4658:-70 5191:-92 5368:-999
57355 0:-999 890:-65 1289:-64 1692:-65 2089:-82 2118:-61 2226:-73 2307:-76 3463:-63 3875:-72 4332:-72 5368:-999
222951 0:-999 2216:-70 2639:-45 2811:-86 3109:-88 3536:-66 3610:-64 4081:-79 4309:-84 4389:-80 4577:-75 5368:-999
122118 0:-999 97:-65 130:-81 757:-77 950:-45 957:-56 972:-74 1963:-60 2972:-59 3084:-52 5192:-61 5368:-999
122151 0:-999 623:-90 688:-87 960:-84 2216:-74 3115:-76 4016:-65 4363:-55 4389:-29 4577:-86 4876:-74 5368:-999
37140 0:-999 435:-82 1128:-75 1978:-39 2031:-71 2479:-48 3319:-64 3423:-79 4206:-59 4679:-80 5368:-999
122217 0:-999 381:-63 456:-59 1981:-71 2721:-55 2996:-63 3193:-66 3486:-69 3540:-56 3981:-61 5368:-999
223107 0:-999 256:-84 653:-86 1153:-55 1622:-81 1691:-64 1971:-78 3243:-78 3753:-84 3962:-58 5368:-999
37179 0:-999 260:-59 466:-89 1580:-81 2751:-40 2984:-49 3112:-57 3142:-62 3633:-64 4697:-67 5368:-999
122315 0:-999 28:-48 381:-71 520:-62 1211:-77 1399:-62 1757:-60 1981:-74 2246:-35 2721:-76 4354:-40 5368:-999
57601 0:-999 353:-63 504:-79 816:-75 3010:-57 3463:-59 3505:-78 3875:-74 4332:-79 4800:-52 5072:-67 5368:-999
57602 0:-999 353:-75 386:-72 2442:-77 2634:-50 2865:-71 3010:-58 3463:-59 3529:-77 4800:-39 5072:-67 5368:-999
37245 0:-999 538:-62 651:-73 2089:-72 2175:-60 2219:-76 2472:-62 3531:-39 4332:-66 4710:-86 4737:-61 5368:-999
37246 0:-999 77:-75 504:-73 1928:-61 2634:-74 2865:-79 3010:-63 3463:-71 3875:-82 4800:-71 5072:-36 5368:-999
37252 0:-999 651:-74 1289:-70 1927:-71 2089:-47 2175:-71 2472:-43 2709:-86 3531:-45 4332:-67 4737:-54 5368:-999
57647 0:-999 538:-62 651:-76 1507:-85 1692:-73 2175:-60 2472:-58 3531:-33 4332:-62 4710:-76 4737:-64 5368:-999
37321 0:-999 381:-72 456:-69 2014:-67 2139:-48 2632:-50 2721:-66 2996:-76 3312:-81 3540:-52 3981:-83 5368:-999
223296 0:-999 538:-71 2089:-77 2175:-62 2219:-90 2472:-73 2645:-83 3531:-39 4332:-74 4710:-78 4737:-60 5368:-999
223297 0:-999 2175:-63 2219:-67 2472:-76 3264:-86 3531:-42 4332:-80 4710:-72 4737:-59 5368:-999
223298 0:-999 77:-63 353:-44 685:-89 1318:-85 2442:-40 2469:-67 2634:-72 2691:-78 4800:-69 5368:-999
37350 0:-999 353:-80 386:-85 504:-84 2442:-76 2634:-49 2865:-72 2930:-85 3010:-64 3463:-72 4800:-55 5368:-999
122435 0:-999 25:-70 927:-48 1076:-59 1322:-38 2099:-84 2808:-57 3180:-89 3434:-56 4626:-56 5108:-52 5368:-999
122439 0:-999 1526:-62 2274:-79 2493:-52 2749:-56 2983:-78 3115:-74 3751:-77 4032:-76 4309:-80 4876:-72 5368:-999
122481 0:-999 129:-88 419:-83 1117:-90 1924:-70 2285:-82 2562:-67 2565:-61 3313:-70 3882:-92 4960:-92 5368:-999
122482 0:-999 274:-81 456:-83 576:-61 696:-49 1976:-87 3312:-57 4607:-61 5311:-85 5327:-88 5368:-999
37423 0:-999 181:-87 890:-68 1289:-62 1692:-83 1927:-71 2089:-41 2175:-85 2472:-83 3531:-65 3921:-77 5368:-999
122569 0:-999 156:-66 802:-59 806:-80 1281:-59 1563:-86 2270:-83 2314:-63 3374:-78 4266:-71 5368:-999
37500 0:-999 199:-60 1128:-73 1275:-49 1978:-31 2031:-68 2479:-45 2481:-31 3103:-84 4206:-60 5368:-999
57858 0:-999 353:-84 957:-90 1928:-88 2634:-50 2655:-83 2865:-76 2983:-88 3010:-60 3463:-67 3875:-81 5368:-999
122598 0:-999 1290:-72 2592:-87 3135:-82 3537:-78 3687:-80 4246:-63 4346:-81 4693:-83 5140:-89 5172:-77 5368:-999
57875 0:-999 621:-88 1556:-38 2419:-91 2928:-85 3355:-70 3618:-92 3637:-89 3845:-45 4070:-91 4407:-89 5368:-999
57881 0:-999 156:-51 802:-64 1431:-69 1844:-67 2270:-71 2314:-42 3374:-76 5368:-999
37535 0:-999 260:-85 927:-48 1076:-63 1322:-42 2751:-83 2808:-60 3180:-86 3434:-55 4626:-48 5108:-47 5368:-999
37538 0:-999 156:-60 436:-80 802:-74 806:-88 1281:-79 1563:-88 1844:-70 2314:-43 5368:-999
