54035 0:-999 296:-74 737:-79 739:-80 851:-36 1913:-87 3805:-64 4664:-75 4833:-83 5056:-73 5330:-999
54513 0:-999 231:-55 233:-50 322:-75 1266:-73 1475:-74 1704:-68 3645:-64 4272:-62 4744:-70 5330:-999
54514 0:-999 1277:-79 1324:-57 2146:-53 2739:-58 2757:-56 4163:-57 4219:-74 4753:-77 4879:-78 5330:-999
220089 0:-999 519:-63 737:-71 1902:-69 2309:-79 3805:-67 3893:-65 4435:-81 4664:-77 4926:-65 5330:-999
34150 0:-999 957:-64 1475:-73 1704:-64 2603:-81 2720:-81 3499:-83 3589:-70 3736:-73 4323:-62 4522:-78 5330:-999
220162 0:-999 957:-64 1475:-65 1704:-64 3589:-58 3720:-63 3736:-65 3835:-62 4323:-46 5039:-88 5308:-66 5330:-999
220168 0:-999 295:-76 1367:-73 1560:-71 1603:-61 1666:-65 2078:-67 3073:-73 4618:-48 4964:-69 5284:-71 5330:-999
119303 0:-999 160:-78 837:-38 2379:-68 2823:-60 3250:-55 3712:-77 4226:-61 4348:-71 4584:-66 4620:-54 5330:-999
220180 0:-999 63:-90 88:-80 216:-83 1105:-90 2565:-91 2617:-90 3391:-83 3567:-90 4054:-92 4653:-83 5330:-999
220189 0:-999 540:-73 1431:-64 1591:-80 1657:-93 2673:-91 2908:-66 3490:-68 3518:-65 3960:-65 4991:-65 5330:-999
220194 0:-999 89:-69 222:-80 305:-59 898:-46 1617:-76 1793:-65 2807:-65 2908:-66 3586:-82 4689:-64 5330:-999
220195 0:-999 92:-66 266:-62 706:-54 717:-63 926:-69 1307:-69 1367:-71 3073:-62 4938:-70 5187:-62 5330:-999
119338 0:-999 122:-78 1324:-73 2757:-34 3014:-74 3191:-75 3491:-87 4163:-77 4368:-83 4721:-82 4753:-73 5330:-999
54656 0:-999 564:-71 826:-60 1399:-61 1595:-70 1876:-80 3041:-75 3447:-65 3989:-81 4964:-36 5330:-999
119363 0:-999 926:-67 1367:-67 2125:-74 2288:-63 3460:-80 3650:-64 4339:-75 5065:-76 5330:-999
54657 0:-999 305:-64 898:-52 1436:-73 1736:-77 3625:-76 5057:-73 5221:-76 5291:-59 5330:-999
220247 0:-999 92:-60 926:-65 936:-59 980:-50 1367:-39 2288:-71 4846:-57 5065:-62 5287:-61 5330:-999
220248 0:-999 149:-56 161:-56 737:-73 851:-39 1592:-84 2156:-75 2740:-56 2850:-55 3639:-75 4926:-55 5330:-999
119420 0:-999 90:-55 978:-73 1305:-75 2308:-77 3847:-86 4465:-81 5201:-83 5330:-999
119423 0:-999 231:-35 233:-55 1266:-66 2155:-79 3093:-69 3624:-55 3645:-71 4272:-77 4274:-86 4760:-58 5330:-999
54754 0:-999 149:-62 406:-79 519:-82 737:-69 851:-53 1162:-88 1592:-88 3805:-53 5115:-85 5330:-999
54755 0:-999 519:-80 737:-72 1592:-82 3639:-78 3664:-86 4160:-75 4664:-75 4956:-93 5115:-86 5330:-999
54756 0:-999 149:-60 406:-87 519:-87 737:-78 851:-46 1162:-85 1592:-88 3805:-51 4160:-84 5330:-999
54798 0:-999 214:-66 862:-66 957:-78 1704:-78 1917:-87 2603:-85 2846:-66 3624:-77 3720:-78 3835:-76 5330:-999
54799 0:-999 19:-84 153:-73 745:-74 1113:-86 1955:-73 2146:-77 2233:-69 3826:-70 4025:-73 5314:-48 5330:-999
119504 0:-999 161:-63 737:-69 851:-57 1913:-82 2740:-62 4160:-77 4664:-72 4833:-67 5330:-999
220378 0:-999 149:-59 737:-69 851:-42 1592:-80 2309:-80 3639:-76 3664:-86 3805:-64 5115:-94 5330:-999
119543 0:-999 448:-74 936:-75 1124:-74 2037:-73 2271:-70 2547:-74 2742:-73 2918:-27 4322:-80 4788:-70 5330:-999
54850 0:-999 149:-65 161:-70 406:-74 851:-72 2740:-69 2850:-65 3370:-80 3805:-71 4926:-65 5330:-999
54852 0:-999 266:-61 293:-80 980:-72 1367:-65 2247:-67 3073:-63 3460:-72 4184:-70 4222:-67 4414:-70 5330:-999
220428 0:-999 149:-60 161:-53 519:-75 737:-63 833:-77 851:-72 1913:-71 2740:-53 3805:-59 4664:-62 5330:-999
220429 0:-999 149:-64 161:-58 519:-80 737:-72 2740:-58 3805:-58 4160:-69 4664:-61 4833:-71 5192:-79 5330:-999
54883 0:-999 472:-91 632:-82 947:-71 1217:-68 1589:-83 2465:-81 2553:-82 3175:-71 3361:-64 4181:-74 5330:-999
54884 0:-999 296:-68 737:-70 739:-74 1049:-65 1754:-79 2156:-60 3805:-50 4160:-79 4664:-78 5330:-999
54885 0:-999 97:-56 639:-81 1552:-21 1654:-77 2720:-56 2887:-60 3046:-54 3500:-57 4396:-74 4891:-27 5330:-999
220495 0:-999 231:-24 233:-57 400:-74 1266:-58 2250:-73 3624:-57 3645:-63 4272:-62 4432:-81 4760:-62 5330:-999
119628 0:-999 231:-44 660:-64 1266:-47 1881:-67 1971:-59 2501:-76 2846:-76 3624:-65 4760:-50 5222:-63 5330:-999
34570 0:-999 233:-50 675:-77 1266:-58 1845:-77 2116:-79 3624:-50 4272:-70 4760:-54 5134:-79 5222:-70 5330:-999
220552 0:-999 540:-71 617:-77 898:-78 1436:-77 1591:-44 1657:-80 2251:-80 2908:-71 3490:-63 4991:-71 5330:-999
220553 0:-999 231:-58 233:-48 400:-76 957:-70 1704:-70 2250:-76 3624:-48 3645:-66 4272:-64 4323:-67 5330:-999
220554 0:-999 27:-84 161:-53 910:-71 1901:-68 1902:-78 3805:-53 3893:-72 4664:-72 4833:-73 5192:-82 5330:-999
220577 0:-999 146:-47 305:-61 898:-72 1069:-87 1431:-51 1591:-66 2908:-59 3518:-57 4261:-87 4656:-47 5330:-999
119714 0:-999 97:-70 231:-59 907:-57 1211:-76 1266:-48 2268:-57 2843:-69 3669:-75 4139:-69 5005:-75 5330:-999
34632 0:-999 907:-77 2268:-77 2436:-74 2900:-81 3042:-71 4274:-72 4432:-81 4814:-58 4887:-75 5222:-62 5330:-999
55042 0:-999 231:-95 862:-78 957:-62 1404:-87 1704:-62 1917:-57 3589:-78 4272:-89 4323:-56 5308:-92 5330:-999
55057 0:-999 295:-54 797:-65 1603:-75 1666:-59 2078:-63 3264:-63 4188:-88 4614:-50 4618:-82 4964:-50 5330:-999
55058 0:-999 231:-50 660:-69 1266:-52 3645:-64 4272:-63 4323:-81 4490:-78 4760:-54 4956:-77 4995:-56 5330:-999
55097 0:-999 500:-75 782:-60 980:-75 1438:-89 1506:-92 2443:-60 3729:-75 4577:-80 4913:-94 5330:-999
119826 0:-999 94:-83 782:-65 936:-75 1303:-73 2125:-75 2271:-70 2918:-21 3729:-86 4339:-74 4788:-67 5330:-999
34737 0:-999 305:-76 308:-68 1431:-75 1591:-67 2908:-68 3490:-39 3518:-68 4118:-87 4309:-88 4444:-73 5330:-999
55192 0:-999 97:-42 491:-65 1552:-56 3499:-62 3835:-77 4522:-61 4694:-64 4891:-52 5039:-59 5308:-72 5330:-999
55250 0:-999 149:-61 161:-68 519:-83 737:-82 851:-39 2850:-61 3639:-81 3893:-83 4926:-62 5092:-88 5330:-999
55262 0:-999 1930:-85 1985:-84 2248:-42 3480:-39 3811:-42 4102:-72 4471:-39 4929:-77 5164:-72 5330:-999
34896 0:-999 78:-87 577:-73 1136:-82 1390:-81 1694:-52 2171:-86 2250:-85 3428:-64 3542:-73 4211:-85 5330:-999
34899 0:-999 161:-72 296:-76 519:-76 629:-83 737:-73 1798:-70 3639:-79 4441:-74 4558:-65 4664:-66 5330:-999
55314 0:-999 448:-80 500:-80 782:-59 936:-76 980:-73 2037:-80 2443:-68 2742:-66 2918:-43 4339:-74 5330:-999
34926 0:-999 49:-77 88:-52 216:-52 978:-34 3014:-55 3391:-53 3461:-64 4030:-55 4653:-52 4930:-61 5330:-999
34927 0:-999 88:-82 90:-37 216:-83 1105:-77 2322:-61 2565:-77 2617:-77 3391:-82 4054:-77 4653:-82 5330:-999
55328 0:-999 401:-77 741:-24 1641:-51 1663:-69 1745:-64 1866:-83 2600:-67 2833:-62 3003:-73 4838:-73 5330:-999
220908 0:-999 295:-47 1718:-62 1725:-75 3116:-66 3781:-75 4606:-82 4614:-47 4964:-60 5284:-65 5330:-999
55339 0:-999 161:-54 737:-61 833:-77 851:-78 1913:-71 4160:-67 4558:-74 4664:-66 4926:-63 5330:-999
55340 0:-999 27:-76 161:-57 519:-77 737:-73 1913:-59 4160:-73 4664:-67 4833:-67 4926:-65 5192:-85 5330:-999
55341 0:-999 660:-59 1474:-86 2501:-81 2603:-86 2720:-85 2866:-84 3589:-72 3835:-70 5039:-87 5308:-69 5330:-999
220916 0:-999 207:-71 735:-86 1046:-76 1238:-58 1876:-83 1977:-89 4087:-88 4964:-35 5093:-53 5136:-89 5330:-999
34995 0:-999 161:-65 737:-67 851:-64 2309:-81 2740:-66 3805:-64 4160:-81 4664:-64 4833:-74 5330:-999
35010 0:-999 149:-63 161:-57 737:-75 739:-89 833:-88 851:-43 2309:-91 3639:-86 3805:-55 4833:-84 5330:-999
35011 0:-999 149:-65 851:-36 1049:-90 1936:-85 2156:-85 2309:-86 2740:-57 3639:-84 3805:-57 4160:-85 5330:-999
221057 0:-999 563:-81 822:-78 1211:-70 1670:-78 1846:-71 2909:-67 2981:-79 3210:-73 4021:-74 4510:-83 5330:-999
221058 0:-999 563:-80 1211:-73 1670:-77 1846:-68 2191:-80 2909:-66 2981:-74 3210:-78 4510:-74 5111:-78 5330:-999
35109 0:-999 76:-63 97:-70 1552:-82 3046:-89 3499:-83 3500:-88 4522:-80 4891:-67 5039:-69 5135:-84 5330:-999
221083 0:-999 305:-24 898:-58 2158:-72 2362:-73 3993:-55 4149:-66 4154:-73 4345:-85 4348:-69 4952:-70 5330:-999
55522 0:-999 159:-52 231:-70 1266:-66 2155:-75 2900:-63 3739:-24 4096:-83 4432:-63 4788:-77 5222:-64 5330:-999
55523 0:-999 195:-74 448:-50 1052:-42 2037:-50 2629:-74 2750:-69 3857:-82 4322:-49 4650:-64 5243:-62 5330:-999
120219 0:-999 49:-82 90:-82 216:-63 1305:-45 1861:-86 3391:-63 3461:-60 4030:-60 4465:-75 4930:-58 5330:-999
221090 0:-999 790:-75 1435:-59 1950:-54 2826:-57 3290:-59 3354:-65 3448:-47 5046:-57 5103:-62 5141:-54 5330:-999
55524 0:-999 42:-56 92:-73 171:-41 1367:-68 2247:-69 2797:-55 4184:-75 4222:-69 4230:-59 4846:-53 5330:-999
35156 0:-999 231:-42 233:-57 660:-59 1266:-60 2956:-57 3624:-58 3645:-64 4272:-63 4274:-79 4760:-63 5330:-999
120293 0:-999 49:-84 59:-85 88:-71 90:-36 1680:-85 1861:-82 4197:-84 4615:-83 4930:-80 5303:-85 5330:-999
120297 0:-999 161:-68 737:-79 851:-60 1936:-82 2090:-87 2156:-83 2740:-68 3639:-82 3805:-68 5330:-999
55615 0:-999 324:-75 1266:-70 2352:-87 2769:-86 2846:-79 3072:-83 3739:-23 3857:-69 4945:-86 5222:-58 5330:-999
55635 0:-999 94:-74 782:-60 936:-75 1303:-65 2125:-63 2742:-64 2918:-32 2995:-70 3729:-65 4339:-68 5330:-999
55646 0:-999 149:-72 851:-67 2309:-75 2850:-71 3805:-71 4520:-74 4926:-71 5056:-88 5304:-84 5330:-999
55678 0:-999 149:-68 161:-61 519:-72 737:-65 833:-90 2850:-60 3805:-60 4558:-86 4664:-68 4833:-70 5330:-999
35321 0:-999 161:-66 737:-86 1592:-80 3040:-94 3132:-95 3674:-96 3819:-89 4833:-80 5115:-78 5192:-84 5330:-999
35322 0:-999 512:-72 615:-90 865:-84 1222:-34 1959:-66 2145:-72 2411:-80 3432:-70 4076:-78 4093:-70 5330:-999
55725 0:-999 426:-79 675:-48 907:-51 1189:-76 1845:-48 2268:-51 2843:-84 3674:-76 4021:-48 4961:-63 5330:-999
120448 0:-999 741:-35 887:-73 1299:-59 1641:-59 1663:-80 1758:-74 3003:-72 3177:-63 3570:-60 4838:-83 5330:-999
55755 0:-999 85:-69 324:-61 423:-76 907:-82 1438:-82 1762:-86 2268:-82 2518:-66 2750:-65 3739:-61 5330:-999
55756 0:-999 782:-56 980:-64 1367:-66 1506:-58 1555:-69 1819:-69 2125:-55 4339:-55 4577:-71 5065:-58 5330:-999
55762 0:-999 111:-77 159:-63 815:-76 969:-59 1320:-76 1330:-76 3091:-72 3516:-70 3739:-36 4617:-78 5330:-999
35370 0:-999 149:-58 161:-60 296:-84 851:-49 2740:-59 2850:-59 3805:-58 4926:-61 5330:-999
221342 0:-999 27:-73 519:-76 737:-75 1592:-66 1781:-65 1798:-83 1913:-65 4664:-78 5330:-999
221343 0:-999 519:-78 737:-77 1913:-73 3893:-70 4160:-78 4926:-87 4956:-77 5119:-66 5330:-999
120484 0:-999 161:-73 519:-82 737:-89 851:-77 2309:-83 4429:-68 4664:-85 4926:-64 5192:-86 5330:-999
55795 0:-999 27:-79 737:-70 851:-62 910:-73 1913:-72 3805:-57 4160:-78 4632:-82 4664:-67 4833:-62 5330:-999
35430 0:-999 686:-68 1762:-77 2352:-64 2900:-61 3072:-64 3516:-66 3669:-80 4728:-54 4765:-72 5083:-88 5330:-999
221405 0:-999 675:-51 679:-84 969:-78 1211:-87 1638:-51 1845:-51 2127:-91 2825:-75 2866:-71 4021:-52 5330:-999
221406 0:-999 149:-74 519:-86 851:-73 1936:-84 2156:-84 2740:-66 2850:-76 3639:-87 3805:-63 4926:-75 5330:-999
221410 0:-999 85:-88 195:-65 423:-76 1052:-74 1637:-86 2518:-70 2750:-44 4322:-77 4650:-74 5330:-999
120543 0:-999 415:-77 1151:-65 1657:-76 2103:-77 2249:-82 2251:-77 2341:-69 2529:-64 3698:-76 4014:-76 5330:-999
55870 0:-999 160:-84 346:-82 837:-33 2780:-68 3276:-67 3287:-69 3490:-79 4226:-73 4567:-73 4620:-56 5330:-999
35491 0:-999 257:-74 334:-57 1088:-81 1435:-79 1898:-79 2714:-90 3363:-51 3503:-79 5046:-58 5330:-999
120595 0:-999 396:-71 1017:-76 1055:-68 1235:-78 1409:-72 1694:-55 1777:-67 4028:-67 4765:-57 4903:-49 5330:-999
35520 0:-999 305:-70 898:-58 1431:-74 1436:-71 1746:-86 4154:-74 4991:-76 5057:-76 5291:-67 5330:-999
221490 0:-999 27:-88 149:-62 161:-66 406:-73 519:-78 851:-79 2740:-66 3805:-66 4833:-83 5115:-81 5330:-999
35526 0:-999 90:-71 978:-33 1305:-43 2045:-33 3014:-57 3191:-53 3461:-58 4721:-70 4930:-50 5330:-999
55957 0:-999 97:-84 491:-70 1552:-65 2758:-71 3870:-71 4002:-80 4522:-73 4694:-80 4891:-78 5135:-71 5330:-999
120661 0:-999 1955:-86 2146:-78 2233:-47 2340:-77 2570:-71 3357:-78 4847:-78 5164:-83 5330:-999
56026 0:-999 94:-83 936:-77 1506:-74 2247:-56 4222:-56 4913:-59 4938:-69 5065:-50 5287:-50 5330:-999
120726 0:-999 149:-60 737:-65 851:-46 1592:-85 1901:-79 2156:-77 3370:-87 3639:-76 3805:-57 5115:-90 5330:-999
56040 0:-999 361:-46 426:-46 675:-45 1189:-59 1845:-45 2155:-58 2843:-66 3674:-59 4096:-56 4961:-62 5330:-999
221623 0:-999 194:-56 449:-74 639:-73 667:-55 943:-60 2658:-62 3215:-74 4522:-78 4694:-63 5135:-69 5330:-999
120761 0:-999 101:-85 207:-62 564:-67 735:-85 1046:-70 1238:-62 1876:-83 2078:-76 3447:-55 4964:-35 5330:-999
35695 0:-999 194:-47 491:-59 667:-47 738:-53 943:-43 1552:-68 2658:-82 3046:-77 4522:-85 4891:-70 5330:-999
120795 0:-999 231:-62 233:-60 1266:-62 1404:-68 1475:-68 3624:-62 3645:-69 3736:-69 4760:-67 5330:-999
120803 0:-999 673:-64 745:-59 2739:-43 3826:-59 4163:-44 4227:-67 4540:-59 4721:-68 4753:-35 5314:-47 5330:-999
56106 0:-999 698:-44 1470:-65 1967:-79 2015:-47 2763:-49 2988:-45 3067:-68 3463:-45 4949:-46 5203:-48 5330:-999
221681 0:-999 231:-48 577:-74 907:-64 957:-79 1211:-64 1266:-59 1704:-79 2268:-64 3542:-74 4760:-55 5330:-999
56170 0:-999 97:-87 1259:-79 1552:-79 1657:-67 2082:-76 2104:-64 2599:-61 3490:-73 4891:-71 5330:-999
56171 0:-999 231:-61 347:-75 1266:-59 1432:-72 3311:-87 4139:-72 4421:-65 4632:-86 4724:-76 5279:-76 5330:-999
221760 0:-999 257:-68 494:-68 1229:-53 2110:-72 3206:-77 3363:-62 3448:-69 5046:-52 5141:-63 5154:-69 5330:-999
56210 0:-999 305:-66 1479:-83 1619:-83 2007:-84 2303:-83 2378:-82 3410:-83 3646:-83 3917:-83 4027:-87 5330:-999
56211 0:-999 214:-53 231:-60 660:-61 862:-52 2501:-53 2846:-52 3589:-59 3835:-73 3857:-80 4272:-61 5330:-999
221870 0:-999 1105:-71 1277:-87 2322:-55 2565:-72 2617:-72 2809:-74 3130:-85 4054:-72 4480:-85 4930:-81 5330:-999
35903 0:-999 1930:-84 2229:-85 2248:-41 2397:-86 3357:-82 3811:-40 4471:-35 4629:-86 4775:-86 5164:-86 5330:-999
56348 0:-999 231:-29 400:-74 862:-65 957:-74 1266:-49 2250:-74 2846:-64 3645:-60 3739:-62 4272:-59 5330:-999
35961 0:-999 406:-72 519:-76 1902:-80 1913:-76 2282:-79 3893:-72 4180:-72 4407:-91 4664:-66 5115:-79 5330:-999
56361 0:-999 19:-89 745:-92 802:-74 2146:-80 2340:-89 2757:-74 3401:-83 3826:-94 3862:-82 5314:-55 5330:-999
35973 0:-999 228:-72 305:-27 1311:-72 1479:-75 1857:-71 2378:-71 3149:-71 3646:-74 4619:-68 5254:-71 5330:-999
121070 0:-999 97:-70 1475:-63 2104:-65 2435:-65 3499:-66 3589:-61 3645:-74 3736:-62 4522:-84 4891:-75 5330:-999
121097 0:-999 19:-84 1113:-85 1277:-74 1955:-79 2146:-75 3826:-64 4025:-79 4629:-79 4879:-74 5314:-41 5330:-999
56426 0:-999 231:-36 862:-51 907:-68 1266:-52 2268:-68 2846:-51 2900:-89 3669:-76 4607:-78 5005:-76 5330:-999
121126 0:-999 660:-56 862:-65 1211:-89 1846:-88 2501:-73 2846:-65 2866:-78 3645:-41 4272:-37 4760:-67 5330:-999
56427 0:-999 214:-81 862:-81 2501:-81 2846:-81 3564:-81 3669:-80 3857:-68 4211:-88 4447:-79 5005:-81 5330:-999
36045 0:-999 847:-64 1266:-72 2436:-60 3042:-58 3601:-58 4760:-72 4814:-56 4961:-73 5222:-65 5330:-999
222020 0:-999 88:-72 90:-33 369:-92 1861:-74 2322:-59 3130:-92 3549:-75 4465:-72 4480:-93 5001:-93 5330:-999
222026 0:-999 396:-67 546:-75 668:-82 1241:-90 1520:-86 3485:-73 4564:-87 5050:-82 5083:-82 5134:-86 5330:-999
121157 0:-999 149:-56 161:-66 851:-47 1798:-88 2687:-88 2740:-65 3639:-77 3664:-90 3805:-66 5330:-999
36069 0:-999 519:-85 629:-81 737:-78 851:-66 1592:-85 2740:-79 3170:-81 3805:-79 4664:-79 5192:-84 5330:-999
222073 0:-999 1259:-59 1982:-78 2015:-64 3067:-51 4026:-56 4270:-70 4837:-62 4990:-46 5330:-999
121230 0:-999 231:-66 233:-77 957:-77 1704:-77 2846:-80 3589:-57 3645:-64 4272:-68 4760:-60 5016:-77 5330:-999
222108 0:-999 400:-89 1202:-90 1211:-87 1609:-89 1846:-81 1971:-69 2250:-89 2866:-86 2909:-82 2981:-79 5330:-999
36159 0:-999 92:-70 706:-57 717:-65 1367:-72 2797:-72 3073:-65 4230:-46 4846:-67 4938:-69 5330:-999
121260 0:-999 161:-65 737:-75 851:-68 1913:-81 2740:-65 3805:-63 4429:-77 4664:-73 4926:-69 5330:-999
36167 0:-999 149:-58 161:-53 406:-83 737:-72 851:-39 2740:-54 2850:-59 3639:-87 3893:-82 4926:-59 5330:-999
36168 0:-999 194:-46 491:-59 639:-62 667:-47 738:-42 943:-36 2612:-73 2658:-63 4694:-62 4891:-70 5330:-999
121296 0:-999 122:-59 349:-72 745:-94 2146:-74 2233:-82 2340:-94 2615:-84 2757:-71 2834:-70 5314:-84 5330:-999
56617 0:-999 149:-67 406:-85 737:-76 851:-65 1162:-84 3370:-84 3639:-81 3664:-91 5115:-85 5192:-85 5330:-999
56637 0:-999 94:-77 500:-71 782:-59 894:-80 1438:-85 2443:-65 2547:-78 2918:-29 3729:-73 4577:-83 5330:-999
56645 0:-999 2229:-67 2248:-45 2546:-62 2692:-70 3357:-90 3480:-40 3811:-45 4471:-41 4629:-67 5164:-66 5330:-999
222230 0:-999 92:-77 94:-56 782:-66 926:-76 936:-63 980:-54 2125:-50 2288:-75 4339:-50 4938:-75 5330:-999
121393 0:-999 373:-85 737:-61 851:-68 910:-75 1901:-72 2359:-75 2740:-56 3805:-55 5217:-77 5330:-999
222265 0:-999 149:-67 406:-73 519:-71 737:-78 851:-77 3370:-87 3639:-83 3805:-74 4833:-75 5115:-74 5330:-999
222266 0:-999 149:-56 406:-86 519:-87 851:-40 3370:-86 3639:-81 3893:-85 4180:-85 5115:-88 5330:-999
56710 0:-999 790:-80 1121:-64 1950:-73 2110:-32 2124:-69 3288:-58 3363:-73 3448:-67 5141:-83 5330:-999
56711 0:-999 76:-80 97:-72 639:-69 943:-69 2612:-75 2758:-37 3046:-69 4694:-47 4891:-57 5135:-39 5330:-999
56730 0:-999 231:-52 233:-60 1266:-50 1404:-72 3624:-62 3645:-69 3739:-79 4272:-71 4570:-65 4760:-55 5330:-999
56772 0:-999 214:-74 862:-74 903:-79 2501:-74 2846:-74 3589:-72 3645:-81 4272:-85 4323:-84 4760:-82 5330:-999
56773 0:-999 228:-78 305:-39 934:-79 1334:-87 1857:-78 2368:-80 2378:-78 2689:-77 3005:-77 3308:-80 5330:-999
36400 0:-999 910:-87 1754:-70 2090:-85 3961:-75 4037:-72 4664:-87 5056:-83 5119:-85 5304:-78 5330:-999
56813 0:-999 698:-59 1259:-65 2103:-67 2341:-77 2529:-77 2988:-59 3067:-60 4014:-63 4341:-72 4837:-55 5330:-999
56824 0:-999 97:-52 194:-85 1552:-64 1654:-79 2758:-74 3499:-61 4522:-64 4694:-69 4891:-57 5330:-999
222459 0:-999 161:-76 737:-80 833:-86 851:-67 3783:-84 3893:-81 4664:-86 4833:-79 4926:-65 5192:-88 5330:-999
36513 0:-999 194:-39 491:-67 667:-39 738:-47 2658:-75 2758:-67 3365:-39 4694:-64 4891:-82 5039:-67 5330:-999
222489 0:-999 97:-44 491:-71 738:-84 943:-84 1404:-89 2603:-57 2688:-88 3499:-62 4396:-85 4891:-54 5330:-999
121628 0:-999 228:-84 1479:-83 1619:-84 1857:-84 2303:-84 2378:-84 3410:-82 3646:-83 3917:-84 5254:-84 5330:-999
