118781 0:-999 50:-70 479:-72 491:-51 706:-45 806:-69 863:-82 1558:-39 1740:-57 1775:-59 1933:-999
58297 0:-999 63:-76 787:-83 1191:-33 1211:-81 1227:-89 1326:-85 1489:-68 1533:-85 1678:-69 1792:-48 1933:-999
58349 0:-999 268:-62 422:-79 526:-41 557:-65 609:-62 610:-65 701:-51 840:-71 1560:-69 1933:-999
38126 0:-999 377:-77 589:-69 708:-86 880:-77 1302:-69 1351:-86 1531:-86 1720:-70 1894:-58 1905:-77 1933:-999
224177 0:-999 70:-66 71:-82 268:-83 422:-54 596:-54 610:-77 701:-88 704:-54 969:-54 1666:-83 1933:-999
123409 0:-999 175:-81 222:-50 653:-87 841:-71 1208:-42 1258:-81 1637:-54 1775:-59 1842:-84 1933:-999
158415 0:-999 14:-62 186:-69 460:-67 479:-53 510:-74 650:-66 747:-81 810:-72 843:-51 1326:-49 1933:-999
38500 0:-999 431:-79 555:-75 663:-68 1169:-71 1197:-58 1460:-69 1635:-73 1674:-45 1690:-56 1770:-69 1933:-999
58952 0:-999 220:-83 798:-72 831:-83 1107:-30 1112:-76 1536:-88 1715:-84 1761:-91 1929:-27 1933:-999
123732 0:-999 591:-72 880:-78 996:-50 1094:-85 1367:-59 1369:-74 1852:-80 1894:-63 1905:-79 1933:-999
123733 0:-999 68:-57 257:-59 335:-74 554:-48 697:-58 1158:-53 1439:-86 1484:-70 1561:-54 1738:-54 1933:-999
158697 0:-999 77:-66 272:-77 317:-40 521:-46 667:-65 894:-33 991:-36 1009:-60 1078:-77 1144:-77 1933:-999
158757 0:-999 50:-93 175:-58 362:-86 491:-58 706:-55 1055:-57 1208:-70 1558:-66 1748:-48 1775:-60 1933:-999
59235 0:-999 23:-74 70:-82 268:-74 374:-68 526:-42 557:-77 609:-79 701:-43 840:-63 991:-89 1933:-999
158884 0:-999 295:-54 362:-74 460:-58 479:-22 650:-73 810:-70 843:-67 1226:-77 1326:-61 1775:-59 1933:-999
59277 0:-999 65:-69 224:-71 589:-29 591:-80 1074:-45 1302:-25 1351:-46 1394:-77 1701:-77 1771:-64 1933:-999
59565 0:-999 14:-51 479:-50 650:-59 810:-51 950:-76 1226:-72 1326:-70 1517:-82 1526:-77 1775:-71 1933:-999
159318 0:-999 431:-71 663:-62 1140:-69 1197:-60 1460:-79 1522:-60 1635:-70 1690:-54 1770:-71 1795:-63 1933:-999
39366 0:-999 65:-81 467:-85 589:-66 1074:-50 1183:-46 1302:-66 1351:-51 1474:-62 1500:-59 1531:-44 1933:-999
159319 0:-999 222:-46 313:-79 491:-83 653:-75 841:-71 1490:-82 1558:-55 1842:-83 1874:-95 1933:-999
159338 0:-999 431:-63 476:-58 663:-38 852:-47 1140:-66 1365:-56 1460:-53 1561:-73 1635:-52 1738:-80 1933:-999
159565 0:-999 476:-63 663:-35 852:-50 957:-65 1140:-64 1355:-68 1460:-59 1635:-44 1690:-59 1912:-37 1933:-999
159566 0:-999 220:-85 261:-57 287:-70 791:-71 831:-75 1107:-39 1177:-87 1200:-70 1901:-50 1912:-49 1933:-999
171653 0:-999 186:-72 295:-70 479:-56 510:-78 1075:-83 1326:-49 1526:-82 1537:-75 1728:-81 1916:-88 1933:-999
124946 0:-999 14:-74 295:-75 362:-46 443:-76 460:-46 479:-71 806:-76 1225:-64 1568:-59 1932:-76 1933:-999
171960 0:-999 14:-76 309:-83 316:-79 362:-37 479:-74 806:-74 816:-88 1011:-84 1537:-84 1728:-86 1933:-999
125054 0:-999 196:-69 224:-65 591:-24 880:-33 945:-68 996:-66 1149:-72 1308:-60 1694:-41 1933:-999
172111 0:-999 589:-57 1069:-75 1074:-52 1183:-42 1302:-58 1305:-67 1351:-53 1474:-57 1500:-53 1531:-42 1933:-999
172160 0:-999 50:-68 227:-57 554:-71 663:-62 1561:-69 1625:-69 1674:-43 1690:-54 1738:-68 1770:-60 1933:-999
172255 0:-999 317:-46 610:-79 667:-71 894:-27 902:-83 933:-79 991:-44 1144:-72 1779:-78 1933:-999
172280 0:-999 317:-58 521:-66 667:-64 894:-49 991:-40 1078:-68 1144:-69 1200:-77 1666:-71 1783:-71 1933:-999
172296 0:-999 175:-61 460:-68 474:-55 479:-78 491:-61 1558:-59 1568:-66 1637:-75 1775:-60 1933:-999
125358 0:-999 63:-94 503:-75 647:-79 710:-37 1191:-37 1211:-94 1533:-92 1593:-72 1678:-73 1792:-54 1933:-999
60922 0:-999 10:-89 261:-86 287:-85 831:-87 1107:-19 1200:-85 1536:-83 1901:-25 1929:-70 1933:-999
60932 0:-999 112:-67 272:-62 427:-59 667:-68 831:-73 1078:-35 1130:-67 1177:-75 1200:-77 1933:-999
160593 0:-999 186:-74 479:-61 510:-69 650:-77 843:-67 1050:-85 1326:-31 1775:-74 1933:-999
125761 0:-999 63:-74 338:-91 357:-70 597:-60 683:-86 1017:-76 1143:-71 1287:-83 1396:-75 1837:-70 1933:-999
61184 0:-999 10:-86 219:-75 261:-87 831:-78 1107:-22 1536:-83 1797:-83 1901:-27 1929:-21 1933:-999
125866 0:-999 93:-82 387:-72 554:-65 803:-89 963:-89 1302:-84 1440:-46 1484:-59 1486:-58 1738:-66 1933:-999
172866 0:-999 77:-67 350:-50 521:-42 523:-83 610:-79 894:-26 991:-32 1071:-53 1779:-63 1783:-72 1933:-999
125893 0:-999 65:-87 1074:-57 1171:-69 1183:-44 1219:-73 1302:-69 1351:-57 1394:-91 1500:-65 1531:-45 1933:-999
172894 0:-999 479:-51 615:-33 650:-59 709:-81 810:-29 1075:-80 1326:-59 1537:-63 1755:-81 1916:-78 1933:-999
172951 0:-999 77:-64 317:-52 350:-56 521:-56 610:-76 667:-69 894:-31 991:-28 1009:-55 1933:-999
126007 0:-999 219:-77 247:-81 287:-89 782:-62 791:-92 1309:-77 1331:-78 1389:-86 1656:-77 1933:-999
126166 0:-999 10:-70 112:-51 219:-61 261:-61 287:-58 791:-66 831:-52 1112:-71 1200:-66 1656:-61 1933:-999
126426 0:-999 63:-80 683:-72 770:-72 927:-39 1017:-57 1143:-49 1188:-62 1287:-85 1885:-71 1909:-51 1933:-999
61836 0:-999 77:-84 317:-65 521:-63 523:-91 667:-86 894:-57 991:-42 1071:-64 1144:-86 1744:-76 1933:-999
126660 0:-999 65:-61 196:-81 224:-77 1074:-46 1183:-50 1219:-72 1351:-46 1394:-71 1531:-50 1539:-73 1933:-999
173695 0:-999 77:-57 109:-68 317:-35 521:-44 667:-61 894:-32 991:-28 1071:-43 1744:-67 1779:-67 1933:-999
173751 0:-999 219:-73 287:-30 782:-89 791:-65 831:-66 842:-73 1130:-60 1177:-35 1309:-67 1901:-82 1933:-999
161809 0:-999 268:-71 526:-47 557:-75 609:-69 701:-41 1094:-77 1229:-72 1332:-80 1560:-70 1704:-75 1933:-999
118781 0:-999 50:-70 479:-72 491:-51 706:-45 806:-69 863:-82 1558:-39 1740:-57 1775:-59 1933:-999
118913 0:-999 4:-67 338:-64 683:-66 838:-81 1017:-61 1143:-61 1188:-73 1448:-93 1824:-91 1837:-58 1933:-999
120260 0:-999 112:-62 287:-69 427:-48 667:-59 991:-67 1078:-37 1130:-69 1177:-74 1200:-69 1205:-62 1933:-999
120549 0:-999 460:-61 479:-53 510:-73 650:-71 709:-77 810:-78 843:-46 1226:-76 1326:-53 1537:-73 1933:-999
120550 0:-999 460:-60 479:-53 510:-79 650:-77 810:-74 843:-39 1326:-49 1537:-68 1640:-86 1728:-69 1933:-999
120649 0:-999 415:-77 1074:-60 1171:-68 1183:-47 1219:-70 1351:-58 1367:-89 1500:-53 1531:-48 1933:-999
121447 0:-999 77:-73 160:-67 317:-53 427:-86 667:-75 894:-48 991:-60 1666:-83 1779:-69 1933:-999
121527 0:-999 186:-68 510:-78 650:-79 1050:-86 1326:-42 1374:-80 1537:-73 1728:-73 1775:-72 1933:-999
121558 0:-999 222:-52 313:-80 706:-85 1082:-82 1208:-50 1258:-80 1502:-80 1558:-69 1637:-61 1867:-80 1933:-999
121585 0:-999 4:-83 11:-81 63:-73 338:-74 1017:-67 1143:-60 1287:-88 1837:-60 1861:-85 1909:-57 1933:-999
121586 0:-999 110:-61 268:-76 422:-53 596:-56 610:-63 716:-74 969:-50 991:-66 1071:-73 1779:-74 1933:-999
121748 0:-999 70:-59 422:-41 551:-70 581:-57 596:-51 610:-62 716:-60 1226:-77 1779:-70 1783:-77 1933:-999
122026 0:-999 65:-79 196:-73 589:-42 1074:-56 1302:-43 1351:-56 1367:-82 1500:-80 1624:-80 1694:-90 1933:-999
122393 0:-999 77:-70 317:-21 521:-51 667:-70 894:-37 969:-92 991:-27 1071:-69 1078:-76 1779:-76 1933:-999
122874 0:-999 110:-82 268:-66 308:-61 511:-70 526:-44 557:-73 610:-66 840:-65 981:-66 1229:-74 1933:-999
123409 0:-999 175:-81 222:-50 653:-87 841:-71 1208:-42 1258:-81 1637:-54 1775:-59 1842:-84 1933:-999
123732 0:-999 591:-72 880:-78 996:-50 1094:-85 1367:-59 1369:-74 1852:-80 1894:-63 1905:-79 1933:-999
123733 0:-999 68:-57 257:-59 335:-74 554:-48 697:-58 1158:-53 1439:-86 1484:-70 1561:-54 1738:-54 1933:-999
124946 0:-999 14:-74 295:-75 362:-46 443:-76 460:-46 479:-71 806:-76 1225:-64 1568:-59 1932:-76 1933:-999
125054 0:-999 196:-69 224:-65 591:-24 880:-33 945:-68 996:-66 1149:-72 1308:-60 1694:-41 1933:-999
125358 0:-999 63:-94 503:-75 647:-79 710:-37 1191:-37 1211:-94 1533:-92 1593:-72 1678:-73 1792:-54 1933:-999
125761 0:-999 63:-74 338:-91 357:-70 597:-60 683:-86 1017:-76 1143:-71 1287:-83 1396:-75 1837:-70 1933:-999
125866 0:-999 93:-82 387:-72 554:-65 803:-89 963:-89 1302:-84 1440:-46 1484:-59 1486:-58 1738:-66 1933:-999
125893 0:-999 65:-87 1074:-57 1171:-69 1183:-44 1219:-73 1302:-69 1351:-57 1394:-91 1500:-65 1531:-45 1933:-999
126007 0:-999 219:-77 247:-81 287:-89 782:-62 791:-92 1309:-77 1331:-78 1389:-86 1656:-77 1933:-999
126166 0:-999 10:-70 112:-51 219:-61 261:-61 287:-58 791:-66 831:-52 1112:-71 1200:-66 1656:-61 1933:-999
126426 0:-999 63:-80 683:-72 770:-72 927:-39 1017:-57 1143:-49 1188:-62 1287:-85 1885:-71 1909:-51 1933:-999
126660 0:-999 65:-61 196:-81 224:-77 1074:-46 1183:-50 1219:-72 1351:-46 1394:-71 1531:-50 1539:-73 1933:-999
127142 0:-999 268:-72 511:-66 557:-80 731:-69 840:-70 1009:-83 1098:-78 1229:-67 1560:-81 1933:-999
127493 0:-999 92:-81 362:-86 567:-81 1197:-81 1238:-79 1244:-86 1403:-84 1562:-83 1568:-55 1933:-999
127494 0:-999 175:-54 474:-64 491:-51 806:-81 1016:-91 1208:-60 1362:-87 1775:-54 1933:-999
128099 0:-999 377:-79 467:-74 589:-37 1074:-55 1302:-37 1351:-56 1394:-77 1500:-72 1531:-62 1771:-75 1933:-999
128422 0:-999 15:-70 222:-54 491:-82 653:-88 706:-79 841:-78 1082:-80 1208:-36 1362:-71 1637:-54 1933:-999
128597 0:-999 222:-54 653:-91 841:-79 1208:-49 1258:-80 1362:-80 1490:-86 1558:-63 1568:-77 1775:-60 1933:-999
129198 0:-999 222:-39 474:-78 841:-69 1208:-39 1362:-55 1490:-76 1537:-86 1637:-43 1775:-53 1842:-70 1933:-999
129199 0:-999 222:-32 474:-84 590:-82 653:-88 841:-71 1208:-44 1362:-63 1490:-86 1637:-48 1775:-58 1933:-999
129201 0:-999 11:-83 63:-78 249:-89 503:-77 647:-81 710:-41 1012:-86 1191:-41 1533:-90 1792:-51 1933:-999
129343 0:-999 240:-67 415:-68 891:-83 1074:-57 1171:-64 1183:-46 1351:-56 1474:-52 1500:-48 1531:-47 1933:-999
129365 0:-999 15:-65 460:-66 479:-42 650:-82 787:-90 810:-84 1326:-78 1537:-70 1728:-70 1933:-999
129793 0:-999 152:-72 227:-60 555:-69 1102:-76 1158:-69 1162:-61 1440:-61 1484:-53 1486:-44 1525:-65 1933:-999
130176 0:-999 526:-42 557:-75 610:-62 701:-56 840:-60 991:-77 1704:-73 1787:-78 1933:-999
130883 0:-999 158:-67 224:-65 418:-55 591:-33 880:-43 958:-76 996:-67 1171:-70 1308:-70 1694:-50 1933:-999
130988 0:-999 112:-76 219:-71 247:-52 287:-77 321:-63 782:-63 791:-65 831:-63 842:-82 1177:-78 1933:-999
131115 0:-999 112:-69 287:-70 427:-49 667:-55 791:-77 1078:-36 1130:-62 1177:-71 1200:-71 1744:-37 1933:-999
131118 0:-999 65:-76 93:-81 224:-81 669:-61 708:-79 994:-63 1094:-79 1621:-61 1894:-76 1918:-83 1933:-999
131364 0:-999 76:-30 127:-58 268:-81 374:-86 511:-60 516:-73 1332:-66 1424:-64 1704:-32 1933:-999
131499 0:-999 15:-55 175:-84 460:-48 479:-27 650:-79 787:-72 843:-67 1326:-69 1775:-60 1933:-999
131513 0:-999 112:-63 317:-77 427:-50 667:-38 894:-60 991:-46 1078:-45 1200:-67 1744:-47 1933:-999
131514 0:-999 77:-63 317:-33 610:-70 667:-70 894:-23 991:-31 1144:-72 1779:-75 1933:-999
131892 0:-999 287:-56 667:-63 831:-60 842:-72 1009:-85 1078:-62 1130:-53 1177:-66 1200:-48 1309:-67 1933:-999
132046 0:-999 15:-63 460:-61 474:-44 491:-63 706:-53 1055:-50 1740:-72 1748:-43 1775:-45 1933:-999
132323 0:-999 77:-71 317:-43 422:-77 521:-48 667:-65 894:-27 991:-37 1071:-55 1779:-71 1933:-999
132352 0:-999 445:-66 516:-63 958:-84 994:-74 996:-60 1000:-66 1098:-62 1308:-75 1424:-49 1500:-71 1933:-999
132502 0:-999 224:-64 418:-65 591:-34 776:-66 880:-53 1149:-76 1171:-75 1487:-70 1624:-56 1694:-45 1933:-999
132624 0:-999 261:-69 458:-76 842:-77 1078:-57 1107:-74 1130:-41 1177:-59 1200:-45 1744:-58 1901:-77 1933:-999
132780 0:-999 589:-86 891:-80 1094:-81 1171:-87 1183:-65 1302:-87 1424:-81 1474:-50 1500:-48 1531:-67 1933:-999
132781 0:-999 15:-84 474:-55 491:-81 706:-78 1082:-89 1558:-74 1568:-85 1740:-87 1748:-56 1775:-74 1933:-999
132987 0:-999 110:-77 268:-71 374:-77 511:-74 526:-40 609:-79 610:-69 652:-70 840:-59 1933:-999
133027 0:-999 70:-82 526:-57 557:-64 609:-69 610:-75 652:-69 1094:-104 1098:-79 1332:-82 1933:-999
133028 0:-999 70:-82 526:-57 557:-74 609:-58 610:-83 652:-57 1094:-104 1098:-79 1332:-82 1933:-999
133293 0:-999 4:-70 63:-74 357:-68 597:-54 683:-67 1017:-66 1143:-52 1472:-69 1837:-53 1861:-78 1933:-999
133368 0:-999 77:-64 109:-74 317:-44 350:-56 521:-59 667:-63 894:-44 991:-37 1144:-72 1469:-79 1933:-999
133669 0:-999 224:-83 994:-79 996:-45 1074:-78 1098:-91 1351:-78 1367:-55 1369:-68 1624:-89 1771:-85 1933:-999
133896 0:-999 317:-83 350:-76 422:-83 667:-35 894:-67 991:-51 1009:-72 1078:-50 1200:-75 1205:-78 1933:-999
133897 0:-999 261:-69 272:-67 287:-68 667:-68 791:-79 831:-71 919:-92 1078:-31 1177:-81 1200:-64 1933:-999
134232 0:-999 362:-78 474:-48 491:-56 806:-68 1537:-92 1558:-59 1740:-71 1748:-49 1775:-60 1933:-999
134233 0:-999 112:-41 287:-35 444:-75 458:-91 782:-90 831:-58 842:-78 955:-91 1177:-25 1200:-72 1933:-999
134234 0:-999 249:-84 984:-54 1012:-85 1063:-85 1191:-49 1211:-88 1227:-90 1518:-88 1533:-83 1792:-55 1933:-999
134298 0:-999 65:-51 589:-56 1074:-48 1183:-45 1302:-58 1305:-69 1351:-48 1474:-58 1500:-53 1531:-45 1933:-999
134299 0:-999 65:-62 1074:-44 1171:-75 1219:-76 1351:-46 1367:-78 1394:-72 1500:-45 1531:-52 1694:-83 1933:-999
134411 0:-999 112:-81 219:-86 798:-78 1007:-83 1107:-19 1536:-83 1715:-82 1761:-92 1901:-26 1929:-29 1933:-999
136464 0:-999 160:-62 317:-37 350:-62 521:-37 610:-85 894:-27 991:-44 1009:-45 1071:-45 1779:-85 1933:-999
