118788 0:-999 266:-80 782:-65 790:-74 934:-70 999:-87 1103:-61 1558:-57 1570:-44 1764:-72 1838:-999
37092 0:-999 254:-41 433:-74 698:-41 1068:-76 1099:-41 1516:-41 1533:-60 1605:-72 1641:-51 1838:-999
223093 0:-999 61:-75 529:-67 790:-89 817:-34 1103:-79 1278:-67 1475:-89 1561:-75 1838:-999
37144 0:-999 96:-70 266:-61 782:-45 790:-81 817:-75 1103:-68 1558:-56 1570:-53 1747:-64 1764:-76 1838:-999
37145 0:-999 61:-44 112:-76 155:-64 216:-68 435:-76 826:-45 1475:-59 1561:-78 1769:-70 1838:-999
122242 0:-999 61:-74 266:-79 529:-67 790:-75 817:-79 826:-74 1103:-73 1278:-67 1416:-79 1561:-67 1838:-999
122313 0:-999 96:-80 782:-63 790:-74 817:-67 1103:-41 1181:-76 1278:-63 1558:-68 1570:-71 1764:-83 1838:-999
122367 0:-999 86:-60 203:-49 292:-66 453:-58 616:-65 917:-64 1446:-59 1572:-49 1650:-59 1838:-999
37302 0:-999 81:-90 164:-72 291:-58 473:-44 539:-61 839:-72 874:-76 1218:-75 1357:-69 1407:-54 1838:-999
122408 0:-999 61:-77 529:-67 569:-84 790:-87 817:-40 826:-78 1103:-70 1278:-68 1561:-77 1570:-78 1838:-999
57861 0:-999 34:-57 185:-37 227:-58 412:-50 840:-56 1026:-77 1065:-57 1341:-60 1357:-86 1736:-60 1838:-999
58034 0:-999 167:-72 249:-54 313:-44 847:-87 908:-52 1132:-55 1350:-67 1405:-45 1580:-57 1696:-44 1838:-999
122748 0:-999 96:-77 266:-69 529:-83 782:-47 790:-82 1103:-69 1278:-83 1558:-61 1570:-58 1747:-65 1838:-999
122831 0:-999 375:-65 411:-81 620:-58 919:-81 1334:-83 1649:-57 1724:-82 1838:-999
223740 0:-999 61:-55 155:-61 435:-54 818:-59 826:-56 1039:-60 1135:-94 1416:-62 1475:-68 1503:-59 1838:-999
223741 0:-999 296:-69 360:-37 455:-73 799:-73 828:-76 988:-75 1010:-54 1034:-43 1461:-52 1802:-76 1838:-999
223775 0:-999 61:-32 112:-67 216:-59 435:-58 529:-74 826:-32 1103:-68 1278:-74 1475:-50 1561:-72 1838:-999
223776 0:-999 61:-35 112:-69 216:-64 435:-58 826:-35 1475:-48 1503:-70 1561:-66 1838:-999
223777 0:-999 112:-76 266:-65 529:-45 817:-53 826:-68 1103:-51 1278:-46 1475:-63 1561:-49 1570:-68 1838:-999
223778 0:-999 61:-72 266:-61 529:-47 782:-70 817:-59 826:-72 1103:-56 1278:-46 1561:-57 1570:-66 1838:-999
122922 0:-999 208:-80 310:-86 360:-86 455:-57 537:-79 781:-86 809:-84 871:-88 1461:-88 1838:-999
122923 0:-999 39:-86 249:-60 313:-54 1132:-63 1137:-86 1326:-55 1405:-56 1580:-61 1696:-53 1838:-999
122965 0:-999 266:-58 529:-73 782:-70 790:-72 817:-62 1103:-33 1278:-71 1561:-67 1570:-58 1838:-999
37910 0:-999 144:-70 268:-63 296:-72 360:-44 455:-69 752:-65 1010:-50 1034:-43 1406:-76 1461:-66 1838:-999
38009 0:-999 96:-79 266:-64 529:-63 782:-72 790:-66 817:-63 1103:-31 1278:-65 1558:-59 1570:-59 1838:-999
223953 0:-999 529:-62 782:-69 790:-75 817:-41 934:-69 1103:-50 1278:-61 1558:-64 1570:-65 1747:-55 1838:-999
58414 0:-999 164:-69 217:-77 368:-74 544:-78 1172:-61 1189:-70 1446:-55 1484:-72 1512:-39 1826:-38 1838:-999
224025 0:-999 153:-76 529:-76 782:-86 790:-86 817:-48 1103:-68 1278:-76 1561:-77 1570:-79 1838:-999
123157 0:-999 173:-57 350:-81 430:-59 458:-65 723:-80 920:-73 1249:-32 1420:-75 1550:-38 1652:-37 1838:-999
224032 0:-999 58:-72 233:-88 473:-50 539:-65 1357:-70 1437:-68 1484:-80 1518:-65 1602:-79 1700:-50 1838:-999
123178 0:-999 61:-62 112:-75 216:-70 266:-67 529:-57 826:-60 1103:-55 1278:-55 1475:-71 1561:-48 1838:-999
123236 0:-999 169:-61 524:-75 755:-69 1442:-47 1502:-69 1565:-54 1623:-71 1838:-999
38196 0:-999 782:-77 1570:-76 1838:-999
58557 0:-999 64:-84 86:-86 164:-64 368:-46 407:-73 453:-92 466:-77 544:-59 582:-69 1384:-82 1838:-999
123276 0:-999 348:-70 535:-86 839:-54 1068:-72 1347:-82 1442:-77 1565:-68 1602:-67 1605:-73 1707:-57 1838:-999
123277 0:-999 313:-83 479:-72 579:-73 667:-69 792:-73 823:-90 905:-67 910:-73 977:-69 1405:-81 1838:-999
224194 0:-999 266:-79 529:-72 782:-72 817:-70 826:-50 1278:-73 1558:-70 1561:-57 1570:-62 1838:-999
123361 0:-999 96:-62 529:-73 668:-68 782:-58 934:-71 1103:-55 1278:-77 1558:-53 1570:-42 1764:-62 1838:-999
123362 0:-999 63:-81 96:-58 266:-61 790:-76 1103:-57 1558:-60 1570:-38 1764:-67 1838:-999
123508 0:-999 61:-92 266:-92 529:-85 817:-49 826:-92 1103:-81 1278:-82 1416:-88 1561:-81 1838:-999
123521 0:-999 61:-36 112:-80 155:-64 216:-68 435:-65 826:-38 1039:-77 1416:-42 1475:-55 1503:-71 1838:-999
158443 0:-999 61:-66 216:-74 266:-75 529:-67 790:-71 817:-66 1103:-72 1278:-68 1475:-83 1561:-59 1838:-999
123584 0:-999 209:-52 229:-91 268:-68 313:-88 1005:-74 1136:-84 1284:-68 1501:-75 1588:-88 1789:-84 1838:-999
123603 0:-999 266:-65 529:-87 782:-52 790:-83 1103:-77 1278:-86 1558:-70 1561:-86 1570:-73 1838:-999
38592 0:-999 96:-71 266:-64 782:-43 817:-86 826:-84 934:-82 1103:-60 1278:-81 1558:-61 1570:-61 1838:-999
38618 0:-999 194:-77 249:-71 1078:-73 1132:-68 1133:-84 1481:-84 1522:-80 1580:-58 1696:-55 1709:-87 1838:-999
59059 0:-999 61:-66 266:-65 529:-61 782:-68 790:-76 934:-79 1103:-29 1278:-62 1558:-68 1570:-66 1838:-999
38761 0:-999 61:-67 112:-89 790:-82 817:-68 826:-67 1103:-27 1278:-65 1416:-87 1475:-87 1561:-73 1838:-999
38762 0:-999 61:-52 112:-90 155:-42 216:-78 435:-63 826:-49 1039:-81 1416:-57 1475:-74 1561:-83 1838:-999
158759 0:-999 61:-70 266:-78 529:-69 569:-76 790:-87 817:-46 934:-84 1103:-57 1181:-82 1278:-70 1838:-999
158760 0:-999 61:-81 529:-67 662:-87 817:-37 1103:-61 1278:-67 1475:-88 1558:-77 1561:-76 1570:-78 1838:-999
158761 0:-999 61:-60 266:-78 529:-68 790:-82 817:-40 826:-60 934:-75 1103:-54 1278:-68 1558:-67 1838:-999
123916 0:-999 169:-61 484:-54 485:-85 755:-76 1068:-76 1442:-47 1565:-57 1605:-78 1692:-77 1838:-999
123949 0:-999 34:-71 84:-59 185:-79 227:-85 840:-85 1065:-70 1602:-66 1736:-81 1838:-999
38953 0:-999 61:-43 155:-52 216:-72 435:-50 818:-61 1039:-71 1416:-60 1475:-65 1503:-71 1561:-84 1838:-999
124026 0:-999 266:-75 529:-73 817:-46 826:-80 1103:-67 1278:-75 1558:-85 1561:-72 1570:-80 1838:-999
158979 0:-999 21:-50 138:-69 607:-68 619:-60 1147:-55 1838:-999
124091 0:-999 61:-36 112:-69 155:-65 216:-61 435:-63 700:-60 1039:-69 1416:-44 1475:-42 1838:-999
124108 0:-999 84:-61 169:-76 233:-64 265:-74 401:-62 839:-45 891:-74 1602:-62 1605:-73 1707:-52 1838:-999
39061 0:-999 61:-47 155:-67 216:-66 826:-47 1039:-84 1135:-88 1416:-48 1475:-74 1503:-84 1838:-999
124127 0:-999 249:-53 313:-33 501:-70 537:-83 1078:-61 1132:-55 1405:-33 1501:-69 1651:-71 1696:-34 1838:-999
39082 0:-999 61:-44 112:-74 155:-64 216:-67 435:-64 818:-82 826:-41 1039:-70 1416:-49 1475:-54 1838:-999
124139 0:-999 96:-84 266:-88 529:-91 782:-55 826:-91 1103:-76 1278:-91 1558:-75 1838:-999
159104 0:-999 104:-74 272:-44 521:-59 737:-40 986:-69 1119:-71 1171:-74 1179:-40 1454:-56 1693:-43 1838:-999
124217 0:-999 80:-80 84:-74 169:-62 742:-80 755:-69 1083:-80 1359:-76 1442:-56 1565:-62 1692:-63 1838:-999
59596 0:-999 61:-77 266:-72 529:-60 817:-41 1103:-61 1278:-61 1558:-76 1561:-68 1570:-66 1838:-999
59597 0:-999 61:-38 155:-63 216:-63 435:-66 826:-42 1039:-71 1416:-57 1475:-61 1503:-72 1838:-999
59598 0:-999 96:-66 266:-60 529:-67 782:-36 790:-85 934:-83 1103:-62 1278:-66 1558:-51 1570:-53 1838:-999
59665 0:-999 239:-70 430:-73 526:-75 865:-69 920:-82 1424:-77 1550:-51 1642:-87 1652:-55 1827:-80 1838:-999
124385 0:-999 61:-60 112:-43 155:-81 216:-62 435:-73 818:-85 1039:-84 1416:-53 1475:-68 1561:-81 1838:-999
159311 0:-999 63:-82 96:-65 782:-64 790:-86 817:-79 1103:-66 1558:-55 1570:-39 1764:-64 1838:-999
159312 0:-999 61:-44 155:-60 216:-67 435:-73 443:-87 1039:-76 1416:-51 1475:-68 1503:-76 1561:-86 1838:-999
39522 0:-999 34:-80 84:-44 185:-82 233:-81 291:-88 473:-78 1026:-75 1065:-68 1602:-39 1838:-999
159502 0:-999 61:-78 266:-79 529:-70 790:-84 817:-41 1103:-58 1278:-69 1558:-78 1561:-76 1570:-75 1838:-999
171696 0:-999 86:-54 203:-72 453:-74 1099:-60 1172:-63 1446:-56 1512:-52 1572:-89 1648:-51 1826:-43 1838:-999
171704 0:-999 266:-69 529:-66 790:-84 817:-39 934:-78 1103:-64 1278:-69 1561:-71 1570:-75 1838:-999
171705 0:-999 61:-72 266:-66 529:-67 790:-78 817:-34 1103:-61 1278:-69 1561:-71 1747:-80 1838:-999
124841 0:-999 80:-47 84:-67 233:-80 265:-25 535:-86 839:-64 891:-63 1563:-61 1565:-62 1838:-999
124842 0:-999 10:-77 375:-64 531:-73 620:-52 917:-88 1282:-51 1334:-80 1649:-49 1838:-999
124850 0:-999 10:-72 79:-78 375:-63 407:-86 416:-69 531:-70 620:-63 1282:-50 1649:-47 1724:-86 1838:-999
60248 0:-999 63:-79 96:-56 529:-89 668:-73 782:-47 934:-74 1103:-66 1278:-89 1570:-63 1764:-62 1838:-999
171892 0:-999 194:-82 249:-67 313:-47 1078:-66 1132:-69 1133:-81 1326:-50 1405:-46 1580:-53 1696:-39 1838:-999
60320 0:-999 455:-71 752:-65 799:-79 828:-73 988:-72 1034:-40 1216:-86 1329:-84 1763:-75 1838:-999
60395 0:-999 203:-50 392:-55 616:-66 692:-58 917:-66 1050:-60 1075:-58 1332:-59 1572:-47 1581:-56 1838:-999
60452 0:-999 313:-40 770:-85 1133:-83 1326:-49 1350:-72 1405:-40 1481:-76 1522:-74 1580:-52 1696:-56 1838:-999
125145 0:-999 96:-85 266:-81 782:-52 790:-83 1103:-70 1558:-67 1570:-61 1838:-999
60573 0:-999 190:-59 432:-80 479:-46 579:-52 792:-55 905:-56 910:-51 1056:-58 1133:-74 1651:-49 1838:-999
125282 0:-999 266:-60 529:-72 782:-58 790:-68 817:-67 1103:-38 1278:-66 1558:-57 1561:-67 1570:-62 1838:-999
125306 0:-999 61:-62 529:-64 790:-85 817:-38 826:-77 934:-84 1103:-63 1278:-64 1558:-76 1561:-81 1838:-999
125330 0:-999 249:-59 313:-44 323:-65 1078:-60 1132:-59 1350:-68 1405:-45 1580:-60 1696:-38 1709:-75 1838:-999
125338 0:-999 194:-85 249:-59 323:-68 432:-79 1132:-59 1133:-86 1361:-75 1580:-53 1651:-73 1696:-41 1838:-999
60732 0:-999 117:-52 254:-87 698:-82 974:-58 1032:-86 1068:-73 1437:-52 1484:-77 1605:-75 1760:-57 1838:-999
125398 0:-999 61:-77 96:-76 266:-72 529:-77 782:-44 1103:-62 1278:-78 1558:-53 1570:-48 1747:-71 1838:-999
172376 0:-999 209:-47 249:-73 268:-57 389:-76 537:-71 1132:-73 1284:-55 1326:-75 1501:-75 1766:-79 1838:-999
172394 0:-999 61:-62 112:-34 216:-64 435:-75 700:-84 1416:-58 1475:-64 1561:-72 1838:-999
172497 0:-999 292:-55 392:-60 692:-68 1050:-66 1075:-68 1172:-75 1332:-66 1581:-59 1648:-88 1838:-999
125594 0:-999 34:-81 84:-45 169:-81 233:-65 291:-82 535:-79 755:-80 839:-75 1442:-82 1602:-39 1838:-999
125721 0:-999 169:-64 484:-59 621:-54 717:-54 755:-65 1442:-61 1502:-70 1565:-64 1605:-66 1692:-55 1838:-999
172806 0:-999 60:-68 164:-65 186:-61 539:-60 650:-72 1312:-36 1518:-71 1544:-57 1803:-70 1821:-66 1838:-999
172808 0:-999 117:-37 254:-75 974:-49 1068:-60 1437:-38 1484:-78 1516:-72 1605:-60 1641:-70 1760:-48 1838:-999
125878 0:-999 61:-78 266:-75 529:-65 782:-75 817:-34 1103:-69 1278:-71 1558:-80 1561:-71 1570:-85 1838:-999
125879 0:-999 61:-63 112:-80 529:-60 817:-43 826:-63 1103:-59 1278:-61 1475:-78 1561:-70 1838:-999
125899 0:-999 266:-56 529:-55 790:-72 817:-70 826:-75 1103:-33 1278:-53 1558:-58 1561:-73 1570:-54 1838:-999
125900 0:-999 61:-57 266:-62 782:-74 817:-68 934:-86 1103:-63 1278:-64 1558:-83 1561:-46 1570:-79 1838:-999
125928 0:-999 392:-70 407:-70 466:-74 570:-42 692:-70 738:-76 1050:-70 1075:-74 1332:-71 1384:-68 1838:-999
125948 0:-999 112:-47 1838:-999
125949 0:-999 194:-81 249:-59 313:-48 1078:-68 1132:-63 1326:-57 1405:-48 1580:-58 1696:-44 1838:-999
160978 0:-999 61:-74 266:-72 529:-63 782:-77 790:-76 817:-46 826:-74 1103:-59 1278:-67 1561:-68 1838:-999
61383 0:-999 254:-36 287:-53 433:-66 698:-38 893:-70 955:-54 1099:-45 1516:-35 1641:-49 1838:-999
126049 0:-999 292:-57 392:-58 407:-72 893:-87 1050:-55 1332:-52 1581:-56 1632:-81 1838:-999
61419 0:-999 96:-82 266:-63 782:-44 817:-83 1103:-73 1278:-75 1558:-55 1570:-62 1764:-81 1838:-999
61428 0:-999 61:-42 112:-82 155:-68 216:-64 435:-68 826:-42 1039:-79 1475:-73 1503:-81 1838:-999
126190 0:-999 79:-55 247:-79 416:-46 531:-47 619:-70 1172:-77 1323:-56 1681:-69 1689:-74 1759:-72 1838:-999
161299 0:-999 31:-67 272:-46 521:-62 737:-50 938:-81 959:-69 986:-75 1179:-48 1454:-57 1693:-49 1838:-999
126398 0:-999 31:-73 272:-56 513:-80 521:-58 737:-55 959:-79 986:-68 1179:-55 1454:-46 1693:-53 1838:-999
61776 0:-999 266:-77 529:-66 569:-78 817:-36 934:-84 1103:-60 1181:-86 1278:-65 1558:-71 1561:-75 1838:-999
61777 0:-999 266:-83 529:-72 569:-79 782:-84 817:-47 934:-84 1103:-65 1278:-74 1558:-76 1561:-79 1838:-999
61915 0:-999 61:-77 266:-73 529:-66 817:-34 826:-75 1103:-61 1278:-65 1558:-80 1561:-72 1570:-82 1838:-999
126870 0:-999 375:-72 411:-88 416:-74 531:-73 620:-63 1282:-56 1334:-90 1649:-49 1838:-999
174004 0:-999 190:-71 369:-84 579:-69 910:-73 1056:-89 1104:-74 1115:-44 1133:-80 1651:-71 1711:-84 1838:-999
118788 0:-999 266:-80 782:-65 790:-74 934:-70 999:-87 1103:-61 1558:-57 1570:-44 1764:-72 1838:-999
119011 0:-999 61:-53 155:-55 216:-86 435:-58 818:-79 826:-53 1039:-72 1416:-61 1475:-76 1503:-73 1838:-999
119072 0:-999 249:-56 313:-53 323:-67 479:-61 908:-44 1078:-56 1132:-58 1405:-54 1580:-71 1696:-54 1838:-999
119073 0:-999 34:-60 185:-29 840:-56 974:-75 1026:-72 1065:-57 1341:-60 1357:-91 1736:-60 1760:-77 1838:-999
119567 0:-999 392:-58 407:-71 466:-79 917:-65 1050:-54 1075:-56 1172:-68 1332:-55 1384:-80 1581:-57 1838:-999
119768 0:-999 266:-59 529:-61 782:-54 790:-66 817:-72 1103:-35 1278:-62 1558:-60 1561:-67 1570:-60 1838:-999
119907 0:-999 96:-60 266:-65 782:-55 790:-79 817:-78 1103:-57 1558:-56 1570:-46 1764:-74 1838:-999
120114 0:-999 96:-92 266:-81 782:-50 1103:-80 1558:-60 1561:-80 1570:-71 1747:-73 1764:-80 1838:-999
120136 0:-999 77:-85 169:-68 265:-78 601:-77 755:-86 783:-78 839:-83 958:-38 1490:-52 1596:-62 1838:-999
120304 0:-999 484:-58 717:-58 755:-89 1490:-39 1565:-73 1596:-60 1838:-999
120860 0:-999 96:-90 266:-74 782:-50 817:-86 934:-86 1103:-70 1558:-66 1570:-69 1747:-70 1764:-82 1838:-999
121011 0:-999 61:-70 529:-62 790:-75 817:-40 826:-75 1103:-62 1278:-65 1475:-84 1558:-73 1561:-72 1838:-999
121114 0:-999 84:-67 93:-65 169:-71 401:-65 524:-64 755:-82 839:-51 1442:-77 1602:-59 1707:-50 1838:-999
121115 0:-999 61:-35 112:-69 155:-62 216:-61 435:-61 700:-54 1039:-73 1475:-51 1503:-71 1561:-68 1838:-999
121181 0:-999 233:-82 254:-72 473:-55 643:-72 1069:-74 1312:-66 1357:-66 1407:-58 1484:-80 1516:-72 1838:-999
121327 0:-999 169:-61 233:-85 484:-60 755:-67 839:-83 1068:-83 1442:-50 1565:-63 1575:-86 1605:-84 1838:-999
121377 0:-999 254:-38 433:-63 698:-57 1099:-57 1172:-66 1439:-76 1484:-79 1516:-34 1533:-44 1641:-49 1838:-999
121378 0:-999 61:-85 216:-81 529:-67 817:-39 934:-87 1103:-75 1278:-68 1558:-73 1561:-71 1570:-69 1838:-999
121442 0:-999 249:-72 268:-76 313:-54 1056:-84 1078:-69 1132:-72 1405:-55 1580:-67 1696:-53 1838:-999
121629 0:-999 61:-36 112:-64 155:-66 216:-63 435:-55 826:-36 1039:-66 1416:-40 1475:-52 1503:-65 1838:-999
122242 0:-999 61:-74 266:-79 529:-67 790:-75 817:-79 826:-74 1103:-73 1278:-67 1416:-79 1561:-67 1838:-999
122313 0:-999 96:-80 782:-63 790:-74 817:-67 1103:-41 1181:-76 1278:-63 1558:-68 1570:-71 1764:-83 1838:-999
122367 0:-999 86:-60 203:-49 292:-66 453:-58 616:-65 917:-64 1446:-59 1572:-49 1650:-59 1838:-999
122408 0:-999 61:-77 529:-67 569:-84 790:-87 817:-40 826:-78 1103:-70 1278:-68 1561:-77 1570:-78 1838:-999
122748 0:-999 96:-77 266:-69 529:-83 782:-47 790:-82 1103:-69 1278:-83 1558:-61 1570:-58 1747:-65 1838:-999
122831 0:-999 375:-65 411:-81 620:-58 919:-81 1334:-83 1649:-57 1724:-82 1838:-999
122922 0:-999 208:-80 310:-86 360:-86 455:-57 537:-79 781:-86 809:-84 871:-88 1461:-88 1838:-999
122923 0:-999 39:-86 249:-60 313:-54 1132:-63 1137:-86 1326:-55 1405:-56 1580:-61 1696:-53 1838:-999
122965 0:-999 266:-58 529:-73 782:-70 790:-72 817:-62 1103:-33 1278:-71 1561:-67 1570:-58 1838:-999
123157 0:-999 173:-57 350:-81 430:-59 458:-65 723:-80 920:-73 1249:-32 1420:-75 1550:-38 1652:-37 1838:-999
