219612 0:-999 353:-80 1273:-79 1515:-56 2313:-72 2417:-62 3309:-52 3907:-73 4815:-65 5048:-47 5377:-999
34858 0:-999 606:-72 770:-80 1129:-83 1297:-83 1421:-76 2911:-63 3435:-60 3919:-64 4770:-65 5244:-64 5377:-999
55282 0:-999 737:-81 865:-36 1519:-83 1543:-88 3048:-79 3546:-81 3944:-77 3981:-42 4922:-51 5377:-999
220881 0:-999 444:-54 704:-59 1104:-46 1556:-63 1808:-68 2261:-61 3715:-48 3949:-58 4144:-62 4648:-46 5377:-999
220915 0:-999 393:-81 738:-60 1602:-64 2267:-64 2481:-60 3488:-68 3598:-55 3779:-57 4724:-75 4947:-59 5377:-999
55371 0:-999 211:-55 507:-51 922:-45 946:-48 1964:-68 2234:-58 2365:-78 2386:-48 3383:-79 5377:-999
120117 0:-999 727:-61 1153:-75 1319:-70 1672:-62 1881:-73 2049:-74 3001:-69 3233:-48 3831:-77 5377:-999
120118 0:-999 243:-65 416:-88 1138:-70 1484:-38 1553:-64 1778:-70 2241:-65 2456:-83 3186:-66 5377:-999
55418 0:-999 45:-76 809:-73 934:-83 1619:-56 1772:-77 2118:-57 2306:-56 3022:-57 3070:-90 5047:-56 5377:-999
35025 0:-999 32:-67 52:-51 695:-70 806:-42 1214:-71 1489:-46 2921:-80 3979:-67 4228:-82 4259:-69 5377:-999
55435 0:-999 809:-46 810:-64 951:-63 1619:-57 1772:-41 3182:-62 4152:-66 4685:-65 4907:-42 5047:-57 5377:-999
221016 0:-999 45:-79 1619:-65 1772:-73 2118:-64 2306:-64 2824:-88 3022:-65 4348:-89 4907:-73 5047:-65 5377:-999
35067 0:-999 809:-56 934:-78 1110:-70 1619:-78 2194:-64 2306:-72 2824:-73 3219:-61 4152:-42 5047:-79 5377:-999
120175 0:-999 63:-79 966:-75 1631:-71 2234:-67 2365:-86 3383:-71 3628:-67 3767:-64 5377:-999
221081 0:-999 526:-59 532:-59 617:-67 869:-61 994:-61 1257:-49 1330:-62 2063:-59 2307:-67 3851:-63 5377:-999
221102 0:-999 673:-59 1321:-68 1393:-52 1576:-74 2135:-60 2718:-40 3056:-76 4878:-48 5377:-999
35191 0:-999 1868:-73 1897:-65 2308:-63 2365:-75 2682:-51 3365:-55 4310:-77 4448:-68 5377:-999
221162 0:-999 600:-60 1020:-70 1370:-55 1704:-54 2115:-28 2871:-65 2950:-65 3120:-73 3412:-76 5219:-55 5377:-999
55607 0:-999 299:-74 307:-33 573:-58 1033:-59 1163:-34 1881:-64 3889:-33 4478:-60 5271:-75 5333:-48 5377:-999
55644 0:-999 865:-52 1519:-78 3048:-77 3827:-73 3944:-77 4058:-82 4922:-43 5377:-999
35285 0:-999 405:-89 1053:-71 1683:-85 1897:-60 2120:-71 3365:-48 4244:-71 4781:-74 5377:-999
120387 0:-999 54:-75 299:-80 443:-82 779:-91 1163:-80 1706:-82 2124:-70 3889:-90 4661:-70 5271:-81 5377:-999
55740 0:-999 724:-57 1353:-62 1695:-46 3031:-57 3588:-50 3687:-70 3836:-53 3884:-77 4016:-71 4486:-50 5377:-999
55741 0:-999 307:-36 1065:-89 1163:-48 2124:-61 2272:-61 2822:-63 3889:-36 4661:-61 4732:-60 4866:-48 5377:-999
35359 0:-999 320:-67 405:-89 1053:-72 1094:-68 1683:-79 2120:-69 2365:-71 3365:-52 3860:-91 4781:-78 5377:-999
221353 0:-999 243:-51 1393:-50 1484:-69 1553:-54 2241:-66 2718:-37 3186:-67 4878:-50 5377:-999
120527 0:-999 320:-58 565:-60 707:-51 1214:-85 1729:-53 1777:-42 2365:-60 3096:-46 4462:-53 5320:-52 5377:-999
120528 0:-999 320:-77 922:-56 966:-76 2234:-54 2246:-70 2365:-81 3130:-39 3209:-73 3383:-69 5377:-999
221423 0:-999 243:-52 1393:-42 1553:-49 2241:-63 2556:-87 2718:-39 3184:-85 3186:-63 5377:-999
221425 0:-999 865:-35 1519:-79 3048:-80 3533:-70 3546:-68 3981:-40 4058:-81 4922:-46 5177:-70 5377:-999
221426 0:-999 218:-73 1766:-47 1767:-49 1817:-53 2488:-68 4096:-45 4745:-48 4851:-75 5377:-999
35464 0:-999 540:-86 982:-47 1350:-83 1495:-49 1998:-88 2457:-46 3505:-88 3538:-74 4290:-49 4686:-88 5377:-999
55931 0:-999 71:-28 134:-40 196:-58 1515:-63 1712:-28 1973:-47 2376:-46 3309:-62 4815:-70 5048:-58 5377:-999
120642 0:-999 497:-65 1646:-75 2129:-75 2312:-67 3638:-44 3649:-56 4082:-65 4099:-68 4703:-80 5361:-76 5377:-999
221539 0:-999 1576:-79 1906:-65 2135:-62 3056:-88 4372:-61 4428:-59 4878:-63 4966:-68 5128:-65 5377:-999
221584 0:-999 353:-71 1273:-72 1515:-31 2417:-42 2760:-61 2779:-87 3123:-85 4228:-64 4807:-85 4948:-64 5377:-999
56033 0:-999 405:-91 518:-48 1683:-82 2120:-37 2308:-53 2365:-81 2661:-47 3860:-92 4244:-47 5112:-58 5377:-999
120739 0:-999 1225:-37 1320:-66 1348:-55 1353:-67 2241:-68 2607:-79 3591:-76 5214:-39 5377:-999
35715 0:-999 346:-86 507:-41 552:-76 2234:-57 2246:-78 2713:-41 3113:-45 3130:-47 3383:-75 3677:-86 5377:-999
35727 0:-999 324:-59 1554:-48 1685:-56 1771:-60 2639:-52 3185:-43 3615:-43 3943:-52 4934:-60 5377:-999
56130 0:-999 534:-66 597:-85 977:-76 1075:-76 1178:-66 1258:-83 2115:-89 2291:-60 4614:-78 4956:-71 5377:-999
221716 0:-999 307:-42 573:-49 1033:-49 1163:-32 1881:-67 3225:-68 3889:-42 3950:-54 4478:-56 4866:-32 5377:-999
35780 0:-999 151:-76 748:-63 760:-72 2833:-51 2851:-63 3829:-61 3983:-64 4706:-34 4892:-52 5173:-35 5377:-999
35802 0:-999 366:-53 869:-47 1025:-66 1257:-62 1886:-56 2027:-60 2063:-77 2939:-57 4426:-52 5052:-57 5377:-999
35828 0:-999 307:-28 573:-54 1033:-54 1163:-25 1355:-64 3225:-65 3889:-29 4478:-49 4866:-25 5271:-67 5377:-999
35829 0:-999 505:-46 886:-71 972:-74 1214:-73 1311:-79 1554:-44 3435:-59 3775:-46 4387:-30 5003:-31 5377:-999
120935 0:-999 1116:-68 1132:-50 1515:-51 2417:-60 3309:-48 4228:-76 4798:-49 4815:-58 4948:-76 5048:-38 5377:-999
56264 0:-999 320:-66 565:-74 1897:-71 2234:-37 2246:-59 2365:-73 3383:-44 3628:-72 5377:-999
221840 0:-999 292:-87 413:-66 2006:-86 2515:-59 4058:-50 4082:-87 4448:-70 4574:-55 5066:-54 5377:-999
56285 0:-999 1528:-67 1630:-72 1868:-71 2515:-58 2682:-75 2701:-66 4058:-50 4249:-71 4574:-47 5223:-75 5377:-999
35906 0:-999 527:-74 1597:-79 2503:-79 2634:-73 2846:-62 3489:-85 3736:-87 3852:-74 4670:-78 4996:-64 5377:-999
221909 0:-999 86:-59 221:-76 283:-35 921:-70 1617:-81 2980:-66 3212:-68 3861:-71 4927:-72 5377:-999
56345 0:-999 561:-57 695:-40 801:-42 970:-42 1286:-70 1489:-80 1554:-66 1952:-49 2223:-45 2891:-27 5377:-999
221923 0:-999 1214:-84 1528:-85 1646:-75 2107:-84 2129:-75 2701:-82 3798:-83 4228:-86 4948:-86 5377:-999
221943 0:-999 320:-66 565:-69 618:-82 922:-47 1628:-84 1897:-60 2234:-32 2246:-66 3096:-59 3383:-52 5377:-999
121094 0:-999 602:-67 1196:-68 1338:-67 1488:-73 1899:-68 1959:-72 2216:-75 2822:-62 3918:-51 4088:-67 5377:-999
121104 0:-999 809:-44 1110:-70 1619:-64 2348:-78 2446:-66 3219:-60 4152:-72 4348:-62 4914:-62 5047:-64 5377:-999
56414 0:-999 398:-53 839:-72 1554:-49 1868:-80 2682:-85 3396:-80 3435:-43 4249:-80 4387:-45 5003:-46 5377:-999
222039 0:-999 1348:-70 1393:-67 1463:-83 2221:-47 2241:-65 3156:-47 3186:-65 3655:-76 5377:-999
222124 0:-999 52:-47 801:-73 806:-50 1311:-90 1489:-51 1581:-87 2891:-64 3235:-89 3449:-87 4657:-89 5377:-999
56572 0:-999 352:-84 540:-86 1001:-80 3505:-87 3538:-74 5377:-999
222197 0:-999 45:-71 809:-66 1772:-72 2446:-60 2824:-84 3463:-85 4152:-42 4651:-85 4907:-72 5377:-999
36246 0:-999 560:-72 1313:-78 1442:-81 2247:-84 2331:-82 2639:-62 3185:-52 3536:-86 3615:-43 5377:-999
36266 0:-999 618:-68 707:-76 1826:-86 1868:-82 2068:-68 2365:-74 2682:-78 3197:-85 4249:-82 5223:-78 5377:-999
56681 0:-999 52:-62 660:-58 806:-52 1165:-55 1489:-56 1581:-88 3449:-89 3699:-92 3944:-79 4228:-92 5377:-999
36284 0:-999 767:-55 1020:-75 1034:-81 1068:-77 1437:-62 1699:-74 3344:-70 3695:-66 4106:-61 5342:-55 5377:-999
56756 0:-999 602:-76 1163:-83 1899:-71 1959:-75 2216:-78 2454:-58 2600:-78 2845:-73 4088:-73 5377:-999
222338 0:-999 44:-74 1136:-81 1695:-38 1827:-78 3223:-53 3397:-69 3591:-74 3748:-70 3836:-55 5377:-999
222366 0:-999 45:-44 1619:-62 1772:-44 2118:-45 2306:-39 2824:-59 3022:-40 4685:-57 4907:-44 5047:-62 5377:-999
222369 0:-999 885:-57 1463:-85 1827:-76 2241:-47 2556:-66 2607:-74 3184:-58 3186:-51 3617:-42 5289:-53 5377:-999
36417 0:-999 809:-55 912:-69 1619:-66 2118:-54 2446:-69 2824:-84 4152:-76 4348:-74 5047:-66 5377:-999
121546 0:-999 292:-81 1528:-78 3103:-73 4134:-60 4158:-72 4448:-83 4574:-79 4690:-73 5231:-75 5377:-999
222452 0:-999 617:-58 869:-76 1257:-65 1330:-60 1918:-85 2027:-79 2043:-67 2170:-73 4284:-65 5377:-999
56900 0:-999 243:-59 416:-69 1484:-80 1553:-62 1576:-73 1906:-54 2241:-77 3056:-81 3186:-77 4878:-54 5377:-999
56936 0:-999 441:-63 770:-78 1453:-71 1483:-77 1928:-74 2956:-71 3571:-41 4302:-76 4875:-65 5377:-999
222566 0:-999 16:-70 353:-74 1214:-90 1515:-30 1804:-83 2313:-77 2417:-36 3907:-77 4228:-71 5377:-67
57005 0:-999 2032:-58 2159:-67 2448:-66 3694:-64 3760:-65 3876:-51 4089:-62 4412:-59 5123:-61 5191:-62 5377:-999
57012 0:-999 474:-57 618:-73 707:-83 776:-84 966:-69 2110:-84 2234:-40 2365:-68 2688:-82 3383:-50 5377:-999
57013 0:-999 1897:-60 2234:-42 2365:-76 2386:-61 2682:-86 3096:-61 3383:-54 3832:-67 4534:-68 5377:-999
57014 0:-999 320:-61 565:-68 1897:-56 2365:-69 2386:-55 3096:-52 3354:-88 3628:-75 4462:-56 5320:-63 5377:-999
222583 0:-999 16:-61 415:-63 462:-77 1116:-58 1515:-41 2417:-39 2760:-62 5377:-999
57064 0:-999 141:-63 346:-83 922:-62 966:-53 2234:-68 2270:-69 2365:-78 3383:-84 3628:-68 3677:-81 5377:-999
57087 0:-999 45:-41 809:-43 1619:-60 1772:-41 2118:-48 2348:-80 2824:-60 4152:-67 4907:-51 5047:-60 5377:-999
57088 0:-999 105:-72 809:-40 912:-72 934:-67 1110:-73 1619:-64 2118:-51 2306:-49 4152:-71 5047:-64 5377:-999
222659 0:-999 58:-86 441:-64 972:-92 1752:-88 1928:-77 2373:-80 2696:-67 4081:-70 4875:-66 5377:-999
36723 0:-999 1538:-49 1597:-83 1962:-62 2027:-74 2503:-82 3737:-66 4523:-66 4670:-83 5327:-62 5377:-999
57152 0:-999 524:-74 731:-46 1184:-84 1253:-82 1557:-45 1827:-79 1957:-47 1978:-84 2241:-45 2250:-82 5377:-999
57154 0:-999 320:-44 565:-37 1628:-70 1729:-29 2365:-50 3628:-59 4462:-56 5350:-28 5362:-55 5377:-999
36815 0:-999 660:-84 1165:-83 1214:-81 1528:-74 1868:-71 2129:-76 2701:-74 3533:-51 4249:-71 4310:-76 5377:-999
57296 0:-999 63:-72 346:-69 577:-79 2246:-63 3113:-73 3383:-50 3440:-65 4865:-66 5377:-999
57301 0:-999 1060:-74 1630:-70 1647:-70 2172:-53 2544:-59 2891:-73 3638:-36 3649:-60 4837:-75 5158:-55 5377:-999
222879 0:-999 318:-88 946:-77 1897:-66 2234:-52 2246:-70 2365:-77 2386:-66 3096:-65 3383:-67 4852:-72 5377:-999
57386 0:-999 1195:-49 1528:-67 1630:-64 1990:-46 2515:-53 2701:-67 4058:-43 4134:-49 4310:-79 5066:-41 5377:-999
57403 0:-999 416:-71 673:-65 1576:-68 1906:-54 2431:-75 2718:-53 3056:-77 3553:-78 3659:-83 5204:-82 5377:-999
57405 0:-999 779:-93 1163:-33 1488:-84 1899:-77 2968:-79 3889:-33 4478:-51 4811:-78 5333:-54 5377:-999
222977 0:-999 531:-92 1178:-92 1587:-56 2180:-56 2215:-66 4312:-91 4568:-70 4619:-94 5165:-38 5377:-999
222994 0:-999 211:-86 320:-66 1391:-65 1729:-60 1897:-61 1964:-86 2365:-77 2661:-50 3096:-62 4153:-65 5377:-999
222995 0:-999 1195:-52 1528:-76 1529:-73 1630:-70 2384:-79 2515:-57 2701:-68 4134:-53 4711:-77 5377:-999
222996 0:-999 1195:-63 1528:-46 1529:-51 1630:-47 2384:-62 2515:-63 2701:-46 4058:-51 4134:-63 5066:-56 5377:-999
122142 0:-999 341:-61 1313:-51 1675:-54 2367:-50 2639:-79 2964:-53 2975:-61 3657:-51 4934:-79 5275:-54 5377:-999
223045 0:-999 1024:-57 1104:-37 2261:-57 2463:-85 2774:-57 2931:-73 4565:-70 4579:-53 4648:-54 4853:-62 5377:-999
57474 0:-999 532:-63 617:-59 994:-63 1025:-68 1257:-49 1502:-69 2043:-67 2063:-69 3851:-69 5377:-999
122171 0:-999 143:-88 612:-87 3451:-87 3786:-87 3913:-87 4599:-86 5377:-999
57553 0:-999 63:-49 422:-49 474:-57 2234:-48 2246:-69 2270:-58 2732:-49 3383:-64 3440:-61 4865:-59 5377:-999
37182 0:-999 135:-86 1754:-85 1836:-84 2716:-64 3760:-68 3876:-45 4089:-61 4301:-71 4432:-71 5184:-67 5377:-999
122273 0:-999 71:-76 196:-58 236:-51 1258:-68 1839:-72 2493:-54 2804:-61 3945:-72 5377:-999
57575 0:-999 307:-43 443:-75 1163:-29 1277:-74 1355:-70 3225:-71 3372:-74 3889:-43 4866:-28 5377:-999
37238 0:-999 417:-62 990:-81 1556:-63 2243:-48 2261:-44 4029:-63 4453:-72 4579:-35 5377:-999
57607 0:-999 211:-53 320:-62 565:-68 946:-78 1964:-51 2234:-33 2365:-64 3383:-34 3832:-54 4534:-54 5377:-999
37250 0:-999 2032:-66 2666:-34 2716:-81 3760:-77 3785:-66 3876:-76 4089:-89 4301:-81 5123:-79 5184:-63 5377:-999
57649 0:-999 366:-58 869:-50 1597:-84 2170:-73 2176:-55 2939:-58 3489:-78 3683:-65 4670:-79 5052:-53 5377:-999
57683 0:-999 154:-82 307:-36 1065:-83 1163:-24 3889:-38 3950:-55 4478:-54 4866:-24 4936:-82 5333:-46 5377:-999
223312 0:-999 532:-67 702:-50 994:-68 1025:-58 1257:-44 1538:-50 1962:-59 2043:-67 2170:-47 5094:-37 5377:-999
37365 0:-999 1463:-88 2373:-68 3357:-95 3570:-83 3571:-47 3600:-86 3872:-81 4081:-62 5085:-59 5377:-999
223340 0:-999 374:-69 809:-52 1110:-75 1772:-52 2118:-41 2194:-71 2306:-40 2824:-65 3022:-52 4152:-71 5377:-999
223357 0:-999 268:-79 1084:-77 1804:-73 1868:-74 1910:-79 2779:-80 3534:-66 3640:-76 4529:-74 4924:-74 5377:-999
223358 0:-999 154:-85 307:-36 1033:-83 1319:-79 3731:-61 3889:-36 3950:-54 4478:-53 4936:-84 5333:-62 5377:-999
223359 0:-999 527:-78 1698:-74 2316:-51 2362:-84 2637:-69 3362:-64 3481:-85 3840:-80 3852:-78 4326:-84 5377:-999
57838 0:-999 135:-86 268:-89 953:-94 1718:-86 1745:-62 1820:-94 4089:-66 4557:-91 5093:-65 5123:-66 5377:-999
57839 0:-999 673:-68 1321:-80 1576:-70 1906:-53 2135:-64 4372:-53 4428:-53 4878:-53 5204:-84 5377:-999
223468 0:-999 885:-53 1225:-51 1348:-63 2241:-74 3184:-66 3377:-73 3617:-54 4032:-72 5214:-45 5289:-55 5377:-999
223487 0:-999 63:-52 422:-53 474:-57 507:-48 813:-38 1174:-38 2234:-57 2713:-49 2732:-53 3113:-46 5377:-999
223538 0:-999 307:-37 726:-88 1163:-32 3688:-88 3731:-48 3889:-37 3950:-53 4478:-53 4866:-34 5377:-999
223539 0:-999 154:-85 1163:-33 1801:-84 1881:-54 2525:-85 3889:-36 3950:-54 4478:-54 4936:-86 5333:-46 5377:-999
223540 0:-999 307:-41 1163:-32 3178:-86 3731:-45 3889:-40 3950:-60 4478:-59 4866:-31 5333:-46 5377:-999
223541 0:-999 154:-86 307:-34 1065:-88 1163:-36 3731:-50 3889:-34 3950:-57 4478:-56 4866:-36 4936:-88 5377:-999
223542 0:-999 154:-86 602:-86 1163:-26 1672:-56 1881:-57 3889:-33 4478:-56 4866:-26 4936:-87 5333:-49 5377:-999
223543 0:-999 307:-35 506:-57 1163:-30 1672:-55 3432:-60 3889:-35 3950:-50 4478:-49 4866:-29 5333:-44 5377:-999
223544 0:-999 307:-36 443:-75 1163:-32 1706:-75 3296:-47 3731:-49 3889:-36 3950:-57 4478:-57 4866:-33 5377:-999
223545 0:-999 307:-36 1163:-38 2525:-83 3178:-82 3731:-41 3889:-35 3950:-52 4478:-52 4866:-38 5333:-40 5377:-999
223546 0:-999 154:-88 307:-34 1163:-29 1338:-90 3731:-52 3889:-33 3950:-54 4478:-55 4936:-88 5377:-999
223547 0:-999 307:-37 1163:-27 1881:-56 2525:-84 3178:-84 3731:-45 3889:-37 3950:-56 4478:-56 5333:-45 5377:-999
223548 0:-999 154:-85 307:-41 1065:-85 1163:-31 3432:-59 3889:-41 3950:-58 4478:-59 4866:-32 4936:-87 5377:-999
