33652 0:-999 123:-86 610:-39 885:-75 1528:-61 1872:-67 2369:-89 3112:-79 3489:-77 3787:-85 4565:-999
222890 0:-999 304:-85 1078:-80 1594:-84 1650:-57 2712:-81 3010:-48 3232:-36 3561:-55 4025:-82 4475:-48 4565:-999
122016 0:-999 607:-78 620:-63 1335:-47 1743:-68 2071:-81 2376:-68 2765:-74 3173:-49 3302:-70 4139:-75 4565:-999
122017 0:-999 32:-38 182:-71 413:-24 847:-54 1146:-72 2183:-74 3964:-24 4066:-83 4512:-37 4565:-999
122086 0:-999 247:-75 1368:-68 1390:-64 1658:-63 1678:-39 3324:-56 3405:-58 3725:-55 3777:-38 4225:-69 4565:-999
57442 0:-999 436:-79 681:-80 1165:-83 1226:-42 2767:-42 2953:-77 3077:-76 3347:-56 3361:-74 4565:-999
57443 0:-999 436:-84 681:-74 1226:-37 2767:-37 2953:-77 3077:-71 3347:-56 3361:-74 3391:-70 4565:-999
122156 0:-999 738:-85 757:-68 1077:-78 1232:-82 1301:-88 1968:-81 2259:-70 2316:-67 2843:-61 4509:-79 4565:-999
37156 0:-999 118:-76 515:-76 891:-76 1062:-79 1067:-35 1266:-76 1867:-78 3714:-78 4181:-81 4439:-83 4565:-999
223163 0:-999 311:-87 377:-87 821:-86 1148:-53 2634:-93 3173:-65 3302:-49 4139:-37 4257:-48 4385:-77 4565:-999
223212 0:-999 620:-73 1335:-91 1570:-84 1743:-65 2071:-79 2376:-72 2508:-87 2765:-72 3729:-50 4385:-78 4565:-999
122326 0:-999 415:-78 490:-76 845:-72 1550:-51 2151:-38 3365:-81 3576:-40 3826:-81 4339:-72 4344:-77 4565:-999
223255 0:-999 1880:-52 1991:-71 2241:-82 2257:-72 2313:-71 2538:-71 2984:-71 3494:-83 3728:-54 3787:-79 4565:-999
122370 0:-999 891:-55 1062:-48 2241:-83 2762:-67 3540:-63 3940:-64 4178:-66 4179:-63 4301:-64 4421:-37 4565:-999
37297 0:-999 359:-36 617:-76 1059:-35 1208:-64 1412:-76 1689:-89 2498:-61 2705:-77 2744:-91 4208:-76 4565:-999
122385 0:-999 1331:-87 1613:-82 1656:-56 2241:-81 2984:-82 3112:-68 3188:-78 3208:-74 3728:-69 3787:-67 4565:-999
223356 0:-999 1212:-59 4362:-80 4565:-999
223362 0:-999 618:-64 1024:-69 1405:-83 2502:-66 2579:-84 2857:-67 2985:-66 3456:-49 3754:-86 4414:-65 4565:-999
37402 0:-999 91:-50 535:-51 831:-33 1544:-45 1926:-36 2143:-34 2323:-51 2480:-42 3642:-37 4041:-45 4565:-999
223368 0:-999 1116:-54 1170:-56 1362:-90 2422:-77 2967:-68 3014:-74 3149:-55 4547:-51 4565:-999
223390 0:-999 106:-58 1577:-44 1830:-62 2132:-63 3028:-57 3121:-55 3560:-54 3994:-61 4221:-58 4351:-68 4565:-999
223434 0:-999 95:-30 304:-84 961:-37 1362:-92 2001:-82 3519:-46 3665:-81 4300:-90 4347:-78 4457:-88 4565:-999
37488 0:-999 86:-56 264:-77 387:-56 922:-53 2409:-51 2428:-50 3303:-50 3740:-50 4157:-70 4354:-54 4565:-999
122565 0:-999 106:-66 1577:-48 2202:-55 2608:-88 3028:-54 3094:-68 3121:-57 3994:-53 4221:-56 4471:-56 4565:-999
57853 0:-999 359:-39 617:-78 1059:-39 1112:-75 1208:-64 1412:-78 1689:-76 2498:-67 2705:-69 4208:-78 4565:-999
223479 0:-999 283:-82 880:-73 891:-84 981:-67 2087:-83 2241:-51 2257:-60 2984:-71 3540:-72 4179:-79 4565:-999
122662 0:-999 249:-81 607:-78 620:-70 1167:-82 1335:-46 1743:-78 2071:-82 2765:-82 3173:-44 4385:-85 4565:-999
122857 0:-999 757:-49 1009:-79 1232:-73 1351:-52 1968:-71 2259:-61 2989:-34 3192:-73 4255:-72 4283:-74 4565:-999
223761 0:-999 4:-88 610:-43 723:-90 1872:-58 2214:-83 2337:-82 2504:-52 2881:-51 3208:-68 3364:-51 4565:-999
223762 0:-999 538:-61 981:-80 1266:-84 1316:-50 1452:-77 1908:-66 2335:-50 2888:-60 3331:-76 4565:-999
223763 0:-999 1409:-71 1528:-70 1613:-84 1656:-53 1765:-59 1991:-85 2009:-59 2049:-71 2313:-80 4106:-82 4565:-999
223764 0:-999 1409:-74 1481:-89 1656:-53 2241:-74 2257:-66 2538:-66 3208:-78 3211:-79 3728:-78 4106:-79 4565:-999
223765 0:-999 610:-84 1409:-74 1656:-54 2009:-75 2074:-53 2984:-76 3112:-72 3728:-68 3976:-69 4106:-86 4565:-999
122917 0:-999 461:-86 1241:-69 2151:-77 2369:-79 3025:-34 3058:-59 3100:-76 3576:-86 4078:-70 4327:-35 4565:-999
223811 0:-999 610:-78 1380:-71 1880:-64 1991:-73 2241:-77 2257:-74 2313:-78 2538:-73 2984:-81 3728:-58 4565:-999
122951 0:-999 621:-74 674:-63 878:-54 1761:-62 2640:-53 2651:-49 3239:-38 3380:-40 3643:-41 3653:-43 4565:-999
122961 0:-999 32:-90 857:-88 1057:-93 1226:-54 1250:-79 2767:-55 3077:-65 3347:-64 3361:-92 3391:-89 4565:-999
123009 0:-999 436:-82 857:-85 1226:-43 1250:-73 2767:-41 2953:-79 3077:-51 3347:-49 3361:-84 4172:-83 4565:-999
123019 0:-999 1369:-49 1756:-48 1880:-69 1991:-82 2081:-60 2257:-67 3569:-84 3728:-55 4140:-52 4503:-52 4565:-999
