118793 0:-999 311:-83 657:-72 1376:-71 2019:-73 2619:-85 2739:-85 3186:-76 3279:-61 4121:-80 4241:-999
54628 0:-999 278:-87 443:-69 634:-45 780:-87 1175:-63 1856:-45 3096:-85 3772:-81 3894:-68 4241:-999
119340 0:-999 443:-71 788:-65 977:-80 1260:-72 1304:-65 1407:-67 1637:-73 2145:-59 2717:-67 3772:-67 4241:-999
220235 0:-999 91:-72 769:-60 781:-74 1073:-68 1800:-63 2119:-80 2393:-77 2622:-61 2824:-72 4224:-72 4241:-999
119386 0:-999 432:-36 1106:-74 1500:-31 1937:-87 4040:-83 4241:-999
220308 0:-999 11:-75 650:-58 842:-82 997:-88 1078:-73 1596:-72 1709:-68 3589:-34 3758:-77 4097:-38 4241:-999
220309 0:-999 11:-77 497:-73 650:-59 1078:-73 1596:-75 1709:-76 1864:-83 3589:-36 3758:-80 4097:-29 4241:-999
220310 0:-999 67:-52 769:-63 1352:-51 1408:-53 2119:-54 2187:-75 2630:-47 3469:-65 3759:-74 4234:-68 4241:-999
54747 0:-999 460:-61 1144:-73 1187:-45 1255:-59 1311:-48 1417:-41 1690:-79 2928:-68 2971:-58 4089:-47 4241:-999
119460 0:-999 57:-87 577:-79 1169:-83 1197:-93 1228:-85 2569:-90 2992:-53 3207:-81 3549:-88 3841:-91 4241:-999
220364 0:-999 1064:-68 1270:-68 1507:-82 1565:-41 2631:-84 3806:-78 3816:-82 4134:-75 4241:-999
34404 0:-999 67:-58 493:-80 1352:-49 1596:-60 2085:-51 2119:-61 2630:-51 2662:-42 3469:-67 4224:-58 4241:-999
34405 0:-999 92:-71 977:-80 1168:-80 1344:-79 1356:-66 1383:-66 2684:-73 2748:-86 3400:-81 3752:-64 4241:-999
54853 0:-999 1169:-53 1228:-54 2517:-54 2569:-68 2654:-52 3170:-69 3650:-53 3697:-69 3704:-66 4241:-999
119598 0:-999 12:-80 902:-64 1509:-72 2267:-77 2323:-75 3170:-68 3355:-74 3358:-43 3862:-66 3997:-70 4241:-999
220517 0:-999 1064:-73 1200:-76 1270:-77 1565:-41 2113:-78 3679:-88 3806:-86 3937:-65 4134:-80 4241:-999
220541 0:-999 678:-81 1077:-65 1226:-64 1551:-36 1677:-75 2659:-77 2849:-64 3835:-63 4102:-68 4116:-70 4241:-999
54971 0:-999 186:-65 207:-61 463:-71 893:-72 1073:-63 1331:-88 1916:-64 2994:-69 3759:-75 4126:-74 4241:-999
34576 0:-999 443:-44 634:-74 1376:-69 1500:-80 1980:-81 2717:-53 2892:-78 3772:-44 3894:-83 4121:-82 4241:-999
119736 0:-999 57:-80 577:-75 1228:-84 1485:-79 2654:-78 2991:-46 2992:-51 3128:-82 3207:-77 3650:-84 4241:-999
119739 0:-999 542:-76 678:-76 864:-85 1226:-91 1413:-84 1645:-83 1677:-94 2442:-46 3417:-91 3858:-83 4241:-999
55048 0:-999 376:-54 1020:-53 1614:-58 1770:-83 1845:-75 1894:-52 2065:-79 2364:-58 3169:-86 3293:-63 4241:-999
220667 0:-999 186:-78 207:-67 769:-84 1073:-73 1578:-58 1916:-58 2142:-62 2832:-68 2994:-51 3759:-79 4241:-999
55168 0:-999 471:-75 1612:-62 1893:-74 2019:-80 2644:-90 2892:-81 3279:-80 3377:-61 4121:-57 4241:-999
119896 0:-999 471:-64 619:-79 1543:-79 1612:-71 1893:-68 1999:-79 2019:-62 2891:-84 3584:-86 4121:-63 4241:-999
55217 0:-999 57:-86 2569:-85 2871:-86 2991:-59 2992:-57 3128:-85 3155:-88 3702:-84 3704:-38 3841:-91 4241:-999
119935 0:-999 57:-75 275:-85 1228:-85 1774:-89 2517:-88 2569:-87 2991:-44 3538:-76 3650:-80 3704:-34 4241:-999
119936 0:-999 57:-84 1774:-86 2517:-77 2569:-78 2654:-77 2991:-45 2992:-53 3538:-84 3650:-70 3704:-29 4241:-999
34846 0:-999 258:-37 348:-58 769:-69 861:-44 1352:-82 1800:-71 2082:-59 2510:-70 2622:-80 2630:-84 4241:-999
34847 0:-999 258:-26 348:-57 769:-59 861:-47 896:-85 1352:-77 1800:-72 2082:-61 2510:-75 2622:-78 4241:-999
55257 0:-999 199:-75 634:-93 752:-39 1187:-88 1255:-87 1791:-41 2047:-74 3225:-77 3878:-57 4089:-63 4241:-999
220847 0:-999 91:-71 781:-73 1073:-72 1384:-73 1551:-90 2177:-85 2344:-71 2470:-71 2809:-47 2824:-49 4241:-999
55281 0:-999 235:-87 471:-76 1893:-75 1999:-81 2019:-67 2054:-86 2842:-86 2891:-84 4121:-70 4241:-999
55286 0:-999 517:-72 678:-81 1077:-72 1226:-74 1551:-59 1677:-79 2518:-86 2849:-72 3835:-69 4116:-69 4241:-999
220864 0:-999 661:-64 731:-83 985:-62 1384:-45 2344:-59 2470:-59 2585:-59 2829:-59 3720:-65 4056:-65 4241:-999
220865 0:-999 186:-82 769:-89 781:-80 1916:-68 2659:-91 2994:-67 3265:-85 3270:-79 3874:-87 4126:-86 4241:-999
55303 0:-999 443:-86 831:-88 1347:-35 1930:-82 2209:-50 2433:-40 2759:-27 3208:-35 3885:-26 4226:-41 4241:-999
55318 0:-999 11:-83 497:-75 650:-65 842:-93 1709:-74 1864:-88 2936:-79 3585:-85 3589:-40 4097:-37 4241:-999
34938 0:-999 1347:-39 2209:-63 2433:-61 2717:-86 2759:-44 3208:-39 3885:-44 4063:-90 4226:-61 4241:-999
220949 0:-999 443:-86 471:-80 1612:-60 1893:-83 2019:-76 2717:-78 3377:-60 3772:-85 4121:-57 4241:-999
55401 0:-999 57:-73 564:-85 577:-67 1485:-73 2569:-72 2991:-42 2992:-45 3128:-78 3207:-79 3657:-87 4241:-999
55402 0:-999 57:-71 564:-83 577:-71 1228:-74 2131:-84 2569:-84 2991:-54 2992:-48 3207:-74 3650:-80 4241:-999
120156 0:-999 769:-59 781:-63 1073:-68 1408:-66 1550:-80 1800:-54 2470:-70 2535:-77 2622:-55 2659:-78 4241:-999
120184 0:-999 615:-76 661:-75 781:-70 985:-52 1352:-72 1384:-56 2022:-73 3571:-93 3720:-76 4056:-81 4241:-999
35125 0:-999 83:-85 172:-62 206:-89 1990:-62 1994:-88 2019:-71 2354:-64 2825:-88 3301:-61 4121:-87 4241:-999
55535 0:-999 186:-68 207:-61 469:-68 755:-52 1201:-75 1818:-70 2681:-64 2832:-36 3265:-54 3270:-66 4241:-999
55536 0:-999 780:-70 873:-79 1541:-80 1603:-80 1980:-78 2368:-80 2436:-76 2754:-69 3347:-80 3907:-80 4241:-999
55537 0:-999 460:-56 974:-93 1021:-86 1187:-43 1255:-56 1311:-49 1417:-46 1686:-83 2436:-72 3021:-78 4241:-999
55597 0:-999 186:-84 201:-66 207:-60 463:-69 893:-65 1073:-73 1818:-81 1916:-53 2142:-58 2994:-46 4241:-999
55598 0:-999 278:-76 1106:-50 1500:-66 1796:-81 2072:-43 2719:-68 2971:-82 3264:-49 3907:-77 4098:-51 4241:-999
35203 0:-999 432:-51 1500:-33 2986:-89 4241:-999
55640 0:-999 278:-48 410:-59 460:-46 702:-64 1187:-51 2436:-37 2717:-59 2971:-45 3907:-46 3952:-58 4241:-999
35246 0:-999 346:-40 581:-25 857:-72 1493:-71 3029:-61 3062:-58 3411:-84 3914:-82 4241:-999
35337 0:-999 517:-84 678:-67 1077:-83 1226:-69 1551:-36 1677:-83 2535:-77 2659:-72 2849:-68 4116:-81 4241:-999
55758 0:-999 57:-77 577:-62 1774:-86 2569:-82 2991:-43 2992:-45 3128:-81 3538:-79 3704:-34 3841:-79 4241:-999
221328 0:-999 278:-85 460:-54 702:-65 2436:-70 2928:-62 2971:-53 3106:-76 3440:-63 3989:-74 4089:-42 4241:-999
35399 0:-999 186:-73 207:-70 306:-75 733:-77 893:-68 1073:-67 1916:-68 2142:-61 2846:-73 2994:-49 4241:-999
35489 0:-999 400:-82 1347:-31 2209:-50 2433:-41 2759:-27 3208:-31 3772:-75 3885:-27 4063:-74 4226:-40 4241:-999
120587 0:-999 11:-82 497:-73 650:-61 733:-75 1596:-76 1709:-62 1864:-77 3589:-39 3758:-76 4097:-42 4241:-999
221561 0:-999 474:-82 1869:-84 1893:-76 1999:-84 2019:-61 2038:-84 2619:-81 2739:-81 4121:-79 4129:-85 4241:-999
35618 0:-999 199:-69 374:-56 752:-45 1303:-56 1791:-47 2047:-63 3833:-73 3878:-57 4089:-65 4241:-999
35619 0:-999 199:-74 374:-54 752:-48 1303:-54 1791:-47 2047:-74 3878:-61 3985:-81 4089:-78 4241:-999
35625 0:-999 469:-66 775:-80 966:-76 1241:-79 1795:-44 2412:-33 3265:-69 3781:-54 3791:-47 4000:-75 4241:-999
120755 0:-999 201:-71 775:-70 893:-72 966:-75 1073:-60 1916:-59 2142:-56 2994:-47 3212:-74 4000:-71 4241:-999
120756 0:-999 67:-51 497:-62 733:-61 1352:-49 1408:-51 1596:-57 2119:-61 2630:-53 3758:-76 4224:-56 4241:-999
35672 0:-999 443:-69 788:-82 821:-73 1941:-72 2370:-86 2717:-69 2901:-84 3036:-41 3772:-69 4063:-71 4241:-999
56097 0:-999 744:-87 1445:-79 1509:-43 1633:-74 2052:-83 2267:-73 2323:-68 2654:-73 3170:-66 3358:-75 4241:-999
56101 0:-999 258:-41 348:-62 769:-68 861:-43 1408:-77 1553:-88 1800:-71 2082:-62 2510:-76 4234:-80 4241:-999
221677 0:-999 443:-63 821:-76 1021:-75 1260:-65 1407:-65 2748:-79 3299:-76 3440:-53 3772:-62 4241:-999
35711 0:-999 84:-88 400:-37 1168:-88 1842:-46 2209:-80 2717:-70 2901:-79 3312:-65 3339:-75 3945:-78 4241:-999
56155 0:-999 67:-83 497:-76 1352:-76 1408:-68 1800:-67 2119:-70 2622:-64 2630:-67 4224:-71 4234:-50 4241:-999
35766 0:-999 381:-82 1886:-78 2131:-77 2991:-48 3049:-65 3128:-72 3373:-94 3600:-78 3668:-70 3850:-64 4241:-999
35767 0:-999 57:-76 744:-78 1169:-75 1197:-94 1228:-77 2654:-79 2991:-48 3128:-79 3549:-86 3704:-32 4241:-999
35768 0:-999 57:-71 564:-87 1169:-75 2991:-48 2992:-56 3128:-78 3538:-72 3702:-77 3704:-26 3841:-81 4241:-999
35769 0:-999 198:-86 1169:-82 1197:-70 1679:-63 1743:-63 2267:-63 2323:-64 2654:-78 3549:-67 3997:-75 4241:-999
35770 0:-999 1169:-83 1197:-74 1509:-41 1633:-72 1679:-67 2323:-66 2462:-60 3358:-60 3549:-74 3997:-81 4241:-999
35777 0:-999 585:-82 1153:-91 1795:-55 2412:-36 2832:-70 3265:-58 3781:-70 3791:-54 3828:-83 4075:-73 4241:-999
35813 0:-999 278:-76 460:-53 873:-80 1144:-73 2047:-83 2436:-72 2971:-53 3299:-81 3878:-80 4241:-999
56228 0:-999 348:-64 769:-84 861:-59 1352:-64 1553:-68 1701:-72 1800:-63 2119:-74 2622:-68 4234:-43 4241:-999
120943 0:-999 542:-69 678:-81 864:-71 1226:-78 1413:-73 1551:-85 1645:-76 2442:-35 3417:-81 4094:-91 4241:-999
120944 0:-999 542:-75 678:-79 781:-90 864:-73 1226:-79 2158:-91 2442:-36 3417:-70 3756:-89 4094:-86 4241:-999
120956 0:-999 346:-39 581:-40 857:-74 1064:-69 1270:-75 1493:-70 1565:-71 3029:-60 3062:-62 4241:-999
35913 0:-999 1794:-51 1894:-84 1910:-75 2155:-50 2898:-75 3169:-51 3293:-76 3693:-77 3907:-87 3925:-56 4241:-999
56323 0:-999 1064:-66 1200:-75 1270:-71 1493:-79 1507:-81 1565:-27 1776:-73 2907:-82 3806:-83 4134:-77 4241:-999
121028 0:-999 11:-82 493:-91 650:-62 782:-90 1596:-81 1864:-89 2044:-91 2936:-74 3556:-82 3589:-30 4241:-999
121058 0:-999 57:-77 577:-71 1228:-79 2131:-76 2654:-72 2991:-53 2992:-42 3207:-75 3538:-76 3704:-23 4241:-999
121059 0:-999 1169:-69 2569:-77 2654:-69 2991:-43 2992:-47 3128:-73 3563:-83 3704:-23 3841:-76 4241:-999
35990 0:-999 1795:-50 2412:-43 2681:-83 2832:-75 3265:-67 3781:-68 3791:-59 4075:-81 4241:-999
121127 0:-999 902:-71 996:-79 1197:-74 1509:-37 1679:-70 2052:-78 2267:-65 2462:-60 3358:-60 3549:-73 4241:-999
36087 0:-999 459:-86 1169:-68 2654:-67 2991:-53 2992:-46 3049:-76 3373:-88 3702:-72 3704:-23 4241:-999
36232 0:-999 200:-23 291:-34 3743:-17 4060:-43 4241:-999
56636 0:-999 443:-35 458:-75 1175:-63 1376:-57 1941:-72 1980:-70 2717:-51 3772:-36 3985:-60 4121:-61 4241:-999
36293 0:-999 11:-76 650:-77 1596:-47 2187:-45 3469:-41 3589:-78 3682:-60 3758:-60 4097:-82 4224:-79 4241:-999
36294 0:-999 769:-70 861:-76 1352:-76 1553:-68 2119:-88 2622:-69 2662:-79 2809:-76 2824:-79 2962:-73 4241:-999
56695 0:-999 118:-73 1242:-44 1298:-79 1356:-65 1383:-66 2570:-83 2684:-74 2901:-79 3750:-59 3752:-67 4241:-999
56696 0:-999 418:-82 711:-81 723:-50 1794:-54 2155:-53 2653:-85 3169:-54 3826:-74 4024:-81 4241:-999
56697 0:-999 91:-64 769:-60 781:-70 2344:-68 2393:-73 2659:-74 2824:-59 2829:-72 3451:-70 4102:-71 4241:-999
121421 0:-999 210:-81 888:-81 1303:-85 1461:-83 1613:-76 1947:-66 1980:-74 2047:-73 2837:-80 3107:-82 4241:-999
56723 0:-999 902:-54 1445:-83 1509:-32 1743:-66 2052:-74 2267:-62 2323:-66 3170:-58 3355:-67 3358:-55 4241:-999
56724 0:-999 176:-70 639:-82 1151:-86 1396:-71 1671:-79 2741:-71 3064:-59 3559:-77 3793:-75 4241:-999
56725 0:-999 902:-53 1509:-40 1633:-69 2267:-66 2323:-72 2654:-79 3170:-59 3358:-53 3862:-66 4241:-999
56726 0:-999 1197:-72 1445:-78 1509:-56 2052:-74 2323:-69 2462:-58 3358:-58 3549:-76 3862:-72 4241:-999
56727 0:-999 84:-74 92:-75 256:-32 977:-80 1168:-75 1242:-54 1344:-78 1637:-71 3339:-74 4143:-74 4241:-999
56728 0:-999 92:-77 256:-37 977:-85 1168:-83 1242:-52 1260:-76 1344:-82 2748:-85 3339:-71 4143:-72 4241:-999
222323 0:-999 57:-74 577:-68 1228:-74 2517:-77 2569:-83 2741:-91 3207:-84 3538:-71 3650:-75 3704:-21 4241:-999
121525 0:-999 46:-88 235:-90 1463:-34 1664:-89 2601:-91 2842:-93 3531:-89 3894:-74 3976:-88 3985:-55 4241:-999
222399 0:-999 471:-83 619:-84 1543:-85 1612:-71 1893:-82 1999:-85 2054:-84 3096:-89 3377:-71 4121:-62 4241:-999
36447 0:-999 84:-82 248:-89 420:-78 831:-58 1168:-81 1842:-84 3312:-72 3435:-89 3594:-79 4007:-80 4241:-999
121561 0:-999 542:-60 678:-82 1256:-80 1481:-82 2158:-54 2640:-93 3550:-77 3756:-21 3858:-97 4197:-82 4241:-999
121566 0:-999 542:-70 678:-86 1413:-73 1551:-85 1645:-74 2442:-36 3417:-75 3858:-82 4241:-999
56860 0:-999 224:-81 1329:-71 1481:-79 1551:-80 2158:-73 3479:-72 3756:-74 3780:-72 4094:-79 4116:-75 4241:-999
36459 0:-999 278:-61 1106:-68 1761:-81 2436:-60 2604:-70 2971:-59 3299:-69 3833:-70 3907:-61 4241:-999
56861 0:-999 186:-85 769:-61 861:-69 1553:-57 1800:-60 2119:-74 2187:-79 2622:-57 3469:-81 4234:-74 4241:-999
222470 0:-999 186:-64 207:-60 504:-73 711:-84 733:-75 966:-77 1916:-59 2142:-56 2651:-88 2994:-49 4241:-999
222471 0:-999 471:-61 1612:-73 1893:-66 2019:-76 2088:-94 2311:-94 2644:-93 3240:-92 4121:-70 4129:-96 4241:-999
36533 0:-999 460:-72 1106:-82 1187:-67 1255:-79 1417:-86 2436:-61 2604:-69 2928:-63 3446:-69 4089:-70 4241:-999
36568 0:-999 186:-75 201:-78 207:-76 893:-70 1916:-63 2142:-77 2832:-79 2994:-55 3618:-83 3759:-77 4241:-999
36666 0:-999 1500:-61 1508:-52 1761:-55 1791:-65 1964:-78 2831:-72 2986:-76 3634:-56 3833:-43 3896:-70 4241:-999
57070 0:-999 11:-74 497:-34 650:-60 1078:-45 2187:-44 3469:-57 3589:-66 3682:-66 3758:-49 4097:-81 4241:-999
57111 0:-999 11:-75 493:-88 650:-59 782:-87 1596:-79 1709:-59 3585:-79 3589:-34 3758:-77 4097:-39 4241:-999
57112 0:-999 11:-81 493:-78 650:-62 1596:-77 1709:-73 1864:-78 3556:-81 3585:-84 3589:-32 4097:-38 4241:-999
222687 0:-999 497:-74 769:-63 1352:-69 1596:-74 1800:-64 2119:-70 2187:-89 3469:-84 4224:-67 4234:-65 4241:-999
36738 0:-999 504:-66 1241:-71 1818:-66 1831:-65 1916:-52 2832:-63 2994:-50 3265:-66 3759:-68 4126:-82 4241:-999
121857 0:-999 460:-64 873:-81 1144:-75 1311:-57 2047:-87 2436:-70 2928:-71 2971:-64 3423:-83 3878:-79 4241:-999
121861 0:-999 278:-59 873:-64 1021:-76 1187:-56 1255:-69 1686:-68 1980:-74 2367:-71 2436:-44 3907:-65 4241:-999
36763 0:-999 186:-65 207:-57 493:-87 733:-75 1073:-59 1916:-56 2142:-61 2409:-64 2994:-48 3759:-64 4241:-999
57172 0:-999 199:-66 374:-37 752:-46 1303:-37 1500:-80 1791:-49 2047:-65 3833:-80 3878:-55 3985:-81 4241:-999
121907 0:-999 443:-86 458:-47 634:-60 1175:-79 1463:-46 1856:-61 1941:-79 3772:-85 3894:-59 3985:-70 4241:-999
57238 0:-999 400:-81 1347:-50 2209:-60 2433:-49 2759:-35 3036:-75 3208:-50 3312:-69 3885:-36 4226:-49 4241:-999
57280 0:-999 432:-42 1500:-33 2093:-85 4040:-89 4241:-999
36948 0:-999 57:-84 577:-73 1228:-80 2991:-49 2992:-47 3128:-82 3207:-81 3650:-80 3702:-77 3704:-52 4241:-999
36949 0:-999 493:-79 497:-72 650:-63 733:-73 782:-77 1709:-80 2044:-84 2936:-80 3589:-42 4097:-56 4241:-999
222967 0:-999 186:-62 207:-60 1073:-65 1831:-67 2832:-39 3492:-66 3759:-73 3874:-81 4126:-75 4241:-999
222968 0:-999 258:-42 348:-59 769:-65 861:-48 896:-75 2082:-61 2510:-75 2659:-87 3768:-90 4234:-74 4241:-999
122117 0:-999 186:-73 201:-73 207:-61 1073:-60 1818:-75 1916:-64 2142:-67 2832:-74 2994:-50 3759:-63 4241:-999
122127 0:-999 201:-76 893:-77 1201:-80 1916:-61 1919:-16 2142:-57 2846:-76 2994:-50 4241:-999
223046 0:-999 420:-81 758:-71 831:-82 1513:-84 2650:-84 3145:-84 3594:-89 3743:-77 4027:-83 4063:-85 4241:-999
223047 0:-999 235:-87 293:-87 443:-70 1021:-77 1664:-80 1980:-76 2717:-72 3299:-68 3531:-80 3976:-80 4241:-999
122277 0:-999 278:-74 410:-74 460:-46 1144:-64 1187:-37 2436:-71 2971:-45 3021:-71 3952:-73 4089:-51 4241:-999
122342 0:-999 781:-63 1352:-69 1553:-67 1800:-70 2344:-63 2470:-63 2622:-66 2809:-41 2824:-36 2829:-63 4241:-999
122356 0:-999 901:-81 1795:-50 2412:-47 2681:-86 2832:-66 3265:-60 3781:-70 3791:-60 4075:-80 4241:-999
223323 0:-999 186:-69 711:-78 755:-75 1186:-77 2681:-64 2832:-44 3265:-61 3270:-74 3874:-81 4075:-74 4241:-999
37368 0:-999 432:-42 1106:-85 1253:-89 1500:-26 1761:-87 2719:-90 4241:-999
122451 0:-999 1303:-76 1500:-59 1508:-54 1761:-55 1791:-73 2986:-75 3634:-53 3833:-42 3896:-67 3985:-80 4241:-999
57749 0:-999 1064:-72 1165:-88 1200:-78 1270:-66 1565:-37 2113:-76 3740:-75 3806:-75 3937:-71 4241:-999
122485 0:-999 769:-63 781:-66 1352:-64 1408:-65 1800:-57 2082:-69 2630:-74 2824:-64 3451:-74 3759:-64 4241:-999
57782 0:-999 50:-58 731:-78 1384:-37 2085:-72 2177:-51 2344:-54 2470:-54 2630:-74 2829:-54 3720:-65 4241:-999
57786 0:-999 207:-72 504:-71 733:-75 893:-62 1818:-69 1916:-54 2142:-68 2846:-70 2994:-50 3271:-88 4241:-999
122560 0:-999 443:-68 821:-72 1376:-39 1941:-80 2145:-81 2209:-80 2717:-64 3279:-76 3312:-84 3772:-77 4241:-999
122561 0:-999 207:-66 469:-78 775:-81 966:-73 1916:-56 2142:-64 2653:-83 2994:-55 3759:-70 4000:-74 4241:-999
122570 0:-999 432:-47 1106:-73 1500:-35 1862:-88 3634:-85 3896:-80 4241:-999
223528 0:-999 186:-70 201:-69 207:-62 1073:-60 1916:-51 2325:-69 2994:-45 3212:-72 3451:-69 3759:-67 4241:-999
58004 0:-999 275:-75 1228:-58 1591:-79 2131:-72 2569:-56 2654:-59 3128:-86 3170:-79 3549:-74 3650:-55 4241:-999
58017 0:-999 460:-70 1187:-72 1255:-87 1311:-81 2436:-66 2604:-69 2928:-67 4089:-62 4195:-77 4241:-999
58093 0:-999 469:-80 1795:-58 2412:-38 2832:-68 3265:-55 3781:-77 3828:-82 4241:-999
58111 0:-999 11:-76 497:-28 650:-63 1352:-82 2187:-44 3469:-43 3589:-75 3682:-59 3758:-39 4241:-999
37813 0:-999 410:-86 1187:-49 1255:-59 1311:-48 1417:-56 2604:-82 2928:-66 2971:-66 3952:-86 4089:-49 4241:-999
37814 0:-999 278:-84 410:-70 443:-71 1311:-79 2436:-55 2717:-73 2971:-55 3772:-71 3907:-64 3952:-71 4241:-999
58155 0:-999 91:-92 258:-46 348:-69 769:-72 861:-47 1553:-88 2082:-69 2510:-81 3768:-88 4234:-84 4241:-999
58156 0:-999 186:-70 207:-73 463:-81 504:-80 1818:-80 1916:-67 2994:-66 3270:-83 3759:-76 4126:-81 4241:-999
58157 0:-999 186:-77 463:-80 504:-76 893:-77 1916:-66 2142:-66 2994:-57 3270:-79 3759:-79 4126:-85 4241:-999
37849 0:-999 57:-71 744:-92 1169:-68 2131:-81 2267:-87 2654:-75 2991:-50 2992:-45 3702:-72 3704:-30 4241:-999
58223 0:-999 400:-33 443:-69 1168:-84 1842:-43 2370:-80 3312:-66 3400:-88 3772:-73 4063:-70 4143:-72 4241:-999
37884 0:-999 321:-77 758:-74 1017:-76 1944:-58 2029:-57 2457:-72 2558:-24 2801:-59 3435:-83 3914:-83 4241:-999
122949 0:-999 67:-64 493:-84 733:-68 1352:-75 1596:-75 2585:-82 2630:-74 2936:-72 3556:-82 4224:-81 4241:-999
122950 0:-999 58:-73 443:-64 788:-73 977:-86 1168:-86 1527:-73 1637:-75 2748:-78 3400:-86 3772:-64 4241:-999
37916 0:-999 504:-54 755:-47 775:-65 945:-68 1818:-52 1831:-72 2488:-64 2832:-36 3265:-48 3270:-56 4241:-999
223881 0:-999 460:-56 1144:-76 1187:-36 1255:-46 1311:-54 1417:-32 2604:-73 2928:-60 2971:-56 4089:-46 4241:-999
58344 0:-999 46:-75 278:-39 974:-81 1021:-77 1175:-68 1664:-78 1686:-66 2436:-34 3463:-69 3907:-39 4241:-999
58357 0:-999 672:-88 1020:-52 1348:-88 1894:-50 2587:-89 2922:-89 3293:-54 4241:-999
123086 0:-999 577:-79 1169:-85 1774:-88 2517:-87 2569:-88 2654:-85 2991:-58 2992:-57 3207:-80 3704:-43 4241:-999
123139 0:-999 1197:-83 1509:-51 1633:-84 1679:-68 1743:-80 2323:-69 2462:-61 2654:-91 3358:-63 3549:-94 4241:-999
123174 0:-999 57:-76 577:-74 1228:-86 2569:-81 2991:-55 2992:-56 3128:-84 3207:-76 3373:-86 3650:-85 4241:-999
224052 0:-999 57:-76 1169:-54 1228:-53 1774:-92 2517:-53 2569:-65 2654:-54 3076:-87 3538:-78 3650:-52 4241:-999
38150 0:-999 291:-71 420:-76 911:-73 1164:-69 2191:-75 2415:-77 2552:-48 2661:-73 3046:-75 3145:-70 4241:-999
38151 0:-999 57:-71 2569:-80 2707:-80 2741:-82 2991:-34 2992:-41 3128:-71 3458:-84 3538:-73 3702:-76 4241:-999
123223 0:-999 744:-80 1197:-72 1228:-70 2131:-83 2323:-62 2654:-80 3128:-78 3170:-60 3549:-71 3997:-77 4241:-999
58515 0:-999 278:-91 311:-91 657:-71 2436:-86 2619:-88 2717:-79 2739:-88 3772:-82 3907:-89 4121:-80 4241:-999
58516 0:-999 443:-82 657:-75 1980:-89 2019:-87 2436:-88 2717:-80 3279:-57 3361:-78 3772:-86 4121:-82 4241:-999
224113 0:-999 278:-77 443:-70 1021:-90 1376:-67 1613:-74 2717:-84 3361:-76 3772:-72 4121:-77 4241:-999
38209 0:-999 1376:-66 1612:-79 1613:-72 2019:-84 2125:-80 2717:-75 2754:-82 3279:-47 3361:-73 4121:-80 4241:-999
123306 0:-999 67:-63 493:-86 497:-74 1352:-67 1553:-76 2085:-70 2119:-83 2187:-82 2936:-82 3469:-83 4241:-999
123311 0:-999 57:-84 744:-83 902:-79 1228:-59 2131:-76 2569:-59 2654:-64 2992:-75 3650:-58 3704:-70 4241:-999
