33626 0:-999 1160:-74 1318:-61 2484:-73 2751:-54 2801:-69 2834:-30 4013:-73 4782:-50 4803:-49 4921:-999
220680 0:-999 399:-66 577:-54 615:-46 1017:-78 1389:-69 3304:-83 3973:-80 4322:-79 4371:-39 4572:-45 4921:-999
119829 0:-999 454:-71 577:-54 2108:-69 2166:-73 2375:-55 3673:-78 3926:-76 4522:-71 4921:-999
119830 0:-999 399:-56 484:-70 1713:-67 1932:-75 2187:-69 2570:-64 3973:-58 4145:-34 4348:-76 4572:-68 4921:-999
220740 0:-999 1728:-61 1932:-66 2027:-84 2513:-80 2570:-55 3135:-60 3862:-71 3969:-82 4220:-65 4887:-74 4921:-999
55180 0:-999 209:-37 363:-59 395:-66 1157:-60 1248:-80 1400:-36 1576:-49 2863:-71 3654:-64 4779:-77 4921:-999
34812 0:-999 118:-65 738:-54 880:-60 1465:-28 1718:-56 2607:-53 2925:-34 3179:-90 3453:-79 4830:-74 4921:-999
55236 0:-999 399:-91 499:-56 1775:-82 2535:-84 3062:-78 4690:-75 4720:-60 4921:-999
55237 0:-999 622:-62 756:-77 1713:-77 1728:-80 1951:-75 3969:-87 4220:-72 4322:-84 4714:-70 4921:-999
55238 0:-999 74:-80 499:-76 1775:-81 2198:-87 3062:-86 3159:-85 4494:-86 4690:-79 4720:-76 4921:-999
220827 0:-999 454:-73 577:-51 1017:-76 1775:-86 2779:-72 3179:-82 3304:-76 3973:-60 4322:-71 4830:-86 4921:-999
119966 0:-999 22:-76 31:-60 2570:-71 2914:-58 3018:-74 3046:-62 3050:-55 3702:-59 4014:-79 4338:-77 4921:-999
34877 0:-999 138:-71 399:-58 499:-89 615:-60 1017:-93 1775:-73 3973:-60 4322:-81 4496:-79 4572:-60 4921:-999
34878 0:-999 577:-67 615:-70 908:-81 1017:-90 2375:-87 4003:-85 4322:-69 4371:-80 4572:-69 4921:-999
55278 0:-999 399:-61 484:-68 615:-71 622:-67 1713:-70 2187:-67 2570:-66 3973:-56 4145:-36 4572:-71 4921:-999
55292 0:-999 548:-58 1160:-57 2299:-63 2726:-54 2801:-38 3541:-68 4260:-63 4419:-69 4564:-66 4921:-999
34967 0:-999 172:-61 300:-71 2404:-25 2637:-25 2918:-12 2996:-56 3204:-20 4002:-58 4238:-57 4624:-20 4921:-999
34968 0:-999 499:-45 757:-84 1139:-50 2208:-86 3062:-59 3159:-64 3782:-83 3976:-77 4317:-49 4720:-46 4921:-999
34969 0:-999 76:-66 975:-68 1389:-55 2000:-69 2116:-71 3171:-55 3455:-68 3606:-55 4830:-58 4921:-68
35007 0:-999 244:-50 1460:-54 1571:-72 1606:-71 2421:-78 2640:-75 3131:-51 3453:-81 3734:-82 4333:-81 4921:-999
55443 0:-999 499:-75 757:-80 1558:-82 1567:-81 2027:-85 2208:-77 2777:-87 3976:-86 4732:-70 4921:-999
55444 0:-999 499:-81 757:-74 1493:-89 1558:-78 1567:-74 2027:-85 2208:-67 3268:-45 3969:-81 4014:-46 4921:-999
35043 0:-999 625:-71 1045:-93 1882:-63 2180:-63 2363:-68 2483:-72 2863:-81 3486:-77 3764:-83 3895:-74 4921:-999
55458 0:-999 726:-41 880:-72 1389:-58 2696:-75 2968:-69 3171:-50 3453:-89 3606:-50 4657:-61 4830:-73 4921:-999
35094 0:-999 297:-72 450:-58 925:-58 1398:-60 1454:-64 2364:-62 3792:-66 4035:-49 4361:-60 4742:-51 4921:-999
221066 0:-999 76:-68 596:-75 738:-73 975:-77 1389:-65 2351:-48 3071:-69 4003:-75 4499:-79 4657:-57 4921:-999
221067 0:-999 524:-81 657:-75 1092:-55 1157:-60 1184:-52 2513:-60 3508:-58 3585:-57 3764:-57 4520:-63 4921:-999
35104 0:-999 399:-58 577:-73 1775:-66 2126:-82 3973:-69 4322:-81 4350:-84 4720:-81 4921:-999
55529 0:-999 800:-66 1147:-56 2609:-52 2777:-92 2888:-52 3011:-96 3480:-62 3782:-72 4128:-53 4642:-67 4921:-999
120264 0:-999 22:-87 499:-64 1775:-73 2788:-81 3062:-70 3159:-71 3268:-77 4014:-78 4494:-71 4720:-65 4921:-999
120265 0:-999 424:-80 499:-84 1249:-62 1551:-62 1775:-87 2208:-82 3062:-72 4014:-61 4690:-60 4720:-66 4921:-999
120393 0:-999 27:-41 172:-73 261:-69 1547:-79 2404:-70 2777:-77 2918:-66 3011:-85 3466:-41 3804:-72 4921:-999
55734 0:-999 499:-60 1719:-80 1775:-77 1927:-71 2126:-76 3159:-62 3976:-84 4014:-74 4494:-60 4720:-48 4921:-999
221345 0:-999 138:-77 577:-63 2108:-78 2166:-74 2375:-80 2779:-77 3772:-82 4145:-75 4424:-72 4921:-999
221346 0:-999 138:-74 399:-80 484:-80 499:-91 615:-70 1775:-74 2187:-80 3973:-76 4322:-81 4572:-70 4921:-999
221347 0:-999 138:-84 399:-65 484:-80 499:-89 615:-73 622:-85 1775:-74 3973:-69 4322:-79 4572:-74 4921:-999
221348 0:-999 138:-79 399:-71 484:-81 499:-87 615:-72 622:-83 1775:-63 3973:-72 4322:-77 4572:-76 4921:-999
55792 0:-999 209:-71 740:-51 1248:-79 1308:-64 1400:-54 1576:-54 2183:-73 4311:-77 4500:-64 4779:-83 4921:-999
55793 0:-999 310:-74 643:-63 923:-56 1750:-66 1939:-65 3056:-65 3313:-30 3639:-65 4007:-65 4390:-77 4921:-999
120505 0:-999 209:-57 740:-53 1308:-45 1400:-58 1576:-61 2825:-75 4311:-66 4520:-70 4631:-54 4921:-999
35413 0:-999 577:-60 615:-62 1017:-81 1775:-80 2779:-69 3973:-63 4322:-78 4424:-72 4814:-61 4921:-999
35414 0:-999 74:-87 138:-82 399:-78 499:-84 1719:-88 1775:-75 2126:-88 3062:-84 3973:-78 4322:-88 4921:-999
35415 0:-999 499:-88 577:-71 622:-63 921:-74 1100:-75 1551:-69 1728:-67 1982:-78 2208:-92 4921:-999
35416 0:-999 499:-91 1139:-66 1551:-61 1654:-73 1719:-80 1975:-76 2126:-70 3268:-37 4014:-40 4690:-62 4921:-999
55829 0:-999 141:-63 499:-68 838:-69 1775:-82 1936:-67 2126:-66 3345:-65 3976:-90 4322:-90 4720:-58 4921:-999
55830 0:-999 399:-63 499:-68 615:-71 908:-80 1017:-88 1775:-53 2166:-82 2375:-83 4322:-71 4572:-71 4921:-999
120532 0:-999 209:-38 363:-60 395:-67 1184:-75 1400:-44 1576:-43 3430:-79 3654:-56 4921:-999
120566 0:-999 74:-66 130:-67 313:-77 499:-63 1775:-78 2126:-76 2139:-77 3062:-73 3976:-87 4720:-68 4921:-999
120567 0:-999 74:-80 130:-90 499:-84 527:-75 1775:-72 2139:-74 3268:-78 3973:-78 4014:-75 4720:-72 4921:-999
120588 0:-999 234:-88 446:-85 766:-79 1898:-75 2400:-67 2815:-92 3569:-67 3601:-94 3925:-75 4475:-67 4921:-999
221481 0:-999 209:-63 1248:-68 1308:-40 1400:-52 1576:-57 2325:-67 2863:-65 3232:-71 3430:-71 4779:-79 4921:-999
55918 0:-999 250:-54 796:-21 1193:-29 1224:-42 2159:-40 3072:-31 3195:-46 3777:-36 4035:-56 4742:-52 4921:-999
55919 0:-999 250:-55 796:-24 1193:-25 1224:-37 2159:-46 3072:-30 3195:-47 3777:-31 4035:-57 4742:-54 4921:-999
55920 0:-999 172:-79 284:-69 577:-62 974:-77 2341:-69 2459:-73 2880:-62 4263:-69 4899:-69 4921:-999
120634 0:-999 130:-70 2126:-64 3062:-57 3159:-62 3268:-73 4014:-71 4494:-63 4690:-64 4720:-54 4921:-999
120635 0:-999 399:-73 527:-84 2139:-73 3062:-77 3973:-64 4720:-77 4921:-999
35543 0:-999 399:-60 484:-69 577:-67 615:-65 1713:-81 2375:-84 3973:-65 4003:-78 4371:-76 4572:-59 4921:-999
221573 0:-999 244:-54 1460:-64 1571:-65 2404:-88 2421:-72 2637:-89 3131:-70 3453:-91 4390:-90 4897:-81 4921:-999
221577 0:-999 796:-53 1193:-36 1224:-33 2159:-35 3072:-38 3195:-45 3777:-51 4035:-54 4489:-70 4742:-49 4921:-999
56017 0:-999 454:-51 948:-63 1240:-66 1485:-48 1575:-63 1760:-45 1800:-71 2828:-78 3673:-70 3974:-58 4921:-999
35638 0:-999 22:-71 499:-69 577:-60 757:-77 1728:-63 2189:-59 2373:-71 3268:-51 4014:-54 4322:-81 4921:-999
35639 0:-999 577:-60 757:-78 847:-77 1535:-75 1728:-56 3103:-53 3345:-47 3969:-74 4921:-999
35654 0:-999 625:-75 657:-79 1576:-91 1882:-40 2153:-76 2180:-40 2363:-56 3764:-73 3895:-55 4921:-999
35655 0:-999 625:-73 925:-82 1454:-65 1882:-47 2180:-51 2363:-58 2863:-71 3895:-55 4742:-82 4921:-999
120762 0:-999 454:-74 577:-57 615:-45 1017:-85 3304:-86 3973:-72 4322:-82 4371:-39 4572:-55 4921:-999
120763 0:-999 577:-73 1017:-90 1775:-56 2779:-87 3062:-74 3973:-71 4322:-84 4350:-85 4921:-999
120764 0:-999 258:-75 499:-75 1719:-89 1936:-85 2126:-82 3976:-90 4329:-75 4494:-73 4690:-68 4921:-999
120765 0:-999 399:-64 577:-64 1017:-87 1775:-75 1951:-80 3973:-66 4322:-74 4424:-76 4921:-999
56183 0:-999 128:-81 496:-68 1192:-82 1859:-82 1864:-78 3018:-49 3963:-81 4286:-79 4338:-49 4608:-69 4921:-999
56189 0:-999 347:-68 526:-58 1048:-72 1358:-80 1898:-56 2058:-80 3925:-41 3994:-80 4819:-74 4921:-999
35803 0:-999 399:-72 577:-67 1017:-84 1775:-56 3397:-79 4322:-66 4350:-84 4424:-82 4921:-999
221831 0:-999 274:-83 440:-68 1547:-91 2315:-83 2777:-87 3849:-70 3961:-82 4054:-92 4060:-70 4437:-70 4921:-999
56305 0:-999 399:-72 499:-94 577:-67 615:-73 1139:-82 1775:-76 2779:-76 3973:-70 4322:-84 4496:-85 4921:-999
221903 0:-999 923:-51 1939:-73 2243:-78 2549:-80 3056:-73 3313:-35 3639:-73 4007:-73 4390:-74 4415:-84 4921:-999
35955 0:-999 622:-52 757:-76 921:-73 1039:-42 1728:-63 2570:-51 3135:-53 3862:-66 3969:-79 4921:-999
221924 0:-999 347:-76 526:-70 774:-84 1005:-82 1048:-77 1898:-67 2451:-98 3786:-82 3925:-68 4110:-83 4921:-999
35971 0:-999 300:-65 612:-59 744:-58 923:-32 1464:-59 2549:-77 2930:-62 3313:-46 3682:-77 4615:-34 4921:-999
35987 0:-999 731:-30 810:-64 871:-67 1045:-29 1327:-56 1856:-65 2153:-79 2863:-61 4361:-60 4380:-61 4921:-999
56388 0:-999 246:-62 1139:-69 1719:-51 2126:-50 2198:-35 2736:-55 3062:-46 3159:-64 4591:-78 4732:-78 4921:-999
56407 0:-999 399:-52 577:-72 615:-72 1017:-78 2187:-80 3973:-52 4322:-77 4424:-92 4572:-83 4921:-999
56409 0:-999 726:-35 997:-61 1389:-55 2696:-65 2968:-61 3150:-79 3171:-51 3606:-51 4657:-64 4830:-76 4921:-999
221986 0:-999 284:-80 454:-56 948:-67 1240:-67 1485:-43 1517:-81 2445:-78 2828:-71 3304:-70 3974:-66 4921:-999
121121 0:-999 499:-80 615:-85 1575:-92 1775:-66 1867:-93 2108:-86 2139:-73 4145:-89 4322:-81 4572:-81 4921:-999
36038 0:-999 97:-52 909:-47 1100:-30 1728:-74 1932:-47 3781:-54 3969:-42 4220:-45 4295:-62 4887:-64 4921:-999
222106 0:-999 300:-63 643:-68 1042:-71 1244:-70 2357:-62 2731:-37 2893:-79 3026:-62 4223:-64 4648:-69 4921:-999
121240 0:-999 274:-75 800:-65 1051:-84 1147:-52 1351:-52 2609:-63 2888:-59 3411:-89 3573:-46 3867:-48 4921:-999
222114 0:-999 130:-87 499:-85 1775:-80 2126:-89 3062:-84 3159:-80 3976:-85 4317:-74 4322:-86 4720:-87 4921:-999
56566 0:-999 31:-70 499:-71 1551:-61 2126:-67 2208:-75 2535:-56 3050:-68 3345:-67 4690:-57 4720:-42 4921:-999
222136 0:-999 1017:-85 3304:-83 4322:-80 4921:-999
222137 0:-999 866:-87 1776:-87 2183:-89 4921:-999
222138 0:-999 866:-87 1776:-87 2183:-89 4921:-999
36197 0:-999 74:-61 1139:-55 2003:-75 2117:-75 2788:-77 3159:-60 4494:-61 4720:-46 4921:-999
121335 0:-999 138:-89 399:-85 499:-88 615:-85 1775:-57 3062:-90 3973:-84 4322:-82 4572:-86 4921:-999
36270 0:-999 548:-46 1160:-64 1933:-83 2299:-66 2726:-46 2801:-40 3541:-65 4260:-66 4419:-73 4921:-999
36271 0:-999 2351:-53 4921:-999
36272 0:-999 526:-73 869:-88 1048:-85 1358:-84 1898:-74 2400:-80 3488:-84 3925:-81 4475:-81 4819:-84 4921:-999
56672 0:-999 172:-74 411:-58 1270:-36 1365:-73 1464:-61 1750:-69 2545:-84 2684:-79 4412:-78 4866:-84 4921:-999
121400 0:-999 74:-69 838:-74 1927:-70 2126:-67 2425:-75 3062:-70 3268:-63 3367:-75 4014:-64 4720:-58 4921:-999
121401 0:-999 74:-76 138:-75 399:-66 484:-77 615:-70 725:-92 2187:-75 3062:-74 3973:-66 4572:-70 4921:-999
121402 0:-999 300:-69 307:-74 1026:-78 1460:-69 1481:-52 1571:-62 2421:-61 4648:-70 4695:-32 4897:-79 4921:-999
56757 0:-999 548:-56 1160:-65 1898:-68 2299:-60 2726:-56 2801:-44 3541:-65 4260:-69 4819:-80 4921:-999
121457 0:-999 138:-85 399:-60 499:-87 577:-68 615:-70 1775:-74 3973:-72 4322:-65 4572:-64 4921:-999
121479 0:-999 1516:-64 2341:-76 2351:-60 2620:-62 3179:-76 3304:-83 3453:-80 4830:-73 4921:-999
36453 0:-999 209:-57 740:-52 1308:-52 1400:-50 1576:-55 2009:-75 2147:-64 3430:-60 3695:-75 4500:-55 4921:-999
222454 0:-999 454:-82 577:-60 615:-61 1017:-86 2359:-80 2375:-44 3304:-87 4322:-84 4572:-70 4921:-999
56892 0:-999 352:-81 598:-63 880:-67 928:-59 1718:-68 1753:-52 2557:-64 3336:-44 4853:-45 4921:-999
56893 0:-999 273:-78 352:-57 825:-57 2344:-70 2530:-65 2607:-66 2640:-55 3993:-54 4106:-47 4666:-52 4921:-999
56894 0:-999 347:-63 1048:-62 1160:-69 1933:-61 2299:-76 2751:-47 2801:-57 2834:-60 4782:-46 4803:-47 4921:-999
56901 0:-999 963:-82 1308:-84 1576:-86 2147:-90 2230:-87 2819:-88 3513:-78 3894:-92 4631:-63 4921:-999
222478 0:-999 541:-88 1457:-87 1576:-83 4311:-89 4631:-65 4921:-999
222482 0:-999 499:-84 577:-68 622:-63 757:-88 2208:-85 2570:-63 3973:-56 4014:-65 4145:-68 4322:-75 4921:-999
222571 0:-999 399:-58 484:-59 577:-58 615:-50 1951:-65 2115:-69 2187:-59 3973:-60 4371:-66 4572:-53 4921:-999
121721 0:-999 138:-80 399:-66 499:-80 1775:-64 2126:-83 2139:-78 3772:-75 3973:-67 4322:-83 4572:-78 4921:-999
57019 0:-999 74:-68 1139:-58 1623:-74 1719:-73 2126:-77 3062:-60 3411:-71 4720:-54 4921:-999
57033 0:-999 726:-85 908:-71 930:-76 1389:-56 2116:-74 2351:-64 3179:-53 3606:-68 4657:-56 4830:-79 4921:-999
36643 0:-999 1017:-90 1249:-79 1713:-72 1775:-92 1951:-72 2208:-88 3106:-83 3973:-60 4145:-38 4322:-82 4921:-999
222620 0:-999 74:-56 499:-63 1139:-52 1719:-77 1775:-87 2535:-76 2788:-68 3411:-66 4317:-51 4720:-49 4921:-999
121803 0:-999 625:-68 731:-74 1045:-78 1776:-88 1882:-36 2180:-36 2363:-47 2863:-60 3895:-54 4601:-78 4921:-999
222708 0:-999 313:-75 499:-61 622:-74 1139:-54 1623:-70 1719:-72 1936:-76 3976:-86 4317:-60 4720:-53 4921:-999
222709 0:-999 499:-82 875:-70 1164:-81 1728:-73 1936:-73 1982:-68 2126:-74 2208:-81 4732:-76 4921:-999
36767 0:-999 399:-65 577:-57 1017:-85 1775:-75 2375:-80 4322:-74 4424:-74 4496:-75 4572:-59 4921:-999
36768 0:-999 74:-81 399:-74 499:-80 527:-85 622:-92 1775:-72 3973:-73 4322:-80 4572:-90 4921:-999
121903 0:-999 399:-38 484:-56 615:-54 930:-68 2115:-69 2187:-55 3973:-45 4145:-66 4371:-60 4572:-52 4921:-999
57204 0:-999 138:-77 399:-69 577:-68 615:-73 3062:-82 3397:-82 3772:-84 3973:-72 4424:-89 4572:-75 4921:-999
57237 0:-999 347:-81 526:-74 1048:-84 1898:-69 2451:-82 2815:-89 3601:-88 3786:-86 3925:-68 4819:-80 4921:-999
121943 0:-999 352:-74 598:-65 928:-58 1026:-92 1034:-61 1753:-49 2557:-65 3336:-50 4106:-88 4853:-45 4921:-999
36871 0:-999 399:-67 484:-67 1728:-75 2187:-70 3973:-67 4145:-37 4322:-78 4348:-80 4496:-74 4921:-999
36872 0:-999 97:-59 654:-40 909:-61 1100:-68 1555:-30 3781:-60 3969:-80 4172:-48 4921:-999
36873 0:-999 622:-62 921:-75 968:-74 1249:-56 1551:-65 1728:-67 1982:-67 2187:-66 4145:-63 4690:-60 4921:-999
57279 0:-999 738:-72 1389:-80 2351:-62 2620:-62 2740:-83 3179:-91 4830:-86 4921:-999
36874 0:-999 399:-65 499:-81 577:-66 1728:-70 2108:-70 2208:-87 3062:-73 3973:-60 4145:-64 4322:-81 4921:-999
36881 0:-999 22:-82 141:-59 623:-73 1654:-67 2117:-77 2535:-67 2788:-79 3345:-54 4014:-77 4329:-82 4921:-999
36903 0:-999 548:-61 1160:-78 1933:-78 2299:-68 2726:-69 2801:-63 3541:-49 4260:-70 4419:-47 4921:-999
122025 0:-999 93:-45 721:-62 757:-88 1100:-71 1248:-77 1482:-45 1728:-68 2102:-64 2513:-63 3969:-61 4921:-999
