219586 0:-999 564:-29 855:-85 965:-34 1675:-83 1850:-83 2268:-83 2272:-44 2294:-84 3240:-83 3692:-999
121995 0:-999 166:-78 1391:-66 1504:-77 1531:-91 1679:-61 1724:-41 1750:-52 2364:-48 2787:-66 3539:-80 3692:-999
122005 0:-999 301:-85 1024:-62 1133:-73 1559:-19 1627:-88 1890:-78 2389:-69 2927:-62 3188:-62 3665:-57 3692:-999
122070 0:-999 542:-63 703:-67 866:-66 1051:-36 1066:-67 1714:-63 2185:-63 2200:-61 2690:-36 3076:-59 3692:-999
37074 0:-999 40:-80 422:-77 465:-91 632:-29 1824:-83 2327:-69 2546:-86 3088:-65 3277:-86 3653:-78 3692:-999
57475 0:-999 896:-72 1051:-75 1714:-80 2600:-81 2690:-83 2758:-72 3076:-80 3182:-82 3692:-999
122199 0:-999 296:-70 1024:-71 1133:-80 1559:-61 2389:-40 2649:-74 3665:-48 3692:-999
122200 0:-999 296:-61 589:-92 814:-89 1024:-68 1133:-77 1244:-79 1559:-51 2389:-44 2649:-70 3665:-44 3692:-999
122201 0:-999 296:-69 1024:-68 1133:-74 1244:-77 1559:-50 2389:-44 2649:-68 3188:-76 3665:-39 3692:-999
122202 0:-999 296:-72 1024:-65 1133:-81 1371:-78 1559:-47 1839:-86 2325:-87 2389:-40 2649:-69 3665:-45 3692:-999
57533 0:-999 259:-71 301:-51 769:-79 1009:-71 1412:-65 2103:-66 2463:-85 2488:-78 2927:-75 3188:-34 3692:-999
223156 0:-999 264:-75 1258:-62 1431:-68 1584:-82 2079:-82 2393:-61 2429:-39 2544:-73 2756:-69 3134:-74 3692:-999
122297 0:-999 309:-92 564:-31 747:-91 965:-32 1675:-75 2268:-94 2272:-49 2294:-95 2992:-90 3240:-88 3692:-999
223195 0:-999 425:-81 564:-61 965:-77 1181:-43 1236:-84 1850:-88 2272:-30 2294:-84 3240:-61 3692:-999
122341 0:-999 424:-82 1291:-91 1724:-46 1750:-58 2121:-90 2148:-84 2364:-61 2787:-79 3426:-76 3692:-999
223302 0:-999 296:-68 1024:-67 1133:-74 1244:-85 1559:-52 2389:-48 2649:-71 3665:-45 3692:-999
57755 0:-999 12:-72 98:-84 441:-88 502:-86 608:-85 1529:-42 1824:-79 2327:-29 2550:-86 3653:-34 3692:-999
223389 0:-999 166:-71 178:-54 189:-66 548:-75 899:-63 1021:-82 1599:-76 1679:-67 1750:-72 2148:-73 3692:-999
57864 0:-999 246:-66 425:-74 921:-83 1157:-78 1601:-35 1658:-47 2441:-75 2756:-54 3121:-61 3521:-60 3692:-999
37518 0:-999 68:-76 192:-69 439:-61 1365:-72 1883:-71 1941:-75 2301:-71 2888:-72 2914:-39 3692:-999
37519 0:-999 439:-86 778:-68 947:-71 1870:-66 1883:-64 1941:-74 1960:-67 2135:-61 2301:-64 2914:-49 3692:-999
37520 0:-999 300:-79 703:-60 866:-62 1082:-58 1224:-76 1380:-67 1462:-76 1941:-69 3692:-999
122599 0:-999 425:-84 564:-31 965:-83 1675:-74 2272:-52 2936:-86 3240:-76 3692:-999
57975 0:-999 778:-64 859:-79 1656:-86 1724:-76 1870:-57 1941:-79 1960:-58 2301:-68 2914:-41 3215:-74 3692:-999
58041 0:-999 425:-91 564:-64 965:-80 1236:-91 2272:-43 2936:-85 3032:-91 3240:-66 3692:-999
58042 0:-999 309:-89 406:-91 425:-82 564:-71 890:-93 965:-81 2272:-45 2936:-85 3240:-67 3692:-999
58043 0:-999 425:-88 564:-66 965:-76 1850:-91 2272:-45 2294:-87 2936:-86 3240:-74 3692:-999
58044 0:-999 425:-87 564:-65 965:-75 1236:-85 2272:-40 2294:-88 2936:-82 3240:-65 3692:-999
58098 0:-999 155:-85 425:-76 581:-72 1279:-80 1301:-74 1601:-32 1658:-41 2441:-67 3201:-84 3257:-72 3692:-999
58115 0:-999 259:-86 1009:-79 1024:-58 1244:-71 1559:-42 2389:-65 2488:-70 3188:-67 3665:-69 3692:-999
58116 0:-999 108:-46 290:-62 925:-63 1253:-54 2010:-77 2756:-74 2915:-75 3121:-80 3406:-80 3572:-41 3692:-999
58132 0:-999 125:-65 259:-55 301:-53 1009:-62 1412:-56 1540:-65 2103:-65 2488:-63 2927:-67 3188:-29 3692:-999
58133 0:-999 155:-79 364:-62 581:-67 658:-69 681:-69 755:-34 789:-34 990:-73 1334:-51 3692:-999
37931 0:-999 296:-54 1009:-81 1024:-55 1244:-69 1559:-35 2389:-63 2927:-67 3188:-65 3665:-56 3692:-999
37940 0:-999 921:-72 1157:-79 1814:-82 2067:-27 2273:-82 2481:-68 2754:-76 3218:-68 3521:-88 3615:-68 3692:-999
223907 0:-999 309:-87 425:-83 564:-28 928:-91 1675:-74 2272:-47 3032:-94 3240:-80 3242:-91 3692:-999
223908 0:-999 425:-84 564:-27 715:-92 928:-86 1675:-68 1850:-94 2268:-89 2272:-45 2294:-93 3692:-999
223909 0:-999 309:-79 425:-80 564:-33 890:-80 1237:-79 1675:-78 2272:-51 2294:-82 2936:-86 3240:-75 3692:-999
123133 0:-999 406:-87 425:-74 564:-77 928:-87 1236:-86 2272:-60 2294:-71 2936:-70 3240:-41 3440:-79 3692:-999
123134 0:-999 425:-68 2272:-56 2936:-70 3240:-33 3692:-999
58430 0:-999 116:-85 422:-74 465:-44 1824:-85 2342:-35 2349:-38 2546:-75 3043:-74 3277:-71 3692:-999
123147 0:-999 999:-31 1258:-91 1452:-87 2065:-72 2079:-87 2300:-82 2417:-85 3253:-63 3281:-89 3692:-999
123148 0:-999 320:-83 425:-80 564:-28 928:-85 1236:-82 1675:-78 2272:-46 2294:-83 3240:-78 3604:-86 3692:-999
58538 0:-999 12:-93 98:-26 240:-90 1529:-91 2254:-84 2327:-85 2349:-88 2550:-58 3277:-88 3328:-91 3692:-999
123257 0:-999 921:-68 1157:-83 1235:-64 1258:-84 1738:-66 1989:-90 2067:-40 3615:-83 3692:-999
224142 0:-999 49:-25 698:-67 1158:-34 1358:-51 1697:-91 1885:-67 2626:-52 2844:-79 3232:-26 3494:-88 3692:-999
38237 0:-999 178:-59 189:-64 642:-87 805:-82 1021:-28 1268:-76 1539:-40 3175:-78 3389:-45 3692:-999
224240 0:-999 155:-81 196:-83 453:-83 581:-73 681:-72 789:-49 1301:-74 1795:-87 2302:-57 3005:-55 3692:-999
38326 0:-999 480:-81 682:-81 733:-71 921:-40 1157:-68 2067:-53 2481:-58 2974:-67 3218:-46 3692:-999
38327 0:-999 103:-48 111:-86 649:-91 1245:-91 2071:-54 2639:-84 2858:-76 3009:-51 3692:-999
58698 0:-999 425:-84 564:-57 965:-84 1236:-89 1675:-95 1850:-91 2272:-45 2294:-88 3240:-65 3251:-79 3692:-999
58721 0:-999 508:-67 594:-67 986:-80 1511:-82 1925:-43 2004:-68 2018:-80 2994:-74 3146:-74 3578:-61 3692:-999
158340 0:-999 425:-72 453:-82 581:-78 990:-83 1301:-79 1601:-41 1658:-46 2441:-76 2683:-71 3257:-73 3692:-999
158341 0:-999 296:-52 1024:-55 1133:-46 1244:-73 1559:-78 1627:-47 2649:-72 2927:-64 3188:-78 3665:-71 3692:-999
58755 0:-999 296:-60 1009:-83 1024:-60 1244:-75 1559:-35 1627:-80 2389:-66 2927:-64 3188:-71 3665:-66 3692:-999
58947 0:-999 733:-80 921:-72 1157:-79 1235:-55 1258:-78 1738:-57 2067:-35 3218:-71 3521:-93 3615:-64 3692:-999
59134 0:-999 579:-79 840:-71 887:-68 986:-91 1877:-39 2004:-88 3306:-80 3578:-83 3630:-85 3692:-999
123893 0:-999 441:-88 465:-36 1209:-88 1440:-69 1538:-90 2342:-51 2349:-32 2546:-84 3043:-71 3277:-71 3692:-999
38853 0:-999 296:-69 814:-86 1024:-63 1244:-72 1559:-57 2012:-85 2389:-49 2649:-76 3188:-79 3665:-38 3692:-999
59301 0:-999 1024:-62 1133:-70 1559:-51 1890:-92 2389:-53 2649:-70 2927:-78 3188:-79 3665:-40 3692:-999
59302 0:-999 309:-80 425:-75 564:-57 965:-78 1236:-79 1850:-84 2272:-43 2936:-78 3032:-89 3240:-56 3692:-999
159005 0:-999 137:-88 264:-84 1258:-49 1431:-73 1584:-69 2393:-57 2429:-45 2709:-82 2756:-72 3134:-79 3692:-999
39075 0:-999 155:-42 453:-59 581:-52 956:-70 1165:-46 1301:-53 2308:-64 2441:-56 3448:-70 3692:-999
39076 0:-999 155:-33 364:-67 453:-56 581:-58 681:-62 990:-60 1165:-47 2441:-70 2762:-70 3257:-70 3692:-999
39077 0:-999 155:-42 453:-66 581:-57 681:-61 990:-64 1165:-44 1818:-82 2302:-64 2441:-66 2762:-76 3692:-999
39078 0:-999 155:-46 453:-62 581:-52 681:-62 956:-69 990:-60 1165:-57 1279:-83 1846:-77 3448:-69 3692:-999
59439 0:-999 921:-68 1157:-71 1220:-86 1235:-63 1989:-77 2067:-39 2429:-85 3218:-72 3562:-72 3615:-71 3692:-999
39218 0:-999 425:-81 564:-20 732:-90 890:-84 928:-90 965:-28 1237:-90 1675:-75 2272:-49 3240:-79 3692:-999
39219 0:-999 425:-90 505:-89 732:-90 928:-91 965:-38 1237:-88 1596:-89 1675:-87 3240:-76 3604:-91 3692:-999
39220 0:-999 425:-90 505:-89 732:-90 928:-91 965:-38 1237:-88 1596:-89 1675:-87 3240:-76 3604:-91 3692:-999
39221 0:-999 309:-82 425:-74 564:-54 965:-71 1850:-86 2272:-36 2294:-78 2385:-87 2884:-88 3240:-59 3692:-999
59681 0:-999 155:-80 196:-81 581:-72 681:-78 755:-52 789:-51 990:-76 1301:-75 2302:-59 3005:-57 3692:-999
59685 0:-999 342:-72 947:-67 1148:-91 1724:-79 1750:-87 1870:-55 1883:-68 1960:-59 2135:-55 2914:-42 3692:-999
39441 0:-999 829:-85 1367:-41 1887:-44 2861:-84 2908:-59 3088:-71 3092:-62 3306:-52 3578:-68 3692:-999
59804 0:-999 829:-72 1223:-78 1367:-32 1887:-37 2112:-62 2465:-85 3088:-56 3092:-63 3306:-36 3692:-999
59835 0:-999 542:-69 866:-80 896:-87 1051:-51 2185:-69 2200:-66 2600:-88 2690:-54 2825:-86 3076:-80 3692:-999
159509 0:-999 778:-76 1291:-77 1531:-92 1656:-89 1747:-87 1870:-68 1883:-81 1960:-70 2301:-79 2914:-52 3692:-999
171538 0:-999 47:-43 178:-74 552:-74 859:-58 915:-70 1531:-76 2150:-71 2628:-60 2655:-75 2888:-80 3692:-999
171592 0:-999 98:-67 441:-71 465:-80 632:-71 1529:-35 1824:-70 2327:-19 2349:-74 2546:-76 2550:-83 3692:-999
159633 0:-999 196:-77 364:-57 453:-84 581:-72 658:-61 789:-46 1301:-80 1334:-56 2302:-60 2762:-88 3692:-999
159675 0:-999 480:-80 1351:-67 2065:-59 2268:-78 2417:-75 2754:-81 2989:-85 3163:-74 3228:-74 3255:-38 3692:-999
159676 0:-999 543:-83 1351:-73 1352:-72 1780:-89 2065:-74 2268:-78 2754:-76 3163:-68 3253:-75 3255:-36 3692:-999
60218 0:-999 296:-67 1024:-52 1133:-53 1244:-73 1357:-84 1559:-63 1627:-65 2012:-85 2927:-78 3665:-81 3692:-999
171867 0:-999 579:-79 840:-80 887:-69 1102:-82 1367:-84 1877:-41 2004:-91 2401:-82 2994:-81 3578:-78 3692:-999
171868 0:-999 579:-80 608:-89 738:-91 840:-76 887:-71 1511:-87 1877:-34 2994:-87 3277:-90 3578:-84 3692:-999
171869 0:-999 608:-81 632:-71 1367:-70 1511:-53 2327:-70 2546:-76 2797:-81 2994:-89 3397:-73 3653:-81 3692:-999
171894 0:-999 296:-62 1024:-66 1244:-72 1559:-32 1627:-79 2389:-64 2649:-69 2927:-76 3665:-60 3692:-999
60365 0:-999 425:-82 564:-67 965:-76 1236:-74 1850:-92 2272:-34 2294:-81 2936:-75 3240:-63 3692:-999
60366 0:-999 309:-78 320:-84 425:-52 564:-65 715:-96 965:-79 2272:-39 2936:-74 3240:-62 3692:-999
172001 0:-999 921:-74 1157:-79 1220:-74 1235:-67 1738:-57 2067:-34 2754:-86 3218:-72 3615:-71 3676:-83 3692:-999
60396 0:-999 71:-74 589:-65 1024:-63 1890:-88 2124:-69 2458:-78 2576:-61 3692:-999
160052 0:-999 425:-79 564:-62 928:-85 965:-68 1236:-77 2272:-27 2294:-79 2385:-81 2936:-74 3240:-64 3692:-999
160053 0:-999 309:-77 406:-89 425:-75 564:-61 965:-76 1236:-74 1596:-91 2272:-38 3039:-90 3240:-56 3692:-999
160054 0:-999 123:-95 406:-92 564:-71 965:-71 2272:-22 2288:-67 2936:-76 3240:-59 3692:-999
60441 0:-999 149:-81 1524:-48 1746:-86 3277:-78 3389:-89 3392:-28 3692:-999
160148 0:-999 47:-43 178:-79 189:-84 552:-77 859:-59 915:-82 1870:-85 2628:-63 2837:-78 3105:-80 3692:-999
125299 0:-999 422:-74 465:-79 688:-74 1379:-70 1953:-74 2349:-70 2546:-41 2998:-85 3198:-72 3277:-44 3692:-999
172541 0:-999 178:-52 189:-67 899:-65 1391:-62 1679:-59 1724:-34 1750:-59 2787:-54 3539:-72 3692:-999
125604 0:-999 259:-62 773:-72 814:-76 1106:-53 1412:-56 1559:-66 2463:-78 2488:-67 3188:-25 3692:-999
60936 0:-999 132:-90 632:-44 1745:-86 2327:-80 2335:-83 2401:-81 2546:-85 2863:-92 3088:-66 3653:-84 3692:-999
60975 0:-999 113:-18 594:-54 986:-74 1925:-34 2004:-54 2994:-77 3009:-76 3146:-68 3225:-79 3578:-49 3692:-999
60979 0:-999 103:-53 577:-68 1511:-69 2018:-69 2071:-44 2858:-64 2994:-75 3009:-38 3225:-75 3692:-999
61076 0:-999 155:-75 196:-67 525:-84 581:-69 681:-75 990:-70 1301:-71 2302:-50 2308:-87 2762:-80 3692:-999
61077 0:-999 480:-79 682:-81 921:-75 1220:-76 1235:-55 1814:-89 2067:-30 2429:-80 2974:-84 3218:-75 3692:-999
125810 0:-999 921:-37 1157:-72 2067:-55 2481:-52 2754:-75 2974:-63 3201:-73 3218:-39 3521:-80 3676:-72 3692:-999
160810 0:-999 530:-87 543:-83 999:-41 1258:-88 1431:-83 2022:-80 2065:-77 2300:-75 3253:-64 3692:-999
160819 0:-999 425:-86 564:-63 890:-93 1237:-94 2272:-38 2294:-84 2936:-80 3032:-91 3201:-90 3240:-64 3692:-999
61210 0:-999 999:-52 1431:-92 1452:-86 1584:-93 2022:-92 2065:-80 2300:-78 2417:-89 3253:-72 3255:-94 3692:-999
160998 0:-999 505:-63 732:-79 914:-65 947:-88 1124:-42 1417:-85 1719:-83 1943:-76 2032:-76 2935:-80 3692:-999
173022 0:-999 108:-68 290:-68 925:-56 1253:-56 2756:-80 3121:-87 3572:-44 3692:-999
61432 0:-999 165:-71 422:-68 465:-49 833:-46 1440:-75 2349:-37 2546:-78 2716:-68 3277:-66 3328:-71 3692:-999
126151 0:-999 629:-73 975:-77 1024:-48 1051:-68 2103:-74 2200:-59 2488:-61 2737:-76 2927:-55 3500:-68 3692:-999
161158 0:-999 465:-76 1524:-61 1953:-37 2349:-66 2546:-61 2998:-71 3198:-37 3277:-58 3692:-999
61562 0:-999  3692:-999
61563 0:-999 108:-49 137:-83 290:-69 925:-65 1170:-83 1253:-56 1266:-83 2915:-79 3572:-37 3692:-999
61564 0:-999  3692:-999
61565 0:-999 108:-49 137:-83 290:-69 925:-65 1170:-83 1253:-56 1266:-83 2915:-79 3572:-37 3692:-999
161248 0:-999 43:-65 619:-42 677:-81 932:-81 1504:-80 1991:-59 2319:-72 2359:-69 3279:-51 3539:-87 3692:-999
173337 0:-999 480:-84 493:-73 1345:-78 1431:-50 1584:-57 2079:-49 2300:-62 2393:-72 2422:-55 2544:-79 3692:-999
61695 0:-999 425:-91 564:-33 965:-32 1237:-90 1675:-83 1850:-92 2272:-58 2294:-88 2609:-92 3163:-92 3692:-999
61696 0:-999 564:-29 855:-90 965:-36 1675:-84 1850:-89 2272:-61 2294:-90 2609:-90 2992:-87 3692:-999
61697 0:-999 406:-86 564:-29 965:-43 1675:-80 1850:-92 2268:-93 2272:-51 3240:-80 3692:-999
61698 0:-999 309:-91 406:-91 425:-91 564:-46 965:-41 1675:-82 1850:-90 2272:-47 3692:-999
61699 0:-999 425:-88 564:-30 965:-36 1675:-79 2272:-46 2609:-92 3692:-999
61700 0:-999 309:-88 564:-32 715:-86 732:-89 747:-88 965:-34 1237:-92 1675:-87 2272:-54 3240:-84 3692:-999
61701 0:-999 564:-29 855:-85 965:-42 1237:-87 1675:-88 2272:-52 2294:-88 3240:-81 3692:-999
61702 0:-999 564:-37 965:-33 1237:-88 1675:-79 1850:-91 2272:-50 2294:-85 3240:-86 3692:-999
61703 0:-999 425:-92 564:-31 965:-36 1237:-90 1675:-82 2272:-48 2294:-86 2385:-89 3240:-86 3692:-999
61704 0:-999 309:-90 564:-24 732:-90 965:-35 1675:-79 2272:-57 2294:-86 3692:-999
161323 0:-999 178:-27 189:-59 899:-75 1021:-61 1539:-76 1724:-74 1947:-72 2403:-74 2888:-84 3175:-69 3692:-999
161393 0:-999 422:-74 441:-74 502:-80 608:-79 632:-71 1529:-38 1824:-70 2327:-29 2550:-80 3653:-43 3692:-999
173477 0:-999 103:-55 111:-71 201:-76 577:-74 827:-78 1245:-65 2071:-48 2858:-65 3009:-56 3225:-82 3692:-999
126530 0:-999 425:-87 564:-56 1675:-92 1850:-82 2272:-31 2294:-82 2936:-80 3201:-85 3240:-59 3440:-90 3692:-999
126531 0:-999 425:-78 564:-60 732:-91 847:-92 1236:-82 2272:-42 2294:-82 2936:-82 3032:-91 3240:-60 3692:-999
173723 0:-999 178:-63 189:-78 306:-39 1746:-63 2038:-67 2771:-68 3008:-75 3096:-57 3353:-78 3692:-999
161697 0:-999 921:-67 1157:-79 1235:-64 1738:-65 2067:-45 2683:-87 3218:-80 3615:-86 3676:-78 3692:-999
173834 0:-999 130:-78 523:-60 1892:-74 1906:-76 1912:-77 1958:-65 2350:-74 2452:-75 2876:-69 2933:-48 3692:-999
161815 0:-999 58:-73 298:-89 1666:-78 1701:-77 1829:-78 1933:-77 2497:-69 2736:-94 3362:-44 3692:-999
173914 0:-999 47:-40 439:-71 552:-78 695:-78 859:-61 1531:-83 1724:-75 2301:-75 2628:-57 2655:-75 3692:-999
173952 0:-999 103:-56 111:-76 986:-90 1245:-81 1511:-86 2018:-72 2071:-52 2217:-81 2858:-63 3009:-57 3692:-999
62339 0:-999 999:-25 1747:-92 1883:-66 1958:-80 3356:-76 3692:-999
118812 0:-999 866:-87 1051:-64 1714:-65 2200:-61 2600:-83 2690:-79 2758:-64 3076:-76 3642:-90 3692:-999
119395 0:-999 43:-71 390:-79 619:-51 677:-78 932:-78 1695:-86 1991:-73 2866:-84 3072:-86 3279:-54 3692:-999
119396 0:-999 425:-84 564:-70 890:-88 965:-74 1850:-88 2272:-43 2294:-87 2685:-90 2936:-83 3240:-70 3692:-999
119400 0:-999 406:-91 564:-54 965:-75 1236:-82 1850:-86 2272:-30 2294:-84 2385:-87 3201:-89 3240:-62 3692:-999
119660 0:-999 34:-78 47:-43 552:-74 859:-61 915:-82 1365:-85 1724:-87 2403:-72 2628:-71 2655:-83 3692:-999
119743 0:-999 155:-48 364:-85 453:-65 581:-46 990:-68 1165:-54 1334:-83 1818:-81 3257:-78 3692:-999
119744 0:-999 364:-80 453:-64 581:-53 681:-61 1165:-48 1301:-51 1334:-83 3692:-999
119753 0:-999 425:-81 564:-61 890:-86 965:-71 1236:-78 1237:-90 2272:-38 2294:-79 2936:-78 3240:-60 3692:-999
