54073 0:-999 523:-62 1250:-78 1324:-84 1522:-92 1579:-67 1707:-33 2481:-74 3335:-69 3655:-78 3779:-999
35781 0:-999 35:-80 1250:-71 1579:-62 1693:-81 1707:-75 2442:-77 2579:-78 2669:-65 3335:-73 3655:-37 3779:-999
35823 0:-999 77:-71 352:-66 414:-79 812:-69 981:-85 1057:-79 2045:-32 2303:-40 3408:-71 3767:-62 3779:-999
221801 0:-999 23:-58 188:-91 1725:-37 1764:-44 1911:-37 2359:-38 3691:-37 3778:-45 3779:-999
56282 0:-999 77:-37 352:-88 640:-79 812:-36 981:-84 1082:-85 2045:-63 2303:-78 2579:-87 3408:-36 3779:-999
56283 0:-999 77:-39 640:-80 812:-38 981:-83 1082:-85 1693:-80 2045:-63 2303:-78 2579:-85 3408:-39 3779:-999
56340 0:-999 145:-82 354:-74 822:-69 1068:-48 1191:-62 1412:-66 2192:-68 2473:-91 2545:-66 3376:-62 3779:-999
56381 0:-999 568:-88 937:-73 1043:-84 1092:-84 1485:-82 1621:-90 2386:-77 2412:-75 2654:-86 3475:-34 3779:-999
56382 0:-999 375:-88 1092:-88 1110:-50 1166:-66 1344:-94 2134:-81 2707:-69 2982:-88 3311:-82 3779:-999
121091 0:-999 628:-69 1294:-24 1512:-81 1561:-35 2240:-74 2789:-60 3220:-38 3779:-999
221988 0:-999 1217:-78 1615:-76 2009:-49 2073:-56 2367:-75 2573:-80 3275:-75 3469:-61 3611:-57 3778:-94 3779:-999
221989 0:-999 77:-37 481:-56 812:-40 1057:-91 1229:-56 1343:-84 1693:-91 2045:-74 2303:-89 3408:-43 3779:-999
221990 0:-999 446:-76 681:-79 1436:-84 1572:-87 1892:-79 2301:-80 2434:-88 2595:-92 2904:-69 3648:-76 3779:-999
221995 0:-999 162:-87 549:-83 732:-46 775:-84 1135:-80 1621:-86 1813:-76 1857:-43 2423:-71 3642:-84 3779:-999
121166 0:-999 523:-64 1250:-80 1324:-80 1579:-66 1707:-40 2481:-79 2521:-83 2556:-86 3238:-88 3335:-71 3779:-999
222089 0:-999 115:-61 389:-81 504:-76 844:-61 852:-74 1566:-73 2354:-76 2505:-82 3212:-78 3274:-67 3779:-999
56534 0:-999 446:-68 681:-74 1572:-87 1892:-78 2301:-70 2434:-82 2721:-75 2904:-68 3494:-86 3648:-69 3779:-999
56535 0:-999 219:-80 775:-92 832:-79 1124:-85 1987:-74 2339:-88 2948:-84 3104:-87 3450:-73 3720:-50 3779:-999
121237 0:-999 506:-49 729:-74 1070:-68 1803:-61 1886:-65 2102:-59 2704:-55 2871:-51 3179:-61 3446:-48 3779:-999
56536 0:-999 219:-82 832:-81 1124:-85 1987:-66 2948:-91 3046:-90 3104:-87 3450:-65 3720:-43 3779:-999
56537 0:-999 219:-77 775:-88 832:-81 1124:-87 1860:-89 1987:-70 3104:-85 3450:-69 3720:-50 3724:-93 3779:-999
56538 0:-999 219:-79 775:-88 832:-81 1987:-81 3104:-88 3450:-81 3720:-37 3779:-999
56539 0:-999 219:-82 775:-88 832:-86 1987:-73 3104:-83 3450:-73 3720:-54 3779:-999
56540 0:-999 219:-85 832:-84 1987:-71 2948:-87 3450:-72 3720:-36 3779:-999
222128 0:-999 147:-39 316:-79 902:-61 1556:-39 1643:-62 1777:-45 2463:-39 2589:-38 3270:-43 3536:-45 3779:-999
36161 0:-999 475:-74 681:-85 1294:-77 1314:-66 1589:-48 1835:-74 2540:-64 2904:-76 2928:-56 3658:-77 3779:-999
36172 0:-999 194:-84 224:-46 575:-75 1684:-81 1873:-78 2326:-65 2341:-78 2904:-73 3761:-76 3779:-999
36209 0:-999 774:-53 1029:-78 1200:-72 1566:-59 2642:-78 2713:-61 3331:-72 3650:-77 3673:-82 3763:-76 3779:-999
36231 0:-999 506:-52 1052:-78 1070:-61 1268:-54 1886:-65 2160:-78 2298:-74 2563:-62 3179:-51 3446:-32 3779:-999
121362 0:-999 523:-80 544:-74 1693:-70 2442:-59 2473:-80 2579:-70 2669:-58 3335:-81 3655:-62 3669:-75 3779:-999
36283 0:-999 519:-77 993:-84 1490:-59 1693:-29 2442:-67 2473:-36 2579:-33 2669:-62 3655:-70 3779:-999
222332 0:-999 423:-82 709:-84 1525:-63 1886:-68 1984:-47 2499:-83 2563:-84 2855:-85 2871:-64 3144:-68 3779:-999
222337 0:-999 729:-76 863:-57 914:-71 1214:-66 1257:-67 2826:-70 2908:-64 2940:-46 3069:-65 3202:-63 3779:-999
121494 0:-999 220:-82 446:-70 681:-82 1892:-82 2301:-74 2434:-82 2595:-82 2721:-73 2904:-68 3494:-90 3779:-999
121496 0:-999 446:-73 681:-60 1031:-77 2326:-85 2341:-78 2595:-87 2721:-75 2904:-61 3648:-86 3658:-78 3779:-999
222391 0:-999 446:-70 459:-84 1436:-80 2301:-48 2388:-77 3648:-46 3779:-999
56903 0:-999 993:-85 1250:-76 1579:-81 1693:-81 1707:-82 2442:-86 2579:-85 2669:-78 3655:-42 3779:-999
56915 0:-999 190:-65 399:-73 563:-73 1494:-67 1948:-65 2574:-70 2583:-46 2918:-71 3287:-71 3538:-61 3779:-999
56916 0:-999 190:-73 314:-80 399:-74 563:-69 871:-86 1494:-71 1948:-66 2583:-50 2918:-74 3287:-57 3779:-999
121660 0:-999 147:-35 316:-65 818:-73 1556:-35 1777:-43 1945:-76 2463:-35 2589:-35 3270:-49 3637:-68 3779:-999
121698 0:-999 937:-72 1043:-84 1092:-76 1485:-81 1621:-82 2098:-81 2386:-80 2412:-76 2654:-80 3475:-33 3779:-999
121707 0:-999 544:-74 993:-80 1082:-76 1579:-75 2442:-54 2473:-81 2579:-64 2669:-64 3655:-76 3779:-999
121742 0:-999 219:-86 832:-84 1987:-64 3104:-87 3450:-71 3720:-53 3779:-999
222624 0:-999 774:-68 1029:-59 1768:-54 1823:-62 1969:-56 3170:-64 3212:-61 3285:-61 3527:-50 3650:-59 3779:-999
36696 0:-999 1250:-78 1343:-72 1579:-72 1707:-77 2436:-67 2442:-82 2579:-90 2669:-68 3335:-75 3655:-34 3779:-999
57130 0:-999 262:-50 1083:-75 1579:-81 2066:-67 2266:-31 2576:-60 2605:-67 2679:-69 3045:-51 3481:-62 3779:-999
36736 0:-999 219:-75 549:-50 577:-74 771:-78 775:-64 1435:-45 1860:-81 1928:-72 2205:-80 3642:-50 3779:-999
121859 0:-999 115:-58 729:-63 844:-59 852:-72 1070:-88 1257:-84 1692:-38 1803:-43 2704:-42 2826:-43 3779:-999
36765 0:-999 77:-22 481:-52 640:-69 812:-23 1082:-64 1229:-52 2045:-56 3408:-27 3779:-999
222764 0:-999 1220:-82 1225:-84 1964:-78 2022:-64 2271:-62 3076:-66 3126:-84 3201:-77 3579:-66 3779:-999
121969 0:-999 145:-77 833:-70 1068:-58 1191:-73 1343:-74 1412:-73 2545:-75 2666:-76 3117:-71 3376:-70 3779:-999
222923 0:-999 423:-82 1268:-53 1379:-82 1886:-69 1984:-44 2499:-83 2855:-83 3144:-69 3361:-49 3446:-60 3779:-999
122064 0:-999 255:-64 256:-55 288:-64 1476:-64 2259:-60 2537:-60 2555:-56 2939:-58 3024:-54 3778:-82 3779:-999
222947 0:-999 562:-42 1042:-59 1055:-59 1118:-68 1902:-63 1945:-58 1958:-34 2486:-62 2886:-66 3506:-48 3779:-999
222948 0:-999 193:-55 1334:-58 1351:-45 2237:-38 2573:-55 2687:-55 3317:-58 3556:-55 3675:-38 3779:-999
37037 0:-999 426:-52 487:-74 858:-49 1070:-88 1551:-60 2102:-73 2202:-73 2505:-78 2826:-70 3309:-36 3779:-999
223029 0:-999 446:-70 681:-73 1572:-84 1892:-81 2301:-75 2595:-82 2721:-72 2904:-68 3648:-83 3658:-85 3779:-999
223030 0:-999 446:-69 681:-81 1572:-84 1892:-62 2301:-72 2595:-86 2721:-73 2904:-62 3494:-87 3648:-71 3779:-999
223031 0:-999 220:-81 446:-67 681:-72 1436:-78 1572:-81 1892:-74 2301:-69 2721:-64 2904:-69 3648:-68 3779:-999
223054 0:-999 220:-86 475:-90 681:-74 1436:-71 2301:-71 2434:-87 2904:-60 3648:-82 3658:-89 3779:-999
223055 0:-999 220:-89 446:-77 475:-84 681:-73 1572:-84 1892:-83 2301:-74 2434:-88 2904:-68 3648:-76 3779:-999
223056 0:-999 680:-67 692:-67 930:-86 1352:-39 1674:-73 1948:-82 3267:-42 3779:-999
57571 0:-999 833:-71 1068:-53 1343:-69 1412:-74 1693:-79 2545:-71 2579:-74 2666:-69 3117:-63 3779:-999
122304 0:-999 109:-73 299:-70 1344:-36 1872:-62 1991:-71 2732:-89 2910:-82 3247:-62 3356:-62 3677:-72 3779:-999
223188 0:-999 64:-54 172:-79 581:-79 1052:-39 1370:-69 1525:-54 2871:-54 2887:-59 3446:-71 3763:-76 3779:-999
223210 0:-999 446:-74 681:-69 1436:-84 1572:-84 1892:-89 2301:-73 2595:-91 2721:-73 2904:-71 3648:-76 3779:-999
223234 0:-999 177:-68 394:-60 1270:-68 2521:-72 2556:-69 2904:-85 2923:-77 2945:-51 3238:-51 3572:-75 3779:-999
223254 0:-999 77:-37 481:-49 640:-74 812:-30 1229:-49 1707:-91 1714:-49 2045:-69 3408:-42 3767:-42 3779:-999
37336 0:-999 937:-68 1043:-82 1092:-77 1485:-81 1621:-84 2386:-81 2412:-78 2654:-85 3381:-79 3475:-30 3779:-999
37337 0:-999 446:-65 681:-68 1436:-73 1892:-72 2301:-66 2434:-77 2721:-74 2904:-54 2928:-82 3648:-68 3779:-999
57759 0:-999 145:-81 822:-76 833:-79 993:-81 1068:-50 2443:-80 2473:-80 2545:-76 2666:-81 3376:-68 3779:-999
223425 0:-999 426:-51 506:-76 724:-71 737:-80 858:-69 1052:-79 1551:-63 2102:-83 3309:-43 3580:-70 3779:-999
37486 0:-999 117:-75 825:-67 1217:-76 1218:-72 2073:-76 2573:-82 3663:-36 3758:-60 3769:-60 3779:-999
37506 0:-999 145:-80 822:-79 833:-60 1068:-79 1412:-83 2473:-84 2545:-73 3117:-76 3376:-75 3779:-999
37507 0:-999 145:-79 414:-72 833:-67 1068:-51 1191:-70 1412:-72 2443:-82 2473:-82 2545:-74 3376:-62 3779:-999
37508 0:-999 145:-79 833:-72 1068:-54 1412:-78 2443:-85 2473:-80 2545:-70 2666:-72 3117:-70 3376:-75 3779:-999
37509 0:-999 145:-80 354:-78 833:-80 1068:-56 1343:-77 1412:-79 2192:-83 2443:-79 3376:-67 3609:-84 3779:-999
223489 0:-999 399:-69 563:-66 1500:-69 1745:-69 1948:-63 2574:-66 2583:-51 2918:-66 3287:-55 3538:-66 3779:-999
57910 0:-999 77:-27 481:-49 640:-80 812:-34 981:-88 1229:-49 1714:-50 2045:-67 2303:-84 3408:-32 3779:-999
57917 0:-999 147:-36 1161:-69 1556:-37 1640:-69 2438:-67 2463:-36 2589:-53 2946:-68 3779:-999
37597 0:-999 577:-73 937:-89 1043:-55 1621:-74 1857:-79 2176:-81 2412:-85 2544:-82 3007:-27 3779:-999
37662 0:-999 194:-36 680:-30 692:-61 930:-90 1352:-38 1674:-68 1865:-88 1948:-77 2803:-85 3267:-29 3779:-999
122719 0:-999 240:-87 369:-88 858:-75 1077:-77 1268:-61 1551:-56 1562:-89 1984:-58 2713:-72 3274:-67 3779:-999
37778 0:-999 1082:-76 1165:-74 1343:-68 1693:-62 1707:-76 2442:-53 2579:-63 3335:-74 3515:-76 3655:-75 3779:-999
122844 0:-999 177:-68 394:-53 1985:-69 2521:-62 2556:-62 2904:-68 2923:-70 2945:-50 3238:-42 3779:-999
58135 0:-999 932:-74 1043:-73 1092:-74 1485:-74 1621:-81 2412:-69 2654:-73 3007:-74 3381:-77 3475:-27 3779:-999
58136 0:-999 932:-75 937:-60 1043:-75 1092:-71 1621:-77 2412:-71 2654:-73 3007:-68 3381:-79 3475:-25 3779:-999
37816 0:-999 1725:-64 1911:-60 2073:-57 2329:-54 2359:-59 2555:-66 3306:-73 3433:-34 3691:-60 3774:-41 3779:-999
122877 0:-999 577:-77 732:-69 775:-74 1092:-83 1135:-74 1813:-72 1857:-52 2423:-86 3007:-65 3642:-83 3779:-999
223750 0:-999 365:-66 549:-61 577:-61 775:-62 1135:-60 1435:-68 1813:-58 1928:-67 3007:-53 3642:-62 3779:-999
122928 0:-999 523:-82 544:-70 993:-80 1693:-67 2442:-62 2473:-82 2579:-65 2669:-66 2929:-83 3335:-74 3779:-999
223838 0:-999 376:-81 932:-74 1092:-75 1110:-24 1166:-63 2134:-77 2707:-62 2982:-80 3311:-73 3381:-70 3779:-999
122982 0:-999 993:-84 1082:-78 1165:-83 1490:-57 1693:-39 2442:-72 2473:-35 2579:-39 2669:-69 3408:-88 3779:-999
123064 0:-999 194:-66 911:-73 1352:-71 1435:-85 1674:-63 1865:-80 1948:-55 2803:-76 3779:-999
223950 0:-999 35:-87 519:-77 993:-90 1490:-60 1693:-36 2442:-77 2473:-42 2567:-78 2579:-36 2669:-63 3779:-999
223957 0:-999 993:-82 1579:-71 1693:-69 1707:-72 2442:-59 2473:-73 2579:-69 2669:-65 3335:-77 3779:-999
58498 0:-999 194:-50 680:-41 692:-61 930:-86 1352:-39 1674:-79 1948:-78 2803:-88 2904:-77 3267:-48 3779:-999
58499 0:-999 306:-54 742:-85 1684:-78 1873:-69 2326:-85 2904:-83 3658:-81 3761:-82 3779:-999
58536 0:-999 220:-79 374:-78 446:-54 459:-82 1436:-81 1572:-84 2301:-55 2388:-82 2904:-70 3648:-42 3779:-999
38234 0:-999 194:-43 680:-44 692:-69 930:-77 1352:-38 1948:-72 2326:-90 2803:-86 2904:-82 3267:-44 3779:-999
38236 0:-999 218:-80 731:-70 932:-84 1110:-52 1553:-80 1656:-80 2134:-88 2390:-88 3311:-89 3381:-86 3779:-999
123324 0:-999 519:-73 544:-70 640:-76 1082:-75 1490:-68 1693:-37 2442:-72 2567:-73 2579:-36 2669:-65 3779:-999
123325 0:-999 374:-62 446:-59 1165:-76 1579:-80 1707:-74 2521:-55 2556:-63 2579:-71 3238:-62 3572:-60 3779:-999
224221 0:-999 193:-54 825:-69 1334:-58 1730:-69 2237:-33 2573:-55 2687:-55 3317:-58 3556:-54 3675:-30 3779:-999
224232 0:-999 628:-61 1294:-35 1312:-93 1512:-78 1561:-39 2240:-64 2789:-55 3779:-999
224271 0:-999 77:-34 481:-54 640:-81 812:-29 981:-86 993:-92 1229:-53 2045:-67 2303:-87 3408:-38 3779:-999
123445 0:-999 190:-78 1352:-73 1494:-73 1674:-71 1745:-71 1948:-46 2574:-72 2583:-75 3129:-71 3465:-82 3779:-999
123472 0:-999 100:-54 398:-78 648:-46 710:-75 2541:-52 2797:-52 3046:-77 3460:-78 3779:-999
123503 0:-999 147:-49 1400:-88 1556:-49 1777:-51 2568:-75 2589:-49 3270:-50 3536:-50 3779:-999
123531 0:-999 194:-86 224:-45 575:-75 1352:-75 1873:-76 2326:-71 2341:-74 2803:-91 2904:-79 3761:-76 3779:-999
123539 0:-999 162:-89 549:-83 577:-77 732:-71 1135:-76 1621:-86 1813:-77 1857:-40 2423:-86 3642:-74 3779:-999
