54078 0:-999 166:-63 518:-81 619:-74 634:-82 659:-71 792:-89 1041:-68 1870:-68 2170:-85 3421:-999
118790 0:-999 51:-74 70:-75 750:-68 854:-68 907:-78 1032:-59 1559:-71 1750:-53 2924:-49 3421:-999
119852 0:-999 298:-57 734:-49 1023:-85 1333:-92 1919:-76 1953:-40 1957:-72 2058:-53 2569:-57 3170:-72 3421:-999
55181 0:-999 73:-71 792:-72 902:-59 932:-88 1333:-86 1458:-59 1532:-72 2409:-75 2569:-80 3233:-69 3421:-999
220758 0:-999 120:-64 745:-53 754:-57 907:-60 2322:-67 2405:-74 2687:-52 2713:-63 2970:-63 3421:-999
55205 0:-999 233:-60 424:-72 1261:-71 1548:-40 1607:-41 1678:-39 1980:-84 2378:-72 2534:-65 2905:-69 3421:-999
119904 0:-999 18:-61 38:-29 48:-51 63:-47 167:-68 786:-53 795:-50 1976:-60 2264:-70 2540:-60 3421:-999
55247 0:-999 111:-55 450:-57 750:-81 826:-64 854:-81 880:-56 1326:-60 1743:-41 1800:-77 2041:-60 3421:-999
55248 0:-999 120:-58 131:-53 745:-43 754:-49 907:-56 1743:-53 1971:-71 2405:-71 2713:-58 2970:-58 3421:-999
220910 0:-999 428:-51 438:-47 539:-46 1633:-46 1805:-88 2174:-92 2628:-71 2785:-56 2827:-71 3376:-56 3421:-999
220944 0:-999 89:-84 309:-83 448:-55 747:-91 2024:-50 3018:-59 3403:-55 3420:-68 3421:-999
220945 0:-999 89:-81 309:-82 448:-58 1518:-84 2024:-45 3018:-59 3403:-58 3420:-77 3421:-999
220946 0:-999 89:-85 309:-80 448:-60 1518:-80 2024:-49 3018:-62 3403:-62 3420:-79 3421:-999
55405 0:-999 177:-36 616:-92 618:-87 856:-62 1328:-85 1874:-59 1900:-84 2117:-81 2927:-88 2987:-85 3421:-999
221064 0:-999 192:-82 1282:-85 1352:-76 2288:-72 2761:-75 3048:-80 3183:-75 3237:-46 3368:-86 3421:-999
120215 0:-999 38:-53 184:-81 586:-72 756:-65 795:-43 1329:-63 1764:-89 2156:-60 2444:-65 2813:-87 3421:-999
221159 0:-999 22:-83 373:-86 533:-80 757:-76 1021:-86 1601:-67 1992:-69 3217:-86 3421:-999
221170 0:-999 446:-52 1000:-71 1349:-76 1426:-85 1950:-71 2622:-49 2648:-72 3056:-71 3421:-999
55612 0:-999 484:-76 871:-80 1082:-76 1360:-59 1427:-54 1721:-69 2267:-69 2285:-77 2464:-74 3250:-68 3421:-999
221188 0:-999 428:-62 438:-49 539:-49 790:-54 812:-82 1633:-49 2628:-75 2785:-56 2827:-75 3376:-51 3421:-999
221195 0:-999 270:-73 609:-65 616:-77 1760:-72 1785:-60 2189:-74 2225:-76 2771:-65 2956:-68 3421:-999
55632 0:-999 759:-20 792:-75 902:-49 932:-86 1440:-68 1458:-51 1532:-64 2409:-52 2752:-54 3233:-54 3421:-999
35240 0:-999 73:-62 143:-69 792:-75 932:-79 1023:-61 1440:-60 2409:-60 2569:-69 2752:-58 3233:-59 3421:-999
221213 0:-999 38:-31 63:-51 167:-84 756:-49 795:-60 1329:-59 1445:-75 2122:-42 2444:-49 3087:-43 3421:-999
221214 0:-999 169:-69 593:-69 1372:-67 1764:-66 1984:-84 1994:-69 2208:-79 2231:-81 2286:-78 2689:-68 3421:-999
55717 0:-999 210:-88 322:-82 674:-69 1110:-37 1269:-69 1504:-58 1560:-35 2058:-75 3233:-83 3421:-999
120424 0:-999 73:-67 759:-38 792:-66 902:-59 1023:-67 1440:-68 2409:-68 2656:-77 2752:-63 3233:-69 3421:-999
120507 0:-999 223:-62 328:-57 346:-55 487:-72 886:-57 1436:-67 1642:-61 1891:-68 2273:-74 3355:-69 3421:-999
55852 0:-999 250:-87 325:-80 443:-87 593:-62 2231:-69 2459:-82 2595:-81 2764:-86 2798:-69 2912:-86 3421:-999
55899 0:-999 505:-72 1360:-36 1417:-56 1904:-57 2167:-63 2243:-45 2740:-57 3201:-82 3335:-45 3346:-85 3421:-999
55910 0:-999 291:-70 446:-54 812:-74 1000:-70 1349:-76 1423:-74 2622:-50 2648:-78 2671:-70 3421:-999
221501 0:-999 223:-43 346:-75 593:-77 886:-48 1372:-60 1642:-79 1764:-54 1985:-79 2689:-61 2918:-87 3421:-999
35547 0:-999 73:-89 205:-76 298:-45 322:-73 1919:-81 1953:-42 1957:-65 2274:-77 2569:-57 3170:-60 3421:-999
35659 0:-999 73:-68 792:-83 902:-50 1023:-62 1440:-62 1458:-57 2058:-73 2409:-59 2752:-64 3233:-64 3421:-999
35660 0:-999 107:-65 140:-55 237:-83 541:-69 646:-55 1634:-78 2098:-83 2876:-68 2993:-68 3243:-78 3421:-999
120768 0:-999 331:-73 826:-69 1132:-87 1285:-50 1501:-69 1581:-77 2348:-66 2773:-83 3421:-999
35721 0:-999 759:-37 792:-68 902:-62 1023:-74 1440:-75 1458:-65 1532:-78 2409:-75 2752:-62 3233:-75 3421:-999
35771 0:-999 1:-85 143:-87 792:-78 932:-34 1172:-29 2274:-80 3106:-85 3197:-66 3233:-77 3421:-999
221757 0:-999 22:-80 533:-85 682:-83 757:-80 1021:-88 1601:-66 1982:-81 1992:-73 2352:-86 3194:-88 3421:-999
35910 0:-999 92:-82 233:-81 750:-76 854:-79 1032:-57 1678:-91 1750:-61 1978:-78 2924:-65 3421:-999
121079 0:-999 871:-88 1328:-89 1900:-88 2225:-89 2574:-89 2747:-86 3098:-91 3179:-87 3234:-86 3286:-41 3421:-999
35996 0:-999 73:-68 902:-56 1023:-70 1440:-64 1458:-53 1532:-69 1661:-77 2409:-60 2752:-59 3233:-69 3421:-999
121117 0:-999 223:-58 328:-58 593:-59 886:-64 973:-69 1642:-59 1764:-38 1891:-60 1985:-63 3355:-60 3421:-999
56440 0:-999 235:-33 727:-67 1106:-46 1323:-51 1386:-73 2015:-52 2171:-66 2194:-66 2610:-59 3313:-45 3421:-999
56611 0:-999 69:-84 85:-46 173:-90 459:-88 1135:-65 1588:-87 1954:-71 2400:-82 2686:-81 2849:-74 3421:-999
222241 0:-999 428:-62 539:-46 1026:-84 1633:-46 1711:-58 2075:-59 2628:-75 2648:-75 2785:-49 3376:-55 3421:-999
121418 0:-999 73:-70 734:-78 792:-84 902:-58 932:-89 1023:-75 1440:-72 1458:-61 1532:-67 2409:-62 3421:-999
56781 0:-999 423:-65 424:-21 826:-61 1085:-66 1393:-75 1980:-44 2615:-65 2881:-75 3266:-75 3421:-999
121565 0:-999 73:-77 620:-79 759:-36 792:-76 1023:-67 1333:-85 1458:-73 2409:-60 2752:-74 3421:-999
36525 0:-999 73:-70 143:-83 759:-42 902:-52 1458:-58 1532:-82 1661:-77 2409:-56 2752:-72 3233:-72 3421:-999
121654 0:-999 145:-83 177:-28 396:-89 701:-84 856:-53 1874:-50 1900:-85 2267:-93 2436:-91 2987:-89 3421:-999
121694 0:-999 150:-45 191:-76 973:-78 1424:-56 2208:-55 2286:-54 3172:-79 3258:-91 3273:-79 3421:-999
36679 0:-999 177:-64 217:-61 616:-65 701:-63 1328:-76 2225:-54 2927:-64 2956:-67 2987:-64 3127:-63 3421:-999
57148 0:-999 22:-73 533:-69 666:-83 682:-74 1021:-78 1601:-56 1798:-89 1992:-63 3194:-87 3287:-88 3421:-999
121894 0:-999 393:-66 505:-48 1947:-76 2056:-44 2297:-77 2712:-78 2726:-84 2894:-82 3173:-83 3255:-78 3421:-999
36796 0:-999 565:-70 1407:-90 1847:-76 1984:-78 2208:-69 2231:-67 2286:-69 2700:-79 2798:-67 2995:-78 3421:-999
36826 0:-999 2:-71 85:-69 91:-77 185:-77 459:-70 787:-48 1135:-56 1507:-72 2045:-68 3012:-66 3421:-999
222849 0:-999 70:-78 750:-76 826:-75 854:-76 1032:-67 1559:-76 1743:-79 1750:-54 1978:-89 2924:-55 3421:-999
222850 0:-999 292:-80 297:-65 353:-27 624:-72 1430:-77 1634:-65 1777:-28 1942:-77 2802:-74 3421:-999
222869 0:-999 145:-68 484:-75 1328:-69 1459:-70 1900:-38 1956:-64 2267:-57 2747:-76 3286:-82 3421:-999
36929 0:-999 428:-54 539:-52 593:-81 790:-53 1633:-53 2628:-75 2648:-72 2827:-75 3193:-78 3376:-52 3421:-999
57339 0:-999 73:-68 759:-34 792:-75 902:-62 1440:-71 1532:-69 1957:-82 2409:-63 2569:-87 3233:-74 3421:-999
222999 0:-999 593:-68 1372:-75 1764:-61 2108:-71 2291:-55 2597:-55 2813:-35 3283:-78 3328:-71 3421:-999
223000 0:-999 393:-58 488:-73 505:-36 732:-79 2048:-79 2167:-68 2297:-79 2344:-56 2726:-67 3255:-80 3421:-999
57464 0:-999 384:-83 509:-75 643:-53 870:-76 1710:-48 2471:-88 2816:-85 2981:-50 3002:-51 3051:-60 3421:-999
37167 0:-999 750:-66 754:-82 826:-66 854:-66 1032:-64 1347:-85 1750:-50 2615:-83 2924:-56 3421:-999
37168 0:-999 191:-43 593:-66 1372:-67 1764:-62 2108:-73 2291:-60 2597:-56 2689:-77 2813:-42 3328:-74 3421:-999
37244 0:-999 309:-88 448:-64 1310:-90 2024:-55 2578:-83 3018:-63 3403:-61 3420:-70 3421:-999
37290 0:-999 734:-76 902:-46 1023:-62 1440:-62 1458:-64 2058:-73 2409:-59 2685:-91 3233:-62 3262:-81 3421:-999
37303 0:-999 109:-81 242:-90 533:-77 757:-80 1021:-80 1308:-90 1992:-66 2847:-92 3188:-90 3421:-999
122537 0:-999 14:-74 257:-78 318:-78 451:-81 857:-81 1070:-74 1393:-85 1664:-78 2159:-86 2732:-79 3421:-999
122538 0:-999 14:-72 257:-78 318:-78 451:-81 857:-81 1070:-72 1393:-82 1664:-75 1852:-87 2159:-82 3421:-999
122577 0:-999 22:-72 533:-71 682:-85 757:-77 1021:-80 1601:-68 1992:-60 2276:-92 2352:-83 3217:-87 3421:-999
122578 0:-999 22:-75 373:-90 533:-75 682:-81 757:-75 1021:-80 1601:-67 3217:-87 3287:-83 3405:-88 3421:-999
223504 0:-999 609:-68 616:-83 1785:-70 2771:-73 3421:-999
223505 0:-999 270:-85 609:-71 616:-80 1785:-67 2771:-70 2864:-84 2956:-79 2987:-90 3421:-999
223506 0:-999 565:-88 609:-71 1760:-86 1785:-77 1915:-89 1950:-90 2771:-66 2956:-87 3421:-999
223507 0:-999 609:-75 1760:-87 1785:-74 2771:-76 2956:-87 3187:-88 3421:-999
223508 0:-999 609:-66 1785:-70 2771:-66 3421:-999
122715 0:-999 565:-88 609:-69 616:-88 1785:-78 2189:-87 2671:-88 2771:-71 2956:-90 3187:-85 3421:-999
223621 0:-999 292:-82 353:-64 384:-81 624:-82 837:-89 853:-76 991:-85 1409:-83 1777:-64 2802:-75 3421:-999
37739 0:-999 298:-46 322:-70 734:-50 1110:-75 1919:-84 1953:-34 1957:-80 2058:-49 2274:-79 3170:-54 3421:-999
58088 0:-999 91:-87 436:-82 459:-39 1135:-85 1257:-42 1375:-83 2005:-82 2045:-86 2468:-24 3012:-84 3421:-999
37787 0:-999 393:-58 488:-62 505:-50 2056:-44 2167:-66 2297:-86 2344:-56 2726:-66 3066:-77 3255:-86 3421:-999
123070 0:-999 73:-59 205:-54 792:-65 902:-50 932:-72 1110:-63 1504:-76 1532:-51 2752:-60 3233:-57 3421:-999
38023 0:-999 85:-43 173:-92 436:-82 1588:-86 1687:-80 1954:-65 2400:-73 2468:-83 2686:-78 3421:-999
223976 0:-999 73:-76 792:-76 902:-71 932:-44 1172:-32 1458:-66 2274:-64 3197:-50 3233:-75 3421:-999
38131 0:-999 298:-46 322:-70 734:-47 949:-74 988:-76 1807:-76 1953:-38 1957:-70 2058:-52 2569:-64 3421:-999
58484 0:-999 424:-75 750:-63 826:-57 854:-62 907:-82 1585:-61 1750:-48 1948:-61 1978:-85 2924:-47 3421:-999
123243 0:-999 792:-74 902:-57 1023:-81 1172:-75 1440:-81 1458:-60 1532:-73 2409:-59 2752:-62 3233:-66 3421:-999
58542 0:-999 169:-73 223:-81 593:-58 1057:-44 1994:-73 2208:-75 2286:-77 2291:-56 2597:-68 2794:-57 3421:-999
58543 0:-999 257:-80 318:-80 941:-73 1119:-70 1285:-64 1852:-67 2507:-53 2624:-41 2806:-51 3410:-73 3421:-999
58545 0:-999 146:-39 518:-83 519:-70 619:-69 634:-47 963:-71 1454:-56 1882:-79 2090:-53 3144:-75 3421:-999
38335 0:-999 98:-65 292:-85 353:-40 1049:-78 1634:-72 1777:-41 2410:-78 2495:-77 3017:-73 3243:-72 3421:-999
123389 0:-999 780:-73 1360:-59 1721:-69 1928:-68 2768:-86 2969:-81 3066:-71 3255:-81 3360:-81 3421:-999
38336 0:-999 242:-83 533:-76 757:-70 1021:-78 1601:-68 1992:-73 2735:-90 3194:-88 3287:-84 3421:-999
123406 0:-999 750:-61 826:-62 854:-62 1800:-80 2041:-76 2508:-69 2602:-70 2924:-50 3266:-81 3421:-999
38355 0:-999 309:-77 324:-90 448:-58 2024:-54 2696:-58 3018:-60 3403:-60 3420:-76 3421:-999
123502 0:-999 438:-53 539:-53 790:-62 1243:-90 1633:-53 2273:-78 2648:-75 2785:-56 2813:-92 3376:-54 3421:-999
38495 0:-999 98:-47 297:-76 304:-82 353:-54 991:-85 1634:-71 1777:-54 2802:-79 3137:-83 3243:-70 3421:-999
38525 0:-999 92:-79 300:-79 826:-61 1032:-65 1585:-74 1743:-65 1750:-49 1948:-74 2924:-43 3421:-999
123588 0:-999 38:-55 434:-56 786:-36 795:-34 1445:-63 1817:-64 2122:-61 2144:-53 2397:-57 3087:-62 3421:-999
123633 0:-999 314:-83 853:-64 864:-68 956:-69 991:-60 1634:-82 2591:-82 2721:-38 2843:-82 3243:-82 3421:-999
38589 0:-999 154:-87 169:-45 223:-51 593:-57 973:-60 1372:-39 1764:-19 1994:-45 2689:-40 2864:-44 3421:-999
123671 0:-999 22:-81 533:-78 682:-81 724:-89 757:-79 1021:-81 1601:-71 1982:-77 1992:-74 3177:-92 3421:-999
38673 0:-999 73:-64 205:-77 792:-78 902:-49 932:-94 1023:-67 1458:-56 1532:-67 2569:-76 3233:-70 3421:-999
38723 0:-999 1314:-83 1847:-83 1867:-74 2115:-81 2208:-74 2286:-68 2700:-82 2864:-82 2916:-83 3283:-74 3421:-999
158718 0:-999 89:-76 448:-59 1310:-88 1518:-83 1724:-90 2024:-58 3018:-57 3210:-84 3420:-77 3421:-999
123895 0:-999 270:-67 291:-69 565:-58 978:-71 1424:-55 1785:-69 1950:-72 2671:-68 2705:-58 3283:-57 3421:-999
158879 0:-999 169:-73 583:-81 1057:-29 1436:-67 1764:-63 1847:-82 1905:-30 1994:-74 2069:-46 2813:-26 3421:-999
158880 0:-999 643:-45 837:-58 1489:-52 1913:-54 2917:-77 2980:-58 2981:-58 3002:-58 3247:-54 3331:-48 3421:-999
158881 0:-999 18:-60 434:-49 586:-60 1445:-41 1817:-59 2144:-23 2397:-21 2540:-60 2720:-49 3138:-40 3421:-999
158882 0:-999 8:-51 80:-55 797:-34 836:-79 2454:-62 2629:-74 2900:-74 3047:-58 3206:-37 3421:-999
124022 0:-999 73:-68 734:-78 902:-50 932:-80 1458:-62 1661:-78 2058:-79 2569:-85 2656:-82 3233:-71 3421:-999
39021 0:-999 223:-90 283:-87 583:-81 593:-76 973:-88 1764:-66 1994:-74 2108:-71 3172:-81 3328:-77 3421:-999
39022 0:-999 38:-62 167:-92 434:-51 593:-90 795:-69 1329:-85 1445:-55 1817:-69 2144:-42 2397:-42 3421:-999
59430 0:-999 609:-65 1424:-91 1760:-85 1785:-65 2671:-85 2771:-64 2956:-87 3187:-91 3421:-999
124163 0:-999 51:-77 754:-72 907:-80 1302:-85 1750:-49 2687:-89 2924:-55 3421:-999
59518 0:-999 18:-39 38:-63 434:-56 795:-21 1445:-72 2122:-64 2156:-68 2397:-59 2540:-39 3087:-58 3421:-999
159158 0:-999 22:-76 666:-84 682:-83 757:-77 1021:-76 1601:-63 1982:-73 1992:-72 2552:-92 3217:-84 3421:-999
124273 0:-999 169:-58 223:-71 346:-64 593:-61 973:-78 1586:-74 1764:-46 1994:-58 2918:-79 3134:-64 3421:-999
124309 0:-999 780:-69 1195:-63 1575:-82 1721:-73 1898:-65 2096:-67 2167:-83 2308:-68 2969:-65 3360:-33 3421:-999
59636 0:-999 73:-75 143:-79 792:-68 902:-61 932:-84 1440:-80 1458:-65 2409:-69 2752:-71 3233:-71 3421:-999
59644 0:-999 257:-87 318:-87 826:-65 857:-86 929:-79 1468:-79 1664:-82 1800:-89 2732:-83 2750:-87 3421:-999
124360 0:-999 169:-79 593:-59 1764:-67 1867:-69 1984:-84 1994:-79 2208:-77 2286:-76 2827:-85 2995:-83 3421:-999
39333 0:-999 298:-54 674:-83 734:-49 1560:-83 1700:-83 1953:-45 2058:-49 2569:-62 2625:-87 3170:-64 3421:-999
124424 0:-999 191:-57 1057:-57 1905:-40 1915:-69 2069:-57 2208:-70 2286:-70 2291:-63 2794:-72 2813:-43 3421:-999
59729 0:-999 140:-88 242:-86 533:-82 666:-92 682:-79 757:-77 1021:-76 1992:-73 2055:-82 3194:-84 3421:-999
39428 0:-999 38:-77 355:-60 892:-74 957:-70 1207:-75 1436:-66 1764:-45 1985:-69 2203:-70 2265:-76 3421:-999
39429 0:-999 38:-77 355:-60 892:-74 957:-70 1207:-75 1436:-66 1764:-45 1985:-69 2203:-70 2265:-76 3421:-999
39430 0:-999 114:-68 253:-65 328:-61 355:-60 487:-57 886:-34 957:-70 1642:-70 2203:-67 2813:-57 3421:-999
39431 0:-999 114:-68 253:-65 328:-61 355:-60 487:-57 886:-34 957:-70 1642:-70 2203:-67 2813:-57 3421:-999
159440 0:-999 169:-76 583:-83 1057:-42 1764:-63 1847:-88 1994:-77 2628:-93 2689:-61 2827:-95 3421:-999
39493 0:-999 169:-76 565:-70 593:-52 1057:-79 1905:-74 1994:-76 2108:-40 2208:-80 2231:-69 2798:-69 3421:-999
159446 0:-999 107:-58 416:-37 566:-84 1049:-81 1179:-80 1389:-58 2289:-84 2410:-81 2495:-69 2701:-46 3421:-999
159538 0:-999 484:-86 594:-68 871:-69 1094:-76 1096:-67 1721:-69 2267:-64 3234:-65 3250:-73 3293:-74 3421:-999
59943 0:-999 346:-78 593:-57 973:-69 1052:-67 1764:-68 2108:-33 2115:-67 2868:-68 3172:-49 3421:-999
171580 0:-999 487:-52 565:-75 593:-57 1424:-67 1764:-78 1905:-63 1915:-74 2108:-37 2251:-70 3328:-36 3421:-999
171581 0:-999 283:-66 487:-36 583:-49 593:-54 973:-70 1764:-67 1867:-69 1905:-66 3172:-49 3328:-28 3421:-999
124720 0:-999 137:-55 928:-85 1161:-69 1279:-82 1408:-83 1806:-85 1819:-64 1991:-62 2902:-78 3167:-58 3421:-999
124751 0:-999 623:-91 1328:-80 1900:-81 2267:-80 2987:-92 3179:-75 3234:-79 3286:-38 3421:-999
159696 0:-999 177:-26 701:-78 856:-59 1874:-53 1900:-78 2987:-83 3286:-88 3421:-999
171714 0:-999 191:-64 223:-64 346:-67 593:-60 1586:-74 1764:-57 2597:-76 2648:-75 2772:-79 3421:-999
159848 0:-999 137:-51 634:-74 927:-66 928:-67 1741:-73 1819:-68 1882:-75 1991:-66 3112:-67 3167:-55 3421:-999
171835 0:-999 169:-49 1057:-65 1764:-33 1847:-72 1994:-49 2208:-66 2231:-69 2265:-70 2286:-66 2798:-69 3421:-999
159850 0:-999 42:-91 192:-59 516:-86 992:-71 1371:-34 2282:-77 2284:-49 2288:-81 2791:-87 3421:-999
171836 0:-999 169:-69 1057:-46 1764:-64 1847:-80 1994:-69 2208:-81 2231:-81 2286:-80 2667:-81 2798:-81 3421:-999
171851 0:-999 111:-83 131:-64 450:-84 880:-84 1326:-66 1800:-70 2041:-67 2687:-81 3055:-75 3421:-999
60257 0:-999 297:-69 643:-43 837:-55 1489:-44 1913:-44 2289:-68 2816:-81 2980:-44 3247:-45 3353:-44 3421:-999
159893 0:-999 89:-80 448:-59 747:-78 802:-70 1310:-89 1518:-86 2024:-55 2696:-56 3018:-60 3420:-70 3421:-999
159894 0:-999 89:-82 309:-84 448:-52 1310:-88 2024:-53 2298:-88 3018:-52 3403:-52 3420:-78 3421:-999
159895 0:-999 324:-80 448:-47 577:-88 1310:-83 1518:-89 2024:-53 2388:-88 2696:-59 3018:-58 3420:-68 3421:-999
159896 0:-999 177:-27 396:-85 701:-70 856:-61 1874:-51 1900:-77 2225:-77 2987:-79 3179:-74 3421:-999
171962 0:-999 524:-81 826:-71 907:-79 1326:-70 1743:-65 1800:-77 2041:-70 2508:-74 2602:-74 2615:-71 3421:-999
172051 0:-999 145:-91 177:-47 396:-92 701:-82 856:-60 1874:-55 1900:-92 2987:-91 3127:-92 3179:-94 3421:-999
160075 0:-999 314:-80 384:-58 548:-66 853:-55 864:-56 956:-50 991:-71 1645:-61 2721:-38 2843:-80 3421:-999
160076 0:-999 314:-77 384:-57 548:-61 853:-55 864:-57 956:-55 991:-71 1645:-56 2721:-44 2843:-76 3421:-999
172143 0:-999 140:-87 292:-83 509:-90 1562:-33 2009:-70 2591:-87 3137:-85 3421:-999
125200 0:-999 384:-73 853:-45 956:-80 991:-62 1307:-76 1634:-85 1645:-75 2721:-59 3421:-999
60554 0:-999 89:-78 448:-56 802:-80 1310:-82 1518:-84 1626:-85 2024:-54 2911:-86 3018:-55 3420:-71 3421:-999
60602 0:-999 51:-71 82:-79 750:-63 826:-55 854:-63 1032:-63 1750:-61 2615:-83 2924:-54 3103:-84 3421:-999
125329 0:-999 169:-73 583:-88 1372:-66 1764:-54 1994:-74 2208:-85 2231:-84 2286:-85 2689:-67 2798:-85 3421:-999
160295 0:-999 191:-66 428:-58 593:-58 901:-60 1426:-68 1764:-56 2115:-62 2273:-62 2648:-59 3421:-999
172334 0:-999 417:-93 487:-84 1436:-76 2108:-78 2291:-65 2293:-91 2597:-63 2813:-51 3328:-82 3355:-82 3421:-999
160450 0:-999 73:-58 205:-65 1023:-64 1110:-61 1440:-63 1458:-56 1661:-58 2409:-73 2752:-69 3233:-55 3421:-999
160451 0:-999 73:-59 205:-67 620:-52 902:-52 1023:-60 1458:-53 1532:-53 1931:-74 2752:-60 3233:-60 3421:-999
125508 0:-999 291:-58 428:-68 812:-63 2648:-72 2671:-58 3056:-69 3421:-999
60884 0:-999 484:-82 1328:-78 1900:-70 2574:-78 2747:-84 3098:-78 3179:-67 3286:-41 3421:-999
125585 0:-999 346:-78 1764:-63 1857:-85 1905:-36 2069:-43 2291:-55 2597:-55 2813:-47 3355:-84 3356:-61 3421:-999
172554 0:-999 57:-40 73:-46 792:-62 932:-71 1458:-60 1661:-54 2685:-70 2752:-62 3304:-78 3421:-999
160634 0:-999 40:-74 403:-62 561:-39 577:-91 1116:-80 1256:-86 1443:-37 2883:-53 3096:-86 3169:-89 3421:-999
160700 0:-999 89:-77 309:-78 327:-89 448:-52 2024:-55 2298:-83 2578:-82 3018:-54 3403:-53 3420:-67 3421:-999
125737 0:-999 98:-46 297:-76 353:-45 384:-73 1049:-72 1777:-46 2410:-71 2802:-73 3421:-999
160739 0:-999 73:-43 143:-81 1458:-55 1661:-56 2685:-72 2752:-61 2836:-80 3063:-63 3233:-59 3421:-999
125777 0:-999 243:-70 423:-69 424:-28 552:-66 1347:-47 1980:-44 2037:-93 2615:-67 2750:-92 3266:-75 3421:-999
125821 0:-999 140:-45 297:-43 353:-60 624:-60 1777:-60 2410:-64 2495:-64 2802:-68 2876:-60 3017:-58 3421:-999
160873 0:-999 73:-64 792:-73 932:-37 1172:-31 1269:-90 1458:-72 1870:-88 2274:-73 2656:-80 3415:-93 3421:-999
61299 0:-999 98:-61 140:-66 384:-78 541:-75 646:-66 853:-61 870:-65 2009:-80 2802:-71 3017:-69 3421:-999
172942 0:-999 298:-45 734:-47 1919:-79 1931:-85 1957:-61 2058:-47 2569:-58 2625:-79 3262:-75 3415:-83 3421:-999
126055 0:-999 137:-49 1161:-73 1819:-61 1839:-83 1991:-61 3071:-81 3112:-77 3167:-50 3391:-73 3400:-83 3421:-999
61401 0:-999 484:-79 1082:-81 1299:-76 1427:-55 1721:-66 2285:-81 2675:-72 3131:-94 3234:-69 3293:-64 3421:-999
173046 0:-999 1026:-89 1407:-80 1754:-80 1915:-58 2208:-67 2286:-67 2667:-82 2700:-83 2772:-83 3172:-75 3421:-999
