33675 0:-999 801:-63 807:-65 1186:-56 1630:-70 1715:-66 2395:-86 2454:-69 2657:-84 4226:-73 4404:-999
220173 0:-999 338:-92 513:-80 1709:-85 2405:-44 2595:-77 2901:-67 2983:-79 2992:-43 3843:-66 3861:-60 4404:-999
119313 0:-999 6:-82 737:-85 1566:-89 2366:-81 3561:-57 3913:-79 4078:-90 4404:-999
34219 0:-999 216:-85 636:-78 1280:-79 1724:-82 1756:-85 2275:-78 2929:-77 3951:-88 4166:-88 4404:-999
34267 0:-999 493:-75 526:-68 714:-77 738:-76 776:-67 1166:-77 1869:-56 2060:-31 2333:-81 4404:-999
54695 0:-999 1169:-76 1303:-77 1448:-85 1953:-67 2731:-86 2871:-85 3287:-76 3460:-87 3706:-79 4385:-85 4404:-999
54696 0:-999 1169:-87 1303:-84 1448:-86 2196:-87 2731:-89 2871:-86 3287:-82 3460:-91 3706:-87 4385:-87 4404:-999
54697 0:-999 1237:-89 1303:-85 1448:-85 1953:-68 2701:-91 2731:-92 3058:-84 3287:-86 3460:-91 3706:-81 4404:-999
54698 0:-999 34:-77 526:-77 738:-86 1166:-75 1788:-81 1869:-56 2060:-38 2210:-77 2333:-93 4049:-81 4404:-999
54699 0:-999 493:-88 678:-82 776:-74 1869:-66 2060:-40 2210:-81 2333:-79 3138:-82 4049:-80 4404:-999
54700 0:-999 536:-76 714:-81 738:-79 776:-81 1166:-79 1869:-49 2060:-46 2210:-77 4049:-71 4404:-999
54796 0:-999 859:-62 1802:-52 2210:-79 2984:-83 2999:-82 3138:-81 3285:-60 3710:-81 4404:-999
220384 0:-999 830:-42 1084:-81 1934:-80 2004:-70 2755:-44 2765:-82 2988:-86 3246:-81 3971:-85 4404:-999
119529 0:-999 536:-69 714:-73 776:-69 1166:-74 1403:-70 1847:-77 1869:-44 2060:-31 2107:-77 2210:-71 4404:-999
119557 0:-999 526:-70 536:-75 678:-72 776:-70 1166:-76 1869:-43 2060:-43 2107:-67 2210:-65 3138:-68 4404:-999
54876 0:-999 411:-81 929:-88 1129:-65 1954:-61 2348:-90 2533:-74 2915:-87 2942:-41 3979:-66 4311:-67 4404:-999
220475 0:-999 99:-76 335:-67 921:-84 1129:-90 2323:-76 2553:-72 3078:-65 3469:-73 3677:-85 3911:-40 4404:-999
220476 0:-999 216:-70 574:-45 607:-42 1083:-89 1280:-71 1399:-69 2522:-66 2929:-82 4166:-73 4227:-60 4404:-999
220508 0:-999 97:-75 100:-61 1218:-53 1698:-83 2209:-64 3376:-82 3537:-60 3594:-49 3631:-48 3700:-81 4404:-999
220532 0:-999 889:-83 1709:-81 2405:-43 2901:-71 2983:-73 2992:-44 3450:-79 3843:-69 3861:-56 4380:-88 4404:-999
220533 0:-999 890:-82 1293:-83 2008:-75 2405:-38 2595:-82 2983:-64 2992:-40 3843:-69 3858:-82 3861:-43 4404:-999
220534 0:-999 1709:-74 2008:-73 2405:-44 2595:-81 2901:-67 2983:-76 2992:-47 3843:-72 3861:-50 4273:-80 4404:-999
220535 0:-999 668:-84 1709:-72 2008:-64 2405:-45 2595:-81 2901:-69 2983:-71 2992:-46 3450:-80 3843:-65 4404:-999
220536 0:-999 1709:-84 2008:-76 2595:-82 2901:-65 2983:-72 2992:-45 3528:-81 3843:-67 3861:-52 4148:-75 4404:-999
34580 0:-999 73:-83 788:-73 921:-86 1407:-72 2005:-77 2553:-83 2679:-47 3105:-72 3569:-41 3583:-80 4404:-999
119706 0:-999 613:-87 1237:-83 1844:-84 2005:-83 2468:-83 2731:-80 2745:-85 2931:-83 3706:-78 4230:-84 4404:-999
119707 0:-999 689:-75 1414:-53 2134:-85 2392:-67 3299:-62 3489:-52 3753:-81 3883:-53 4045:-73 4218:-83 4404:-999
55012 0:-999 753:-77 774:-77 1303:-80 1916:-82 1953:-66 1957:-82 3299:-59 3533:-80 4047:-63 4404:-999
55013 0:-999 753:-79 774:-74 1303:-78 1916:-76 1953:-64 1957:-73 3299:-60 3533:-80 4047:-62 4404:-999
34765 0:-999 1703:-86 1780:-72 1830:-57 2410:-87 2657:-74 2903:-81 3032:-74 3249:-68 4004:-76 4302:-73 4404:-999
34766 0:-999 34:-73 493:-87 678:-85 714:-71 1166:-70 2210:-70 2333:-86 3138:-84 3832:-82 4049:-77 4404:-999
119885 0:-999 496:-83 892:-49 1018:-71 1099:-71 1182:-72 1563:-47 1642:-41 2249:-50 2844:-30 3087:-71 4404:-999
119990 0:-999 401:-80 640:-77 1026:-51 1357:-86 1377:-88 1390:-80 3685:-56 3800:-75 4207:-86 4395:-52 4404:-999
220895 0:-999 987:-74 1033:-74 1212:-36 1774:-73 2033:-77 2225:-73 2414:-73 2919:-78 4154:-68 4404:-999
120046 0:-999 34:-72 678:-75 738:-71 776:-65 1166:-67 1869:-55 2060:-38 2210:-61 3138:-78 4049:-68 4404:-999
55398 0:-999 6:-68 737:-80 1566:-82 1696:-82 2290:-92 2302:-82 3171:-78 4078:-81 4404:-999
120127 0:-999 34:-84 714:-74 738:-79 776:-74 1166:-76 1869:-55 2060:-36 2210:-72 3138:-69 4049:-81 4404:-999
35033 0:-999 345:-43 1931:-81 2008:-74 2384:-39 2595:-82 2983:-66 3271:-32 3861:-77 4148:-79 4273:-78 4404:-999
35034 0:-999 1293:-82 2180:-92 2405:-46 2595:-84 2901:-62 2983:-66 2992:-45 3843:-64 3861:-49 4402:-91 4404:-999
120142 0:-999 39:-58 331:-70 943:-63 1042:-67 1105:-71 1691:-64 2426:-61 3955:-63 3980:-68 4404:-999
120153 0:-999 1100:-64 1146:-72 1160:-63 1276:-73 1306:-64 2031:-72 2839:-57 3505:-45 3878:-67 4126:-45 4404:-999
120173 0:-999 1318:-62 1513:-62 1680:-63 2229:-63 2523:-71 2702:-36 2773:-67 3103:-66 3340:-67 3689:-66 4404:-999
120262 0:-999 1293:-83 2405:-44 2901:-70 2983:-68 2992:-44 3450:-89 3843:-70 3858:-86 3861:-56 4148:-84 4404:-999
120346 0:-999 140:-84 513:-61 1709:-71 2282:-78 2429:-72 2901:-64 2983:-70 2992:-80 3271:-27 3450:-78 4404:-999
120347 0:-999 34:-65 493:-83 526:-63 678:-73 1869:-44 2107:-61 2210:-65 2333:-73 3138:-72 4049:-65 4404:-999
120348 0:-999 536:-65 714:-76 776:-69 1788:-73 1869:-48 2060:-34 2210:-65 2333:-71 3138:-79 4049:-63 4404:-999
55660 0:-999 338:-79 345:-48 668:-77 2384:-49 2595:-80 2895:-76 2901:-70 3271:-42 3843:-69 4404:-999
221261 0:-999 345:-47 513:-68 2384:-47 2595:-85 3067:-89 3271:-38 4404:-999
221274 0:-999 243:-80 262:-62 908:-87 1375:-88 2795:-69 2859:-76 3971:-84 4212:-86 4397:-77 4404:-999
35374 0:-999 714:-87 776:-84 1166:-77 1847:-84 1869:-64 2060:-37 2107:-76 2210:-75 2333:-91 4049:-77 4404:-999
55781 0:-999 275:-82 326:-79 909:-58 986:-74 3351:-58 3822:-71 4015:-75 4264:-58 4378:-84 4404:-999
55782 0:-999 229:-71 909:-57 927:-73 1533:-72 1782:-76 1845:-45 2364:-83 2725:-70 3351:-56 4264:-56 4404:-999
55783 0:-999 54:-63 229:-77 909:-59 986:-64 1845:-43 1848:-80 2725:-71 3351:-60 4015:-64 4264:-59 4404:-999
221363 0:-999 1212:-38 1294:-69 1570:-70 1774:-69 2225:-60 2414:-68 2514:-61 2856:-39 3690:-63 3734:-60 4404:-999
221400 0:-999 1293:-88 2405:-53 2595:-90 2901:-73 2983:-77 2992:-53 3001:-91 3843:-79 3858:-87 3861:-55 4404:-999
221401 0:-999 192:-91 262:-75 830:-92 908:-87 2004:-88 2053:-86 2795:-87 2917:-85 3971:-87 4212:-90 4404:-999
221570 0:-999 54:-61 275:-70 986:-61 1143:-71 2049:-60 2476:-61 2697:-70 3787:-74 3822:-73 4015:-61 4404:-999
221585 0:-999 338:-86 2233:-89 2405:-51 2595:-85 2901:-73 2983:-78 2992:-50 3843:-72 3861:-57 4402:-87 4404:-999
221586 0:-999 2008:-77 2405:-48 2595:-89 2901:-70 2983:-72 2992:-44 3450:-82 3843:-68 3861:-61 4380:-90 4404:-999
120777 0:-999 258:-62 346:-63 2679:-49 2735:-61 3105:-61 3273:-67 3569:-60 3579:-61 3583:-66 4282:-66 4404:-999
35701 0:-999 493:-68 605:-85 738:-79 1328:-79 1691:-88 2060:-63 2210:-69 2333:-64 2591:-75 3138:-72 4404:-999
56111 0:-999 54:-81 275:-39 1041:-41 1111:-55 1143:-68 2049:-74 2476:-74 3135:-42 3577:-69 3884:-55 4404:-999
120877 0:-999 6:-64 1566:-81 1618:-74 1696:-81 2302:-81 4048:-78 4078:-81 4271:-75 4404:-999
56223 0:-999 34:-74 493:-76 526:-72 714:-75 776:-74 1166:-74 1869:-48 2060:-35 2210:-69 3138:-72 4404:-999
221843 0:-999 275:-67 1143:-62 2049:-55 2168:-54 2697:-81 2725:-78 3118:-62 3135:-54 3884:-65 4050:-84 4404:-999
120974 0:-999 338:-92 2384:-88 2405:-59 2595:-81 2901:-70 2992:-58 3001:-86 3450:-77 3843:-70 3861:-56 4404:-999
221846 0:-999 614:-69 1212:-48 2225:-74 2285:-72 2414:-68 2611:-77 2938:-61 3734:-59 4154:-69 4404:-999
56295 0:-999 830:-45 1578:-76 1860:-71 2755:-57 3334:-45 3430:-73 3971:-69 4064:-69 4404:-999
35925 0:-999 2097:-80 2392:-71 2423:-67 2907:-80 3208:-83 3299:-51 3489:-59 3883:-60 4404:-999
121077 0:-999 776:-69 1166:-73 1403:-62 1847:-74 1869:-51 2060:-39 2107:-68 2210:-68 3138:-69 4049:-65 4404:-999
121078 0:-999 1080:-50 1364:-87 1399:-61 1575:-80 2402:-68 2522:-60 2671:-72 2849:-71 3161:-72 4166:-76 4404:-999
36010 0:-999 411:-80 940:-80 1296:-53 1498:-77 1919:-52 2942:-43 3677:-73 3954:-52 3979:-76 4304:-76 4404:-999
121118 0:-999 1743:-88 2034:-76 2053:-77 2236:-91 2470:-90 2690:-85 2859:-75 3413:-87 3484:-83 4006:-85 4404:-999
56498 0:-999 759:-50 1208:-75 1250:-52 1839:-63 2391:-68 3198:-71 3257:-50 3448:-68 4177:-60 4388:-50 4404:-999
222090 0:-999 422:-42 1128:-66 1810:-84 2199:-52 2233:-77 2429:-76 2595:-79 4380:-80 4404:-999
121234 0:-999 692:-80 830:-66 1860:-86 2004:-77 2755:-66 2765:-94 2827:-79 3246:-93 3334:-58 4064:-78 4404:-999
36141 0:-999 122:-76 1169:-75 1448:-77 1944:-82 2468:-84 2701:-87 2871:-81 3058:-76 3460:-76 4230:-89 4404:-999
56569 0:-999 262:-52 491:-91 978:-93 1673:-90 2034:-70 2053:-70 2505:-91 2795:-77 3788:-50 4397:-91 4404:-999
121338 0:-999 1293:-83 2008:-82 2405:-55 2595:-80 2901:-78 2983:-81 2992:-55 3843:-79 3861:-64 4148:-89 4404:-999
121339 0:-999 1293:-86 2008:-81 2405:-48 2429:-91 2901:-75 2992:-48 3450:-86 3843:-78 3861:-58 4148:-89 4404:-999
121417 0:-999 345:-36 513:-60 1293:-80 2384:-53 2983:-76 3271:-37 3450:-74 3843:-75 4273:-75 4404:-999
222284 0:-999 409:-77 1448:-85 1607:-70 1685:-86 1898:-71 2423:-76 2468:-85 3776:-78 3880:-78 4197:-86 4404:-999
56719 0:-999 569:-89 908:-71 1241:-85 1887:-66 2078:-54 2082:-77 2839:-51 3971:-84 4126:-78 4171:-79 4404:-999
56735 0:-999 53:-60 88:-79 244:-75 310:-78 843:-82 1334:-82 2207:-66 3630:-76 3748:-73 4087:-73 4404:-999
222539 0:-999 445:-50 1322:-74 1519:-70 1598:-73 1906:-47 2053:-80 2064:-91 2084:-67 2590:-71 2645:-87 4404:-999
36605 0:-999 97:-59 100:-39 1218:-53 1811:-61 2209:-53 3376:-76 3459:-56 3537:-62 3594:-42 3631:-37 4404:-999
57018 0:-999 830:-53 1578:-85 2004:-75 2755:-60 3334:-55 3430:-80 3971:-80 4064:-66 4404:-999
36716 0:-999 345:-49 422:-93 668:-90 2384:-39 2595:-84 2901:-73 3001:-83 3067:-90 3271:-45 3843:-74 4404:-999
57119 0:-999 678:-73 1166:-60 1869:-57 2210:-64 2426:-58 3138:-79 3180:-88 3315:-62 3485:-62 4049:-74 4404:-999
36742 0:-999 571:-62 1046:-47 1100:-48 1176:-46 1306:-48 2031:-76 2613:-70 2979:-83 3505:-48 4126:-48 4404:-999
121900 0:-999 915:-62 1086:-70 1309:-62 1627:-59 1856:-72 2025:-84 2477:-65 2754:-59 3412:-73 4404:-999
57221 0:-999 526:-64 714:-68 776:-67 1166:-63 1869:-45 2060:-32 2210:-70 2333:-81 3138:-74 4049:-67 4404:-999
57222 0:-999 714:-81 738:-83 776:-61 1188:-84 1847:-78 1869:-52 2060:-37 2107:-74 4404:-999
57223 0:-999 34:-80 526:-76 714:-83 776:-78 1869:-54 2060:-37 2210:-78 3138:-75 3832:-85 4049:-82 4404:-999
57224 0:-999 34:-74 526:-62 678:-77 714:-76 1166:-62 1678:-83 1869:-41 2107:-75 2210:-65 3138:-69 4404:-999
57225 0:-999 34:-67 536:-67 678:-62 714:-65 738:-70 776:-73 1403:-67 1869:-49 2060:-37 4049:-63 4404:-999
57226 0:-999 493:-77 605:-87 714:-78 1166:-64 1869:-52 2060:-37 2210:-74 2333:-77 3138:-69 4404:-999
57227 0:-999 493:-79 605:-90 714:-80 722:-71 738:-83 776:-64 2060:-34 2210:-64 2333:-77 3138:-77 4404:-999
36842 0:-999 1040:-40 1112:-70 2065:-40 2392:-73 2819:-41 3299:-48 3489:-70 3707:-48 3883:-70 4141:-52 4404:-999
222955 0:-999 738:-92 776:-71 1166:-77 1869:-66 2060:-34 2185:-89 2210:-66 2333:-76 3138:-77 3969:-89 4404:-999
222956 0:-999 34:-78 526:-72 678:-75 714:-74 738:-97 776:-76 1869:-53 2060:-46 2210:-69 2333:-83 4404:-999
36990 0:-999 346:-62 903:-90 1431:-51 2679:-49 2737:-85 3195:-76 3273:-55 3569:-40 4282:-66 4404:-999
57449 0:-999 536:-73 605:-82 678:-77 738:-76 1869:-53 2060:-30 2210:-60 2333:-72 3138:-74 4049:-70 4404:-999
122147 0:-999 605:-73 738:-82 826:-62 1328:-82 1788:-64 1869:-56 2060:-49 2210:-50 2333:-63 4049:-72 4404:-999
122148 0:-999 714:-66 738:-75 776:-66 1166:-66 1847:-69 1869:-51 2060:-35 2210:-65 2333:-79 3138:-74 4404:-999
37170 0:-999 293:-47 976:-66 1672:-37 1830:-55 2903:-52 3868:-57 4004:-54 4040:-57 4159:-46 4302:-24 4404:-999
223169 0:-999 434:-92 2233:-92 2405:-48 2901:-76 2983:-79 2992:-47 3271:-91 3843:-67 3861:-57 4404:-999
37215 0:-999 526:-68 605:-86 722:-78 1869:-54 2060:-51 2107:-66 2210:-73 2333:-72 3138:-74 4049:-83 4404:-999
37216 0:-999 493:-87 526:-67 605:-89 776:-68 1869:-54 2060:-41 2107:-64 2210:-69 2333:-79 3521:-88 4404:-999
37217 0:-999 678:-78 714:-77 738:-69 776:-60 1166:-75 1869:-56 2060:-41 2210:-69 2333:-79 3138:-77 4404:-999
37218 0:-999 536:-73 738:-81 776:-73 1403:-73 1869:-47 2060:-39 2107:-67 2210:-68 3138:-72 4049:-66 4404:-999
37357 0:-999 36:-84 41:-74 1176:-63 1887:-76 2491:-62 2613:-67 3733:-80 4014:-58 4190:-85 4272:-72 4404:-999
223343 0:-999 243:-67 1284:-70 1608:-83 1963:-69 2053:-71 2471:-68 2859:-63 2988:-78 4404:-999
122488 0:-999 54:-56 2482:-72 3014:-77 3787:-72 3898:-60 4015:-55 4404:-999
122489 0:-999 409:-75 486:-78 774:-79 1014:-86 1916:-78 2823:-81 2980:-77 3105:-87 3299:-57 3883:-61 4404:-999
122490 0:-999 1112:-58 2065:-59 2102:-73 2392:-65 2713:-71 3299:-49 3668:-66 3883:-58 4230:-83 4232:-68 4404:-999
57935 0:-999 409:-87 486:-70 535:-78 1048:-76 1414:-58 1916:-84 2392:-72 3299:-58 3489:-71 3883:-73 4404:-999
57981 0:-999 42:-48 262:-60 908:-74 1375:-82 2004:-84 2053:-81 2082:-73 2795:-68 2859:-76 3971:-81 4404:-999
37660 0:-999 216:-58 737:-73 1305:-91 1756:-58 2302:-94 2728:-58 3171:-85 3311:-92 3561:-81 4271:-82 4404:-999
223600 0:-999 54:-67 263:-81 740:-67 927:-72 1768:-84 1845:-44 1848:-84 2725:-67 2876:-78 4015:-66 4404:-999
223640 0:-999 513:-87 1709:-88 2405:-54 2901:-73 2992:-53 3271:-89 3843:-73 3861:-51 4148:-80 4273:-85 4404:-999
223641 0:-999 668:-87 2008:-78 2405:-49 2901:-85 2992:-53 3843:-85 3861:-61 4148:-86 4404:-999
122764 0:-999 34:-87 138:-80 526:-89 738:-80 1166:-86 1869:-62 2060:-48 2210:-77 3138:-89 3584:-71 4404:-999
122765 0:-999 34:-83 605:-88 714:-77 738:-80 776:-82 1403:-91 1869:-69 2060:-46 2210:-87 4404:-999
58147 0:-999 513:-69 2384:-49 2750:-91 3067:-89 3271:-39 3843:-71 4404:-999
58148 0:-999 338:-79 345:-46 513:-68 2384:-50 2895:-83 2901:-75 3271:-42 3843:-74 4273:-81 4404:-999
122890 0:-999 574:-32 607:-32 694:-68 932:-74 1280:-63 1399:-61 2402:-64 2522:-60 3161:-73 4166:-73 4404:-999
58194 0:-999 420:-76 678:-79 738:-75 776:-77 1188:-90 1869:-60 2210:-80 2333:-88 3138:-87 4049:-79 4404:-999
223779 0:-999 493:-77 536:-65 738:-73 776:-66 1403:-66 1869:-40 2060:-28 2210:-64 2333:-79 3138:-69 4404:-999
58227 0:-999 493:-79 526:-70 776:-76 1863:-65 1869:-59 2060:-47 2210:-74 2333:-75 3138:-73 4049:-72 4404:-999
58228 0:-999 493:-81 722:-71 776:-75 1869:-55 2060:-37 2210:-69 2333:-81 2556:-67 3138:-71 4049:-65 4404:-999
223818 0:-999 140:-87 668:-78 1034:-88 1709:-83 2595:-84 2901:-74 2983:-73 3528:-88 3682:-92 3861:-50 4404:-999
223819 0:-999 668:-91 1709:-87 2290:-93 2456:-92 2595:-82 3001:-93 3067:-92 3682:-89 3858:-90 4380:-93 4404:-999
223820 0:-999 668:-86 889:-83 1034:-85 1709:-88 2595:-82 2901:-65 2983:-76 3001:-89 3067:-91 4273:-83 4404:-999
223821 0:-999 668:-94 889:-89 1696:-93 1931:-88 2008:-82 2290:-92 2595:-85 2983:-81 3843:-71 3861:-51 4404:-999
223864 0:-999 125:-55 1102:-33 2523:-64 3216:-52 3423:-51 3451:-54 4320:-51 4355:-70 4404:-999
58282 0:-999 714:-84 738:-81 776:-75 1166:-67 1788:-83 1869:-47 2060:-42 2210:-80 3138:-85 4049:-68 4404:-999
58283 0:-999 182:-87 493:-84 526:-73 678:-75 1788:-82 2210:-74 2591:-90 3138:-77 3969:-83 4049:-74 4404:-999
38010 0:-999 911:-85 1142:-85 1303:-76 1844:-83 1953:-54 1955:-77 2039:-84 2731:-74 2804:-74 3058:-75 4404:-999
223999 0:-999 34:-82 493:-81 526:-81 714:-84 776:-68 1166:-69 2060:-43 2210:-74 2333:-86 3138:-75 4404:-999
123138 0:-999 346:-77 1431:-47 1480:-82 2596:-73 2679:-46 3273:-61 3569:-46 3579:-52 3583:-84 4282:-82 4404:-999
38160 0:-999 216:-58 324:-61 607:-49 636:-74 1756:-56 2402:-77 2728:-57 2929:-74 3161:-76 4227:-62 4404:-999
38213 0:-999 73:-85 921:-81 949:-70 2942:-18 3078:-75 3175:-69 3195:-56 3677:-68 3847:-56 3954:-59 4404:-999
38215 0:-999 42:-46 262:-56 558:-81 1375:-81 2053:-80 2795:-75 2859:-70 4212:-79 4404:-999
38272 0:-999 613:-87 753:-80 1142:-76 1237:-81 1685:-84 1937:-84 2871:-84 3076:-88 3208:-83 3982:-88 4404:-999
123359 0:-999 493:-67 714:-56 776:-61 1166:-58 1869:-43 2060:-18 2210:-55 2333:-66 3138:-58 3832:-76 4404:-999
58687 0:-999 34:-73 493:-87 526:-71 678:-69 738:-76 2210:-64 2623:-90 3138:-67 3521:-93 4049:-75 4404:-999
58688 0:-999 34:-76 493:-78 526:-77 714:-76 738:-75 933:-87 2210:-71 3138:-68 3521:-92 4049:-67 4404:-999
58689 0:-999 493:-90 526:-68 714:-79 738:-81 1188:-88 2060:-36 2210:-73 2333:-82 3138:-77 4049:-65 4404:-999
58690 0:-999 258:-61 2587:-52 2679:-52 3028:-77 3105:-71 3273:-60 3569:-52 3579:-61 3583:-76 4282:-71 4404:-999
38396 0:-999 250:-52 412:-55 572:-69 1918:-52 3448:-71 3518:-61 3628:-81 4359:-55 4363:-66 4388:-52 4404:-999
38563 0:-999 34:-70 526:-70 776:-65 1869:-45 2060:-35 2210:-61 2333:-73 3138:-70 4049:-66 4404:-999
38564 0:-999 526:-62 678:-64 714:-69 1166:-61 1869:-43 2060:-37 2210:-66 2333:-71 3138:-70 4049:-66 4404:-999
38565 0:-999 34:-74 493:-78 714:-67 776:-65 1166:-59 1869:-46 2060:-32 2210:-64 2333:-75 3138:-68 4404:-999
38574 0:-999 493:-72 526:-65 714:-73 722:-73 776:-65 1869:-49 2060:-40 2210:-66 2333:-66 4049:-57 4404:-999
123627 0:-999 6:-70 737:-73 1305:-71 1618:-81 2498:-77 2664:-79 4404:-999
123640 0:-999 357:-47 976:-30 1282:-53 1313:-53 1823:-83 1889:-85 2840:-42 2903:-51 4003:-84 4004:-73 4404:-999
158597 0:-999 2405:-52 2595:-77 2901:-70 2983:-73 2992:-50 3001:-84 3528:-90 3843:-69 3861:-58 4402:-89 4404:-999
158598 0:-999 513:-83 2405:-50 2595:-79 2901:-67 2983:-76 2992:-49 3271:-82 3450:-80 3843:-66 3861:-51 4404:-999
158599 0:-999 462:-87 2008:-79 2090:-86 2595:-81 2901:-69 2983:-80 3271:-81 3843:-70 3861:-53 4148:-81 4404:-999
158600 0:-999 513:-76 668:-84 1709:-91 2405:-53 2595:-80 2983:-72 2992:-52 3450:-86 3843:-69 3861:-66 4404:-999
158612 0:-999 1317:-61 1323:-57 1828:-64 2090:-64 2282:-71 2669:-65 2823:-52 3068:-63 3152:-62 4273:-69 4404:-999
158648 0:-999 1237:-84 1303:-70 1448:-78 1607:-74 2196:-77 2468:-79 2731:-80 3058:-81 3076:-79 3559:-89 4404:-999
158649 0:-999 212:-73 291:-67 859:-60 1217:-73 1802:-57 2032:-69 2386:-67 2984:-80 3108:-78 3285:-64 4404:-999
38775 0:-999 338:-78 513:-64 668:-89 2008:-73 2384:-50 2595:-81 2901:-73 3271:-56 3450:-75 3843:-71 4404:-999
38791 0:-999 890:-74 1293:-84 2405:-43 2901:-77 2992:-42 3843:-76 3861:-56 4404:-999
38794 0:-999 338:-71 345:-41 513:-68 2008:-77 2233:-82 2384:-42 2595:-85 3271:-31 3450:-79 3843:-71 4404:-999
123909 0:-999 847:-83 1100:-68 1176:-61 1887:-69 2078:-74 2170:-62 3505:-59 3791:-83 4126:-59 4212:-82 4404:-999
38944 0:-999 605:-85 714:-74 776:-78 1166:-70 1869:-53 2060:-40 2210:-72 2333:-86 3138:-83 4049:-70 4404:-999
38957 0:-999 830:-50 1934:-69 2755:-62 3334:-58 3971:-72 4064:-62 4259:-66 4404:-999
159051 0:-999 1293:-73 1709:-79 2008:-84 2405:-46 2901:-73 2983:-73 2992:-46 3843:-80 3861:-62 4273:-84 4404:-999
39112 0:-999 34:-71 493:-79 776:-64 1166:-71 1869:-51 2060:-42 2107:-72 2210:-69 2333:-79 3138:-71 4404:-999
124183 0:-999 443:-86 1310:-93 1691:-91 1747:-93 2185:-90 2846:-83 3107:-92 3304:-93 3485:-82 3798:-95 4404:-999
59490 0:-999 493:-82 526:-68 714:-75 776:-73 1166:-79 1869:-58 2060:-41 2210:-66 2333:-83 3138:-82 4404:-999
59491 0:-999 526:-70 738:-82 776:-74 1869:-47 2060:-35 2210:-66 2333:-81 4049:-68 4404:-999
59492 0:-999 34:-71 536:-72 776:-76 1403:-75 1847:-75 1869:-55 2060:-41 2210:-70 3138:-78 4404:-999
59493 0:-999 34:-53 493:-72 526:-63 605:-71 678:-60 714:-67 1166:-51 1188:-64 2210:-64 3138:-66 4404:-999
124202 0:-999 716:-89 1047:-85 1252:-79 1544:-88 1559:-90 1616:-46 1944:-82 1955:-68 2701:-89 3761:-88 4404:-999
124203 0:-999 605:-82 738:-64 776:-65 1403:-78 1847:-76 1869:-59 2060:-36 2210:-71 2333:-81 4049:-72 4404:-999
59494 0:-999 714:-75 776:-83 1166:-77 1788:-77 1869:-65 2060:-63 2107:-74 2210:-63 3138:-75 4049:-74 4404:-999
59495 0:-999 493:-69 678:-76 714:-71 1166:-54 1403:-64 1869:-58 2060:-40 2210:-66 3138:-74 3530:-75 4404:-999
59496 0:-999 34:-78 526:-78 714:-80 776:-77 1869:-54 2060:-36 2107:-72 2210:-76 3138:-73 4049:-68 4404:-999
59497 0:-999 34:-71 493:-68 526:-68 714:-66 1788:-72 1869:-60 2060:-59 2210:-58 3138:-66 4049:-63 4404:-999
