118768 0:-999 331:-36 500:-76 902:-69 1547:-73 1672:-74 2267:-85 3348:-76 3467:-84 4089:-75 4109:-999
34277 0:-999 769:-67 789:-55 903:-59 964:-73 1000:-61 1516:-61 1798:-84 2643:-59 3306:-65 3678:-66 4109:-999
34306 0:-999 250:-91 1677:-82 1680:-90 1897:-88 2289:-44 3015:-67 3110:-93 3961:-72 4066:-71 4109:-999
54723 0:-999 140:-33 302:-63 401:-86 1284:-87 1975:-81 2233:-77 2271:-75 2857:-86 3623:-49 4004:-78 4109:-999
34354 0:-999 36:-78 750:-79 822:-79 2738:-57 3194:-27 3269:-87 4109:-999
220376 0:-999 745:-69 769:-39 789:-70 903:-68 1000:-51 1516:-51 1798:-78 3100:-73 3306:-39 3678:-86 4109:-999
54805 0:-999 652:-68 1011:-71 1595:-54 1676:-71 1744:-32 2145:-32 2376:-72 2414:-72 2812:-63 3819:-45 4109:-999
119514 0:-999 1044:-72 1078:-67 1363:-69 2300:-73 2979:-63 3236:-69 3256:-75 3862:-31 3992:-80 4109:-999
54817 0:-999 702:-67 963:-87 1677:-80 1688:-75 2194:-46 2202:-77 2921:-83 2979:-61 3135:-66 3862:-34 4109:-999
119541 0:-999 20:-57 41:-65 539:-60 553:-67 1582:-55 1744:-76 2145:-76 2731:-49 3361:-68 4109:-999
220464 0:-999 13:-88 903:-63 947:-69 1336:-59 1356:-86 1516:-82 1530:-69 2643:-76 3678:-47 4109:-999
220478 0:-999 40:-42 285:-88 1595:-62 2045:-66 2271:-64 2613:-54 2857:-70 3287:-71 3826:-82 3896:-88 4109:-999
34512 0:-999 140:-68 302:-40 1011:-67 1367:-30 1956:-81 1975:-78 2233:-73 2328:-84 3819:-70 4004:-46 4109:-999
34607 0:-999 113:-60 810:-76 1594:-85 1778:-90 1864:-87 2633:-90 2856:-75 2875:-76 3750:-78 4044:-59 4109:-999
55009 0:-999 82:-58 153:-42 464:-90 1260:-73 1626:-37 1897:-75 2215:-63 2371:-70 3961:-81 4109:-999
55087 0:-999 5:-88 40:-78 99:-76 250:-80 652:-63 1680:-88 2057:-81 2271:-85 2613:-87 3387:-91 4109:-999
55093 0:-999 460:-76 635:-68 722:-76 1038:-87 1901:-74 2570:-57 3257:-73 3292:-73 3467:-62 4058:-63 4109:-999
55094 0:-999 460:-79 635:-70 722:-70 1038:-89 1901:-78 2570:-46 3257:-76 3292:-82 3467:-66 4058:-64 4109:-999
220677 0:-999 420:-71 769:-78 903:-76 1000:-73 1516:-76 1798:-42 2636:-86 2643:-78 3306:-79 3883:-46 4109:-999
34720 0:-999 297:-58 594:-65 1078:-61 1171:-75 1456:-41 2202:-67 3685:-49 3900:-49 4022:-69 4109:-999
34744 0:-999 1230:-17 1434:-81 1547:-69 1737:-60 2137:-64 2873:-14 3087:-49 3738:-72 4109:-999
34745 0:-999 457:-75 702:-74 1688:-79 2194:-46 2422:-72 2979:-63 3099:-67 3135:-63 3862:-37 3900:-75 4109:-999
55246 0:-999 400:-78 905:-81 1456:-80 1818:-76 3099:-69 3139:-50 3649:-57 3685:-69 3823:-43 3949:-59 4109:-999
55310 0:-999 460:-57 635:-83 1038:-49 1672:-86 1901:-89 2570:-74 2658:-88 3467:-90 3624:-85 4058:-73 4109:-999
55332 0:-999 389:-67 401:-57 1579:-21 2225:-40 2503:-44 2787:-67 3218:-52 3277:-68 3540:-74 3954:-69 4109:-999
55333 0:-999 822:-68 1362:-76 2137:-76 2626:-65 2705:-54 2733:-74 2802:-71 3087:-82 3700:-75 3955:-50 4109:-999
55334 0:-999 635:-60 1038:-39 2570:-57 2658:-82 3292:-73 3424:-51 3467:-68 3624:-82 4058:-83 4109:-999
120057 0:-999 1676:-52 1975:-60 2145:-80 2328:-73 2376:-53 2857:-66 3252:-73 4071:-86 4109:-999
220935 0:-999 745:-69 769:-37 789:-64 903:-67 1000:-50 1798:-75 2128:-91 2643:-73 3306:-38 3678:-73 4109:-999
120068 0:-999 297:-41 1078:-46 1171:-76 1265:-59 1290:-75 1301:-86 1378:-81 1456:-71 3685:-62 4057:-60 4109:-999
120104 0:-999 140:-72 302:-49 1579:-79 2098:-79 2233:-72 2376:-70 3013:-74 3503:-76 3886:-78 4109:-999
120105 0:-999 140:-71 302:-50 1300:-78 1367:-34 2098:-87 2233:-78 2328:-79 2376:-72 3252:-75 4004:-42 4109:-999
120106 0:-999 133:-83 250:-87 1579:-70 2433:-81 2874:-66 3262:-69 3540:-68 3629:-60 3795:-87 4109:-999
120107 0:-999 302:-48 1367:-39 1676:-85 2145:-86 2271:-69 2328:-82 2376:-73 3277:-91 3623:-74 4004:-49 4109:-999
120108 0:-999 140:-73 302:-45 921:-73 1367:-36 1744:-73 2233:-79 2328:-78 2376:-75 2730:-64 4004:-42 4109:-999
120109 0:-999 302:-46 673:-63 1367:-33 1956:-75 1975:-75 2145:-76 2328:-80 2376:-74 3623:-77 4004:-49 4109:-999
120110 0:-999 302:-50 1744:-84 1956:-72 2233:-75 2271:-39 2328:-80 2376:-74 3282:-86 3503:-82 4004:-51 4109:-999
35030 0:-999 141:-74 250:-69 661:-42 1278:-40 1496:-35 1623:-49 1897:-82 2181:-55 2233:-85 3235:-44 4109:-999
55473 0:-999 769:-60 789:-52 903:-73 1000:-61 1516:-59 1798:-38 1900:-72 3306:-61 3883:-53 4109:-999
55497 0:-999 297:-69 995:-72 1171:-76 1456:-30 2202:-64 3506:-59 3685:-45 3900:-50 4022:-72 4109:-999
35155 0:-999 253:-54 439:-43 652:-66 771:-62 1258:-74 1510:-60 2560:-66 2632:-50 3423:-55 3629:-69 4109:-999
35174 0:-999 769:-65 903:-56 947:-65 1000:-50 1516:-50 2636:-44 2643:-57 3067:-39 3306:-64 3723:-70 4109:-999
221147 0:-999 137:-69 903:-57 947:-72 1144:-80 1514:-59 2643:-61 3113:-62 3587:-52 3723:-27 4010:-69 4109:-999
55581 0:-999 6:-59 183:-77 1171:-62 1803:-66 1813:-64 1943:-62 2115:-81 2855:-83 3185:-45 4022:-61 4109:-999
221183 0:-999 29:-84 295:-57 1639:-82 1748:-79 2033:-79 2094:-82 2183:-92 3041:-61 3356:-76 4046:-53 4109:-999
221193 0:-999 1180:-66 1187:-88 1906:-90 1975:-74 2271:-55 2503:-83 2730:-66 2857:-84 3623:-86 4004:-77 4109:-999
120351 0:-999 160:-86 380:-66 384:-75 422:-89 796:-78 1399:-69 1949:-47 2757:-72 3567:-53 4089:-78 4109:-999
55675 0:-999 110:-37 331:-77 500:-81 902:-63 1195:-30 1547:-91 2570:-80 2964:-79 4089:-79 4109:-999
35289 0:-999 564:-74 1289:-78 1295:-67 2233:-74 3013:-63 3423:-55 3629:-75 3788:-76 4109:-999
55726 0:-999 177:-71 1378:-72 1677:-85 2202:-67 3015:-66 3256:-83 3685:-64 3687:-91 3862:-31 4066:-84 4109:-999
55754 0:-999 19:-31 113:-56 163:-78 1814:-28 2247:-58 2875:-75 2935:-73 2947:-50 3167:-60 3796:-28 4109:-999
221325 0:-999 140:-50 302:-66 652:-56 982:-76 1579:-83 2057:-68 2233:-72 2376:-64 2730:-32 3503:-76 4109:-999
221388 0:-999 171:-62 250:-70 720:-64 1287:-73 1520:-63 2303:-68 3110:-72 3112:-66 3145:-59 3629:-61 4109:-999
221389 0:-999 140:-36 302:-61 880:-89 2098:-70 2233:-70 2730:-33 2829:-74 3282:-83 3503:-75 3623:-48 4109:-999
221390 0:-999 6:-54 1035:-79 1151:-68 1171:-61 1813:-58 1943:-61 2244:-76 3185:-53 4007:-70 4109:-999
120537 0:-999 322:-67 553:-48 781:-81 1758:-70 1964:-67 2042:-67 2310:-57 2644:-79 3618:-67 3684:-64 4109:-999
120538 0:-999 439:-45 771:-59 1099:-68 1988:-65 2233:-75 2419:-44 2632:-48 3387:-83 3579:-61 3795:-84 4109:-999
120571 0:-999 1378:-73 2202:-73 3015:-63 3236:-67 3603:-73 3685:-68 3687:-90 3801:-72 3879:-72 3992:-69 4109:-999
120643 0:-999 98:-68 137:-79 1144:-83 1514:-72 2128:-62 2564:-78 2643:-68 2838:-22 3723:-60 4010:-72 4109:-999
221575 0:-999 140:-72 401:-85 1975:-82 2033:-91 2233:-82 2271:-78 2857:-85 3387:-91 3623:-88 4004:-42 4109:-999
120704 0:-999 982:-67 1300:-81 1595:-45 1744:-82 1956:-69 2145:-72 2328:-64 2376:-78 2857:-52 3896:-80 4109:-999
56034 0:-999 487:-69 564:-90 806:-53 1192:-43 2522:-48 3362:-69 3636:-62 4035:-87 4109:-999
120759 0:-999 903:-54 1246:-85 1336:-44 1530:-62 1710:-87 2643:-63 3113:-69 3650:-83 3678:-43 4010:-87 4109:-999
120760 0:-999 29:-54 99:-71 1329:-56 1579:-81 1800:-89 2174:-59 2233:-71 2901:-59 3277:-60 3951:-59 4109:-999
56104 0:-999 823:-78 942:-67 1078:-34 1265:-71 1688:-83 1854:-83 2194:-80 2864:-72 3573:-75 4057:-42 4109:-999
56108 0:-999 98:-65 275:-74 822:-85 1144:-63 1514:-73 1516:-84 2041:-46 3338:-76 3723:-68 4010:-72 4109:-999
120824 0:-999 844:-74 1166:-76 1443:-88 2516:-75 2874:-85 2967:-89 3013:-85 3389:-80 3442:-81 3629:-76 4109:-999
56140 0:-999 420:-58 769:-68 789:-70 947:-71 1000:-61 1516:-61 1798:-47 1900:-73 3306:-68 4109:-999
35744 0:-999 7:-78 888:-89 1502:-29 1946:-72 2892:-59 3010:-87 3222:-49 3658:-85 3685:-76 3952:-44 4109:-999
120846 0:-999 822:-75 1604:-58 2705:-44 2802:-68 3700:-86 3955:-39 4109:-999
35905 0:-999 822:-83 1362:-74 1726:-61 2626:-86 2643:-88 2873:-86 3310:-85 3416:-91 4050:-28 4109:-999
221939 0:-999 905:-79 995:-64 1293:-69 1545:-73 2659:-78 2727:-75 2892:-77 3334:-73 3450:-54 3685:-67 4109:-999
56454 0:-999 420:-75 769:-62 789:-85 903:-83 1000:-75 1516:-76 1798:-63 3306:-60 3883:-72 3958:-89 4109:-999
121236 0:-999 140:-69 302:-44 401:-81 1367:-29 1956:-74 2233:-72 2271:-75 2376:-68 2857:-76 3013:-73 4109:-999
36170 0:-999 140:-71 1011:-53 1676:-43 1744:-65 2145:-66 2376:-48 2414:-63 2789:-78 4109:-999
36171 0:-999 317:-85 331:-88 460:-84 1399:-87 1547:-79 1672:-66 2417:-65 3779:-79 4109:-999
222218 0:-999 789:-64 903:-63 947:-67 964:-72 1000:-50 1516:-59 2636:-53 2643:-66 3678:-77 4109:-999
56666 0:-999 250:-82 389:-68 401:-70 435:-86 1180:-58 1579:-32 1703:-43 2225:-42 2271:-84 2503:-47 4109:-999
36292 0:-999 836:-80 2129:-35 2742:-44 3405:-80 3531:-75 4109:-999
121391 0:-999 962:-60 1782:-87 1906:-84 2033:-82 2045:-83 2613:-78 3069:-79 3101:-90 3287:-79 3896:-83 4109:-999
222344 0:-999 98:-70 137:-74 903:-61 1514:-58 1530:-71 2838:-75 3587:-63 3650:-72 3723:-22 4010:-64 4109:-999
222353 0:-999 1534:-83 1676:-42 1956:-54 1975:-59 2376:-42 2857:-78 3101:-85 3360:-90 4004:-78 4071:-82 4109:-999
222355 0:-999 140:-69 982:-75 1595:-59 1676:-47 2164:-80 2325:-68 2376:-44 2789:-66 2857:-76 4012:-69 4109:-999
121514 0:-999 361:-43 593:-88 1106:-70 1679:-86 1871:-89 2396:-90 3965:-87 4109:-999
222386 0:-999 255:-82 421:-79 600:-41 948:-85 1185:-81 1799:-64 2940:-80 4109:-999
56859 0:-999 806:-63 1166:-79 1192:-51 1258:-62 2522:-47 3013:-85 3362:-67 3389:-80 3629:-74 4109:-999
56867 0:-999 297:-42 942:-53 1078:-46 1265:-63 3015:-78 3685:-53 3900:-82 4022:-83 4057:-60 4109:-999
121663 0:-999 420:-55 557:-80 769:-69 789:-70 1516:-66 1798:-34 1886:-82 3306:-71 3883:-42 4109:-999
56978 0:-999 141:-67 661:-42 1278:-42 1286:-42 1361:-55 1496:-32 2233:-89 3235:-42 3638:-68 4109:-999
36582 0:-999 239:-66 702:-69 1667:-59 2194:-50 3015:-74 3135:-62 3685:-69 3801:-73 3862:-28 3879:-76 4109:-999
222554 0:-999 420:-65 769:-66 789:-77 1000:-75 1516:-73 1798:-40 2643:-78 3306:-63 3883:-46 4109:-999
56988 0:-999 250:-79 401:-76 544:-71 652:-67 1180:-50 1579:-26 1703:-42 2225:-44 2271:-82 2503:-58 4109:-999
121737 0:-999 250:-83 756:-84 998:-83 1520:-88 1680:-68 1897:-87 2538:-83 2888:-79 3110:-84 3810:-74 4109:-999
121738 0:-999 457:-66 702:-64 1363:-66 1403:-57 1617:-73 1688:-75 2194:-47 2979:-51 3135:-56 3862:-25 4109:-999
57041 0:-999 140:-76 302:-45 401:-81 1956:-77 1975:-72 2271:-72 2613:-82 2857:-80 3623:-74 4004:-42 4109:-999
121749 0:-999 998:-86 1285:-67 1783:-72 1897:-86 2289:-34 2926:-86 3015:-81 3670:-84 4066:-70 4109:-999
36653 0:-999 769:-72 789:-71 903:-69 1000:-67 1516:-67 1643:-85 2636:-48 2643:-71 3306:-71 3678:-78 4109:-999
36654 0:-999 822:-79 1362:-75 1737:-90 2705:-88 2738:-84 3087:-84 3194:-86 3310:-78 4050:-32 4109:-999
121808 0:-999 302:-47 401:-86 1367:-42 1975:-78 2145:-80 2271:-73 2328:-88 2857:-83 3623:-87 4004:-44 4109:-999
121809 0:-999 331:-45 500:-75 902:-74 1195:-81 1547:-73 2668:-83 2964:-80 3348:-78 4089:-76 4109:-999
36724 0:-999 975:-84 1300:-56 1511:-58 1950:-80 2310:-88 2521:-47 2662:-74 3361:-51 3896:-78 3906:-80 4109:-999
222704 0:-999 903:-59 947:-73 1000:-79 1336:-62 1516:-83 1530:-64 1886:-76 2643:-69 3113:-77 3678:-40 4109:-999
36749 0:-999 151:-53 823:-74 998:-81 1078:-29 1520:-86 2204:-73 2864:-62 3885:-74 4109:-999
222727 0:-999 1676:-53 1744:-69 1975:-55 2145:-68 2233:-79 2328:-66 2376:-46 2857:-71 4109:-999
57236 0:-999 359:-78 777:-49 2406:-56 2443:-34 2957:-52 3054:-67 3598:-53 3895:-57 4109:-999
36890 0:-999 68:-69 995:-62 1612:-68 1761:-82 2079:-80 2372:-53 3450:-53 3687:-77 3866:-80 3966:-75 4109:-999
57335 0:-999 400:-80 1247:-86 1290:-90 1301:-77 2921:-94 3139:-52 3148:-92 3649:-57 3823:-42 4057:-88 4109:-999
122024 0:-999 903:-79 909:-67 947:-73 1336:-79 1886:-91 2128:-85 2643:-82 3113:-40 3650:-69 3678:-79 4109:-999
57356 0:-999 127:-93 250:-92 998:-92 1103:-94 1897:-91 2289:-40 2864:-94 3711:-93 4057:-93 4066:-78 4109:-999
57376 0:-999 253:-52 439:-36 771:-55 999:-61 1045:-62 1510:-67 2233:-73 2632:-39 3013:-67 3423:-55 4109:-999
57377 0:-999 439:-33 1045:-60 1510:-60 1988:-62 2233:-66 2560:-64 2632:-32 3013:-57 3277:-75 3423:-56 4109:-999
222954 0:-999 13:-58 903:-67 1144:-70 1356:-67 1514:-20 2643:-65 2838:-63 3587:-77 3723:-50 4010:-36 4109:-999
122091 0:-999 557:-87 745:-76 769:-33 789:-80 947:-75 1000:-71 1516:-69 3100:-87 3306:-33 3678:-82 4109:-999
223117 0:-999 20:-82 456:-82 962:-70 1300:-57 1511:-54 1668:-78 2328:-82 2521:-44 3361:-50 3896:-70 4109:-999
223128 0:-999 789:-83 903:-84 1000:-77 1516:-78 1798:-56 1900:-72 3306:-62 3678:-85 3883:-65 4109:-999
223129 0:-999 1300:-64 1511:-58 1758:-81 1950:-77 2328:-84 2662:-62 2857:-75 3361:-54 3896:-72 3906:-77 4109:-999
57560 0:-999 55:-72 948:-79 1185:-87 1795:-88 2270:-91 2396:-83 2675:-83 3024:-65 3191:-85 3965:-64 4109:-999
223172 0:-999 1399:-85 1714:-81 2103:-49 3536:-69 4109:-999
57604 0:-999 41:-46 975:-48 1300:-46 1511:-87 2271:-89 2662:-76 2857:-79 3361:-80 3837:-62 3896:-50 4109:-999
122334 0:-999 239:-65 905:-72 1378:-68 1667:-59 2519:-70 3589:-64 3685:-68 3862:-26 3879:-71 4109:-999
122402 0:-999 460:-78 500:-78 1195:-80 1547:-76 1672:-57 2417:-69 2733:-83 3210:-92 3779:-70 4089:-78 4109:-999
57740 0:-999 55:-62 880:-71 1060:-79 1300:-60 1595:-55 1744:-75 2071:-74 2521:-43 3069:-64 3361:-54 4109:-999
37439 0:-999 82:-59 153:-47 1278:-67 1361:-61 1626:-41 1686:-65 1897:-70 1937:-58 2215:-63 3145:-63 4109:-999
57862 0:-999 302:-43 1289:-77 1367:-37 1744:-75 1956:-80 2098:-77 2271:-76 2328:-86 3252:-79 4004:-44 4109:-999
37588 0:-999 816:-82 1258:-47 1579:-71 2233:-83 2516:-77 2522:-35 2942:-55 3389:-75 3752:-69 4109:-999
58010 0:-999 563:-78 1906:-69 2033:-69 2271:-84 2538:-74 2613:-77 3101:-65 3264:-83 3387:-77 3491:-76 4109:-999
37700 0:-999  4109:-999
37701 0:-999  4109:-999
122843 0:-999 789:-63 903:-70 947:-72 1514:-79 1530:-81 1886:-78 2425:-81 2636:-47 2643:-71 2838:-83 4109:-999
58145 0:-999 297:-58 1078:-31 1171:-72 1378:-76 1456:-69 1677:-72 3687:-87 4057:-48 4109:-999
122888 0:-999 745:-69 769:-62 789:-56 903:-46 1886:-76 2540:-84 2636:-46 3036:-67 3306:-62 3678:-64 4109:-999
122889 0:-999 297:-25 942:-47 1078:-41 1103:-84 1265:-60 1290:-75 1301:-84 1456:-66 3685:-50 4057:-63 4109:-999
223760 0:-999 702:-63 1403:-60 1617:-80 1688:-78 2194:-39 2864:-78 2979:-53 3135:-60 3862:-32 3879:-68 4109:-999
37844 0:-999 140:-64 1300:-74 1595:-56 1676:-44 1744:-60 2145:-61 2328:-75 2376:-37 2414:-59 3252:-64 4109:-999
37926 0:-999 250:-87 294:-86 487:-81 806:-53 1192:-53 1745:-86 2522:-44 2942:-59 3362:-68 4109:-999
123010 0:-999 769:-66 789:-57 1000:-63 1516:-60 1710:-87 1798:-83 2540:-90 2636:-41 2643:-59 3306:-65 4109:-999
223925 0:-999 361:-23 593:-69 948:-85 1106:-56 1871:-79 2250:-66 2396:-72 2785:-76 3965:-74 4109:-999
223926 0:-999 948:-77 1679:-76 2168:-72 2250:-57 3091:-74 3965:-65 4026:-65 4109:-999
123061 0:-999 133:-72 250:-78 1287:-77 1623:-80 1680:-84 1897:-54 2181:-88 3013:-84 3262:-79 4109:-999
58347 0:-999 99:-76 140:-44 302:-58 673:-66 1011:-70 1289:-76 1329:-66 1367:-63 2233:-71 3951:-74 4109:-999
58376 0:-999 1362:-55 2626:-85 2705:-89 2873:-71 3087:-80 3310:-89 3416:-81 3678:-91 3955:-87 4050:-75 4109:-999
38050 0:-999 401:-78 1295:-65 1579:-22 1703:-43 2225:-38 2233:-82 2271:-84 2503:-50 4109:-999
58424 0:-999 696:-90 702:-75 963:-85 1784:-61 2194:-41 2864:-73 2979:-59 3236:-76 3862:-26 4057:-80 4109:-999
224067 0:-999 196:-66 312:-84 423:-72 565:-86 1545:-73 3576:-74 3691:-63 3732:-72 3966:-88 4109:-999
224068 0:-999 928:-74 1824:-66 1887:-71 1900:-68 2078:-72 2332:-70 4109:-999
58490 0:-999 55:-76 1273:-69 1521:-74 1616:-74 2396:-72 3024:-66 3965:-54 4109:-999
58546 0:-999 82:-55 153:-42 171:-80 1260:-77 1626:-48 1686:-71 1897:-77 1937:-77 2215:-72 4109:-999
58595 0:-999 410:-56 505:-65 1067:-78 1377:-64 1556:-57 1687:-56 1965:-61 2208:-57 2579:-37 2859:-56 4109:-999
58596 0:-999 410:-58 1067:-79 1377:-68 1556:-68 1687:-54 1965:-61 2208:-57 2579:-47 2859:-57 3882:-71 4109:-999
58598 0:-999 6:-58 17:-83 136:-83 319:-80 846:-69 1171:-69 1943:-62 3179:-81 3185:-44 4022:-67 4109:-999
224201 0:-999 1403:-71 1617:-83 1677:-79 2194:-47 3135:-59 3236:-74 3603:-75 3862:-36 3992:-75 4109:-999
224202 0:-999 82:-57 153:-54 325:-91 1260:-77 1361:-80 1520:-86 1626:-52 1897:-80 2215:-78 3145:-82 4109:-999
58631 0:-999 359:-86 594:-72 777:-77 1078:-57 1103:-76 1378:-84 1456:-35 2864:-86 3685:-57 4057:-75 4109:-999
123345 0:-999 82:-88 307:-52 359:-75 998:-85 1285:-74 1897:-86 2204:-72 2289:-36 3670:-82 4109:-999
123346 0:-999 82:-84 307:-52 359:-80 464:-88 1285:-70 1897:-86 2289:-53 3670:-78 3801:-74 3904:-70 4109:-999
38360 0:-999 729:-66 777:-60 1677:-82 1821:-79 2406:-50 2443:-39 2957:-52 3015:-78 3054:-67 3598:-42 4109:-999
58707 0:-999 730:-88 836:-77 1521:-87 2129:-39 2742:-41 3405:-75 3531:-74 3733:-88 4109:-999
123427 0:-999 246:-88 920:-81 948:-74 1521:-84 1795:-88 2550:-87 3024:-86 3314:-85 3965:-67 4109:-999
158338 0:-999 1230:-25 1737:-68 2137:-70 2619:-74 2733:-71 2873:-23 3087:-64 3738:-76 4085:-58 4109:-999
38498 0:-999 246:-78 578:-78 600:-42 1185:-83 1444:-92 1554:-77 2580:-77 2586:-89 2750:-87 4102:-77 4109:-999
38499 0:-999 246:-77 578:-69 600:-38 697:-84 1185:-77 1554:-69 2167:-84 2580:-72 3965:-86 4102:-72 4109:-999
158487 0:-999 296:-83 297:-85 1301:-90 1520:-89 1567:-88 1680:-87 2864:-93 2921:-79 3015:-79 4057:-77 4109:-999
123587 0:-999 975:-88 1300:-67 1511:-53 1746:-64 1758:-86 2521:-43 2662:-73 2857:-80 3896:-78 4109:-999
58902 0:-999 1362:-36 3087:-84 3310:-83 3416:-88 4050:-72 4109:-999
123615 0:-999 41:-62 55:-59 880:-78 1300:-59 1595:-58 1744:-66 2145:-66 2521:-39 3069:-65 3837:-61 4109:-999
123616 0:-999 41:-59 55:-62 880:-74 1300:-59 1595:-60 1744:-67 2145:-67 2521:-36 3069:-63 3837:-64 4109:-999
58908 0:-999 729:-81 1481:-62 1646:-78 1821:-68 3054:-89 3728:-69 3904:-40 4109:-999
58909 0:-999 302:-48 652:-58 673:-61 1367:-31 1744:-77 1956:-74 2145:-63 2233:-73 3503:-71 4004:-43 4109:-999
158553 0:-999 246:-88 421:-77 697:-89 1185:-80 1755:-90 2940:-81 2992:-83 3024:-80 3965:-65 4109:-999
158564 0:-999 20:-60 539:-59 975:-80 1300:-69 1511:-85 1975:-89 2662:-70 2857:-82 3361:-66 3896:-80 4109:-999
58955 0:-999 68:-71 582:-75 1040:-78 1301:-82 1305:-38 2954:-78 3185:-96 3685:-75 4057:-87 4109:-999
123793 0:-999 5:-76 1680:-71 2182:-78 2233:-71 2271:-85 2419:-50 2787:-80 3013:-76 3491:-81 3629:-73 4109:-999
123842 0:-999 36:-76 98:-69 546:-65 822:-58 1050:-77 1726:-79 2643:-75 3194:-85 3723:-71 3955:-81 4109:-999
38834 0:-999 903:-55 1336:-44 1356:-71 1530:-74 1710:-89 2643:-65 3113:-76 3678:-38 3723:-78 4109:-999
59323 0:-999 439:-37 1099:-62 1443:-81 2233:-65 2419:-35 2632:-36 3013:-59 3277:-85 3423:-59 3579:-52 4109:-999
59327 0:-999 745:-73 769:-37 789:-66 903:-69 1000:-59 1516:-58 1798:-81 2643:-73 3306:-37 4109:-999
59349 0:-999 140:-71 652:-79 1011:-56 1060:-82 1676:-49 2325:-62 2376:-40 2789:-62 3252:-73 3676:-81 4109:-999
59369 0:-999 635:-71 759:-72 1809:-80 1901:-41 2218:-68 2570:-76 2817:-75 3257:-37 3467:-74 3661:-51 4109:-999
59414 0:-999 246:-86 948:-79 1521:-86 1794:-88 2157:-89 2992:-79 3314:-89 3965:-67 4109:-999
